Gene,MapMan,LOC_IDs,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr
Os10g0446100,['not assigned.unknown'],LOC_Os10g30890,0.08411818234298,0.924432730578189,,0.938729506394913,0.127629535627136,,0.904506704346441,0.138100026789991,,0.293226826208882,0.703374815483632,
Os10g0446200,['not assigned.unknown'],LOC_Os10g30910,0.442650803851391,0.168537832704084,,1.09835646693261,3.90E-05,Up,1.06933272422218,5.54E-05,Up,1.17782792705903,6.94E-06,Up
Os10g0446600,['not assigned.unknown'],LOC_Os10g30951,-0.559283133372588,0.111632798175385,,-0.491073678302521,0.158059973608556,,-0.331380162414015,0.369596208039985,,-0.062595571098812,0.894265610741914,
Os10g0446800,['not assigned.unknown'],LOC_Os10g30970,-0.278368491684369,0.524628658650707,,-0.399225768162169,0.324378918003746,,-0.087169224336135,0.863358903170327,,-0.116874413884641,0.807236132209916,
Os10g0447600,['RNA.regulation of transcription.putative transcription regulator'],LOC_Os10g31030,-0.548647428925073,0.171735614655211,,0.304701114875688,0.479622757053195,,0.316244815168306,0.454950469256915,,0.154852963469252,0.740185877453773,
Os10g0447900,['not assigned.unknown'],LOC_Os10g31040,-0.9780133234263,0.04975555876647,,-1.42343832748813,0.001826637012982,Down,-1.53425699459844,0.000599897522219,Down,-1.36751148188751,0.002528201373489,Down
Os10g0450400,['not assigned.unknown'],LOC_Os10g31290,2.43814699014724,0.012644576860163,Up,2.18166903544594,0.023498074243031,Up,1.29990111192433,0.22667039872432,,1.41069365006778,0.184225733697271,
Os10g0450800,['not assigned.unknown'],LOC_Os10g31320,1.26889995810637,0.011915322957144,Up,2.25793360014752,6.74E-07,Up,2.48277852067277,2.87E-08,Up,3.0951941680297,1.82E-12,Up
Os10g0450900,['not assigned.unknown'],LOC_Os10g31330,0.252014837924176,0.776502141971671,,1.3284857067132,0.047408621800657,Up,1.940185711514,0.001880232665323,Up,2.92261519766436,8.61E-07,Up
Os10g0452800,['not assigned.unknown'],LOC_Os10g31520,-0.402240372245931,0.249364009528798,,-0.497630593201065,0.127430766877295,,-0.418975067047326,0.205109791928831,,-0.224411354151404,0.541361081160059,
Os10g0455900,['stress.biotic'],LOC_Os10g31770,1.15062081588733,2.05E-06,Up,1.18560040290569,4.88E-07,Up,1.11922625427637,1.91E-06,Up,1.09186903760708,3.34E-06,Up
Os10g0456400,['not assigned.unknown'],LOC_Os10g31810,-0.079550067066348,0.853753783967183,,0.479582754369223,0.132957321646328,,0.698167862240573,0.017021366373363,,0.445316209648008,0.161838156877733,
Os10g0456500,['N-metabolism.ammonia metabolism.glutamine synthase'],LOC_Os10g31820,0.81282213020259,0.092021003329214,,0.330585957163466,0.559979873601775,,0.105875617925527,0.87259032393045,,0.098189882621841,0.884055519634818,
Os10g0456900,['not assigned.unknown'],LOC_Os10g31856,-0.128716141971152,0.841472362112054,,-0.169220808277042,0.788174946369433,,0.388042006409875,0.470889021374562,,1.01250769346486,0.021674695649097,Up
Os10g0456950,['not assigned.unknown'],LOC_Os10g31864,0.283662889821936,0.787067268947975,,-0.07649926950887,0.947556072990194,,0.506626762224443,0.589747995767173,,1.21668769894565,0.113061199978943,
Os10g0457000,['RNA.processing'],LOC_Os10g31900,-0.278879865508929,0.471069771254913,,0.195175782699991,0.626596419309059,,0.063397098445604,0.889579252019133,,-0.104803630998645,0.807434809473612,
Os10g0457500,['not assigned.unknown'],LOC_Os10g31940,-0.368203189846777,0.354702518337143,,-0.162595519714697,0.714134756505907,,-0.674929200330789,0.048012610556341,,-0.752385110299526,0.027379061897911,
Os10g0457600,['amino acid metabolism.degradation.branched-chain group.shared'],LOC_Os10g31950,3.49070168436219,1.68E-24,Up,1.7505442252483,8.14E-07,Up,2.05939191888206,3.14E-09,Up,2.82579689036497,9.33E-17,Up
Os10g0458700,['RNA.processing.ribonucleases'],LOC_Os10g32060,-0.679248414693492,0.054923819701603,,-0.271563827130804,0.496313029526733,,-0.347851759630847,0.354081099924365,,-0.41986079134516,0.244391878779802,
Os10g0459300,['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os10g32110,-1.16484712736224,0.355220097130483,,-1.02109798339093,0.411087884320481,,-1.13216550710233,0.346264299119259,,-0.879672444408805,0.477452755580938,
Os10g0459900,NA,None,-0.975939340592452,0.081156105511657,,-2.36560438458804,1.40E-05,Down,-2.44905666196702,3.32E-06,Down,-2.39478184354256,1.60E-05,Down
Os10g0460000,['not assigned.unknown'],LOC_Os10g32199,-0.349566446655904,0.779175483494338,,-1.25920892608938,0.238445025659134,,-1.41433005690189,0.166865200228585,,-1.18924620757578,0.262827385806634,
Os10g0460900,['DNA.synthesis/chromatin structure'],LOC_Os10g32300,-0.595378178727748,0.147752294945689,,-1.33526423183825,0.000186282670503,Down,-1.35554151605683,0.000116899179381,Down,-1.45063387542729,3.85E-05,Down
Os10g0461100,['DNA.synthesis/chromatin structure'],LOC_Os10g32348,-0.036095388129879,0.948734788586319,,-0.484834559129308,0.237421709207824,,-0.899644103310733,0.013422772322802,,-1.21318907779119,0.000628043852259,Down
Os10g0462200,['not assigned.unknown'],LOC_Os10g32444,-0.124245642138438,0.895792384560896,,1.80005085517852,0.001138630114588,Up,2.31519489150158,9.79E-06,Up,2.1995562656151,3.20E-05,Up
Os10g0462500,NA,None,-0.188646016787982,0.682719568562553,,0.629513915205104,0.066023559850935,,0.293714644771982,0.45958332031277,,0.667382450494752,0.046380483963381,
Os10g0462600,['not assigned.unknown'],LOC_Os10g32520,0.139873529484744,0.730843163900527,,0.167265744839267,0.675419829450956,,-0.018830883016018,0.966274168670467,,-0.471840018729602,0.152816127956471,
Os10g0462800,['DNA.synthesis/chromatin structure'],LOC_Os10g32540,-0.856554992225411,0.01757008123395,,-0.250083724208205,0.563902661328414,,-0.623951318452941,0.082155094799631,,-0.795345458774718,0.021277492901334,
Os10g0462900,['protein.folding'],LOC_Os10g32550,-0.629662287257537,0.24331322778344,,0.347335499318118,0.542073897113308,,0.779555226653914,0.100770753148349,,0.542095415221267,0.285917049360512,
Os10g0463600,NA,None,-2.23276769650046,0.071370752936035,,-2.72138951717145,0.023300189041659,Down,-2.25208473902247,0.045405528577956,Down,-1.55274677064611,0.181105223786245,
Os10g0463800,['not assigned.unknown'],LOC_Os10g32680,-0.071699481974013,0.888673953562409,,3.15502213098866,6.09E-25,Up,3.69271511821436,3.19E-34,Up,3.94530375223218,3.37E-39,Up
Os10g0464400,['Co-factor and vitamine metabolism.riboflavin'],LOC_Os10g32730,-0.492576099220882,0.045131520798577,,-0.416068775772644,0.088212173407089,,-0.725962321710733,0.00101861177726,,-0.813552599036784,0.00019801338079,
Os10g0465000,['development.unspecified'],LOC_Os10g32770,-0.273897973373927,0.425503220905866,,-0.702506946434467,0.013869897471427,,-0.508805110095276,0.08672878683092,,-0.539929052752401,0.065567268349462,
Os10g0465700,['major CHO metabolism.degradation.starch.starch cleavage.beta amylase'],LOC_Os10g32810,3.88543009577139,2.61E-15,Up,2.53452091182885,4.35E-07,Up,1.62158817315703,0.001934259745391,Up,0.893341728962796,0.120708933769746,
Os10g0465800,['protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L21'],LOC_Os10g32820,-0.237284395890521,0.591173611050978,,-0.434531175977275,0.269223508931811,,-0.308283844867869,0.458321680135084,,-0.162235560814585,0.720538600967806,
Os10g0465900,['minor CHO metabolism.others'],LOC_Os10g32830,-0.694682497936157,0.11914146979207,,-1.31312432211084,0.001128830944941,Down,-1.1028930818131,0.00519170535582,Down,-0.769164228369634,0.065191291599426,
Os10g0466000,['not assigned.unknown'],LOC_Os10g32850,0.821029772313024,0.000719863945161,,0.585050061279695,0.017970804539997,,0.906144879136492,7.59E-05,,1.0728906943878,1.77E-06,Up
Os10g0466200,['protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L11'],LOC_Os10g32870,-1.30670549840614,0.019804339373755,Down,0.150813413299065,0.824368869680331,,0.294618670410105,0.630431707413922,,-0.179523768053151,0.787090916098382,
Os10g0466300,['RNA.processing.splicing'],LOC_Os10g32880,-0.415566646166837,0.239789841165479,,-0.046852147482138,0.919361545780637,,0.078780310849914,0.86110678890213,,-0.129245342353125,0.752462332279274,
Os10g0466700,['protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L23'],LOC_Os10g32920,-0.4090799810161,0.312916846053251,,-0.60121594528205,0.103106057888448,,-0.416488197751844,0.284996273157767,,-0.170049398779369,0.704914344397064,
Os10g0466800,['not assigned.unknown'],LOC_Os10g32930,0.042749084692134,0.959809334542185,,-1.44099602833028,0.010977410875892,Down,-2.37655411084017,2.29E-05,Down,-1.10628679555021,0.054329932285875,
Os10g0467000,['not assigned.unknown'],LOC_Os10g32940,-0.277136743373898,0.84056051349679,,-1.14884380987523,0.330129965917418,,-2.5068979413052,0.029631072949462,Down,-2.21608297832753,0.064263844724156,
Os10g0467600,['protein.synthesis.initiation'],LOC_Os10g32970,1.43794757099239,5.49E-06,Up,1.66286308824951,4.44E-08,Up,1.58786145270773,1.54E-07,Up,1.67734492846503,2.35E-08,Up
Os10g0467800,['cell wall.cellulose synthesis.cellulose synthase'],LOC_Os10g32980,-0.41064068533487,0.77594035454404,,-3.18586470014699,0.006509680226214,Down,-6.5117395827324,0.000200500664867,Down,-4.40754805289914,0.001059128633448,Down
Os10g0467900,['signalling.receptor kinases.leucine rich repeat XI'],LOC_Os10g32990,-2.2395323016688,0.035973109605674,Down,-2.60258250791241,0.010369797205828,Down,-1.09658119712276,0.30903816296151,,-0.722446198053028,0.526632964331293,
Os10g0468500,['signalling.receptor kinases.leucine rich repeat XI'],LOC_Os10g33040,1.95430888286908,1.04E-07,Up,1.33093505753098,0.000392559947701,Up,0.774986564588344,0.055567494224822,,1.70686258371897,2.15E-06,Up
Os10g0469600,"['stress.biotic.PR-proteins', 'signalling.receptor kinases.leucine rich repeat XI']",LOC_Os10g33130,1.97840166911844,7.57E-05,Up,2.19206408448835,4.85E-06,Up,1.94293975300335,5.55E-05,Up,2.04635643884802,1.82E-05,Up
Os10g0469700,"['stress.biotic.PR-proteins', 'signalling.receptor kinases.leucine rich repeat XI']",LOC_Os10g33140,0.44240087260786,0.617887638283307,,-0.280463693384471,0.768218886658157,,-0.642537572602159,0.437053103207232,,-0.496835412020749,0.556358941052121,
Os10g0469900,['transport.peptides and oligopeptides'],LOC_Os10g33170,-1.20556259405556,0.02271510292611,Down,-0.259847851026865,0.698983839766585,,-0.039457706389464,0.956560658222864,,-0.45170825874334,0.444667225709885,
Os10g0470100,['not assigned.unknown'],LOC_Os10g33190,1.88423543417213,0.000408568918405,Up,1.58319335824404,0.002813817526057,Up,1.41974315145048,0.007738642839571,Up,1.47620041391733,0.005132683159566,Up
Os10g0470700,['transport.peptides and oligopeptides'],LOC_Os10g33210,-0.81547312640051,0.205564091403813,,-1.65514833887915,0.003326387975605,Down,-0.659561127759951,0.306886386172206,,-0.532407985705314,0.420384231556368,
Os10g0472900,['lipid metabolism.FA synthesis and FA elongation.beta ketoacyl CoA synthase'],LOC_Os10g33370,-4.18641263642951,0.000325371949636,Down,-4.96790571382098,5.67E-05,Down,-8.26230888616932,2.92E-06,Down,-6.38555367889348,0.000327721795215,Down
Os10g0473400,['not assigned.unknown'],LOC_Os10g33420,-0.63500955868748,0.312573905027109,,-2.02628799094064,9.05E-05,Down,-1.76735100259163,0.000624758215,Down,-1.15324994619361,0.034146650803001,Down
Os10g0474100,NA,LOC_Os10g33460,-0.247277704930746,0.804085665115254,,0.40660148877897,0.667156375985384,,-0.86927436470564,0.28733063883365,,-2.30882462030319,0.001320307396973,Down
Os10g0474900,['not assigned.unknown'],LOC_Os10g33460,-1.34387114968481,0.224159976474586,,-0.890843254419765,0.414829148418194,,-1.07402438904132,0.302443288541668,,-1.80822014047627,0.086930449144926,
Os10g0475000,NA,"LOC_Os10g33540, LOC_Os10g33550",-0.933564918204331,0.324932592665129,,-2.00593689771682,0.022878575120709,Down,-2.39834013118135,0.00557565090934,Down,-1.16370904098777,0.187713089256941,
Os10g0475100,['not assigned.unknown'],"LOC_Os10g33540, LOC_Os10g33550",-0.338023052418286,0.809018150646559,,-2.1036343370012,0.061327296055482,,-1.7845147359263,0.105981903450692,,-2.10706952615818,0.059628516579146,
Os10g0476000,['not assigned.unknown'],LOC_Os10g33630,0.750540861840887,0.022353685319717,,0.918237844433876,0.002558343424268,,1.35045432182438,2.16E-06,Up,1.35055906088287,2.23E-06,Up
Os10g0476400,['RNA.regulation of transcription.SNF7'],LOC_Os10g33660,0.407752856792267,0.049946154894958,,-0.044562932030218,0.875898389737374,,-0.18089283715583,0.442078712114277,,-0.072312221650648,0.786664249236026,
Os10g0476600,['protein.postranslational modification'],LOC_Os10g33680,0.606214384899371,0.002315961792816,,0.589320813871319,0.002264854366001,,0.58523636973745,0.002166385260112,,0.557190460781982,0.003673837953873,
Os10g0476900,['development.unspecified'],LOC_Os10g33700,-0.861487734610395,0.01041123383097,,-0.563089855456504,0.102307637754262,,-0.560417315525953,0.098423986850526,,-1.10102942674156,0.000408876157431,Down
Os10g0477100,['stress.abiotic.drought/salt'],LOC_Os10g33720,0.403049554698455,0.167065414222634,,-0.01860744634019,0.964051233332976,,-0.372348081900478,0.19893983976291,,-0.845761415157713,0.001498842715685,
Os10g0477200,"['RNA.regulation of transcription.MYB domain transcription factor family', 'transport.misc']",LOC_Os10g33730,-0.441625562763455,0.227431636968179,,-0.404174327542414,0.257748259696819,,-0.75943754418332,0.016462890359053,,-0.920303334127633,0.004053232655394,
Os10g0477600,['development.unspecified'],LOC_Os10g33760,-1.539749501929,0.024759712214666,Down,0.471429865207106,0.50631424730405,,0.706410674012821,0.269233610441325,,2.01600255643891,0.000117061747765,Up
Os10g0477800,['not assigned.unknown'],LOC_Os10g33770,0.226389955474466,0.405938143300672,,1.11282916860632,3.38E-08,Up,0.801095315878856,0.000108106550857,,0.33604817101078,0.163574302892456,
Os10g0478000,['signalling.light'],LOC_Os10g33780,-2.00010707765889,0.276285928646418,,-0.821177978037918,0.672899682127851,,-0.954429931294384,0.611868648319296,,-1.37411010310676,0.438713890071407,
Os10g0478100,['not assigned.unknown'],LOC_Os10g33790,-1.56663061837304,0.304690788720749,,1.32046534304233,0.311718477858061,,1.19946941079127,0.360933599212551,,0.877753886480677,0.525340043978452,
Os10g0478300,['RNA.regulation of transcription.MYB domain transcription factor family'],LOC_Os10g33810,1.07218989122687,0.27743785319686,,2.7133570500552,0.000259773602763,Up,3.8444076581481,3.05E-08,Up,4.73654257546125,2.86E-12,Up
Os10g0478500,['not assigned.unknown'],LOC_Os10g33830,0.275578712865215,0.830078663521554,,1.39731974406563,0.119222445405315,,0.455409843960981,0.692760574605204,,0.479586421882177,0.675413841662373,
Os10g0478600,['not assigned.unknown'],LOC_Os10g33840,0.371186124322841,0.269366950873502,,0.046419025022357,0.915502508486449,,-0.652194204310206,0.030730753834022,,-0.402091118618887,0.221897149790411,
Os10g0479001,NA,None,0.894943622686617,0.004011349745585,,0.250203036736625,0.515066053830102,,-0.013715930373596,0.976587408784849,,-0.141794583452081,0.730429986211873,
Os10g0479100,NA,None,1.7396224716134,1.20E-05,Up,1.1133870365986,0.006790120951471,Up,1.00413705945294,0.015294249141859,Up,1.12129589836919,0.005714012298356,Up
Os10g0479500,['amino acid metabolism.degradation.aspartate family.lysine'],LOC_Os10g33900,-2.94452596326112,0.000685401466332,Down,-1.93425716262122,0.020532407328969,Down,-2.52549318258659,0.001748295762563,Down,-2.40865898122214,0.003193867458428,Down
Os10g0479700,['transport'],LOC_Os10g33920,-0.719007651666372,0.319565506437063,,-1.52085668179292,0.015495173748392,Down,-1.31413955302642,0.036162538147592,Down,-0.960330542002692,0.144836540722339,
Os10g0479800,['not assigned.unknown'],LOC_Os10g33930,0.302969924914982,0.427876690222266,,0.239058700585092,0.544676285946977,,0.892164990441311,0.002966513962407,,1.08896900165407,0.000189445127088,Up
Os10g0479900,"['RNA.regulation of transcription.ARF, Auxin Response Factor family']",LOC_Os10g33940,-1.36187866074105,1.04E-06,Down,-0.734025229823303,0.007770769373357,,-0.748032347667456,0.005586728173212,,-0.535569898392905,0.060371910167151,
Os10g0480500,['RNA.RNA binding'],LOC_Os10g33970,0.453780829844214,0.26978423096682,,-0.533297210181581,0.17946592462947,,-0.533497790490677,0.171518120100745,,-0.609011803780587,0.110475493210353,
Os10g0481000,['not assigned.unknown'],LOC_Os10g33990,3.44599255930541,8.05E-08,Up,2.30037688487655,0.000500432153203,Up,1.86529586891386,0.005781735629702,Up,1.84520562445831,0.006382504388774,Up
Os10g0481400,NA,LOC_Os10g34030,0.019210242896815,0.973276654808052,,-0.524257838088225,0.186413094380891,,-0.367343564111894,0.371904509050328,,-0.194505523344041,0.67031756448268,
Os10g0481450,['not assigned.unknown'],LOC_Os10g34030,-0.375697608167369,0.396753021836812,,-0.895002432595427,0.016927229806123,,-0.72292730888148,0.056861277438754,,-0.755050696165056,0.046482402435565,
Os10g0482000,['not assigned.unknown'],LOC_Os10g34083,-0.643271787588522,0.19497163522775,,-1.42548347150449,0.00113348330233,Down,-1.80283678145136,2.43E-05,Down,-1.77185174209939,5.25E-05,Down
Os10g0482700,['not assigned.unknown'],LOC_Os10g34150,0.625401767307268,0.690549003272313,,0.769513162439206,0.60583801929126,,1.05149037158225,0.437379827784034,,0.916039533827267,0.512310200661332,
Os10g0482900,['redox.glutaredoxins'],LOC_Os10g34170,2.45327479077763,2.47E-13,Up,1.42573779491467,5.21E-05,Up,1.18856494729718,0.000882055245674,Up,1.85334504633709,3.79E-08,Up
Os10g0483000,"['RNA.regulation of transcription.General Transcription', 'RNA.regulation of transcription.putative transcription regulator']",LOC_Os10g34180,-0.494421926901238,0.243784022152231,,-0.906358861735298,0.014853803643222,,-1.00501707267779,0.005493581721728,Down,-1.099824391575,0.002170292210679,Down
Os10g0483100,['not assigned.unknown'],LOC_Os10g34200,-0.029460877998654,0.95845155192206,,-0.114040107708963,0.821023268144453,,-0.293546810727856,0.500679784345904,,-0.286673087840809,0.512541094971069,
Os10g0483500,['hormone metabolism.cytokinin.synthesis-degradation'],LOC_Os10g34230,-4.632220174159,4.01E-06,Down,-4.57020771521134,9.93E-07,Down,-6.51441121214303,5.03E-07,Down,-7.0156031450366,3.70E-05,Down
Os10g0484300,['development.unspecified'],LOC_Os10g34310,-1.03661994811205,0.02233973691497,Down,-1.44312644763203,0.000622739698572,Down,-1.25917652769653,0.002478746642038,Down,-1.93846363375476,4.65E-06,Down
Os10g0484700,['secondary metabolism.phenylpropanoids'],LOC_Os10g34350,-0.821192789781659,0.044187587168473,,-0.741384597285634,0.059047202899531,,-0.96638879522209,0.009356981500487,,-1.21503944328262,0.001205052335188,Down
Os10g0484900,"['hormone metabolism.salicylic acid.synthesis-degradation', 'RNA.regulation of transcription']",LOC_Os10g34370,-1.30039995922897,0.006877117666984,Down,-0.391426232643249,0.450729880962853,,-0.055536998951199,0.928574813893021,,0.075894539469095,0.904842504591914,
Os10g0485300,['not assigned.unknown'],LOC_Os10g34400,-0.343229872437794,0.428004979349441,,-0.77522580693751,0.034646945971269,,-1.16168099970323,0.000683589651514,Down,-1.20809740291565,0.000367557832964,Down
Os10g0485400,['not assigned.unknown'],LOC_Os10g34409,-0.374771755399885,0.501463603634749,,-1.5883359578993,0.000395066553951,Down,-2.25610123743457,3.31E-07,Down,-1.79470118386338,5.88E-05,Down
Os10g0485500,['not assigned.unknown'],LOC_Os10g34420,1.30401022153155,3.37E-06,Up,1.11935343174998,5.45E-05,Up,1.01697731742734,0.000245715302266,Up,1.01249313703457,0.000289260222466,Up
Os10g0485800,['not assigned.unknown'],LOC_Os10g34440,-0.339644025479823,0.681363956913208,,0.191494854343371,0.821123444210772,,0.20941751636325,0.804097160608694,,1.13622937627695,0.055357232728995,
Os10g0486000,['not assigned.unknown'],LOC_Os10g34470,-0.268791399478785,0.338462453979982,,0.489799720196498,0.036430717332414,,0.754323779827213,0.000442253305422,,0.953587246103214,5.06E-06,
Os10g0486100,['misc.cytochrome P450'],LOC_Os10g34480,-0.114104888236937,0.941186642450481,,-0.237805387511488,0.872235892366161,,-1.10522250872691,0.355147939294532,,-0.982896909549747,0.412926698265349,
Os10g0487300,['not assigned.unknown'],LOC_Os10g34580,-1.73971666200797,0.001996614046679,Down,-1.17176961856088,0.026344196149537,Down,-1.11859094643259,0.029383633492418,Down,-0.960584477484883,0.07216002066397,
Os10g0487400,['protein.degradation.ubiquitin.E3.RING'],LOC_Os10g34590,-0.487855392625843,0.23100033718743,,0.064653239060587,0.897478939513537,,0.100325007721472,0.836302923862162,,-0.071211251597195,0.888189335845402,
Os10g0487600,['not assigned.unknown'],LOC_Os10g34614,0.069384784251012,0.893545929682347,,-0.008690751681621,0.987444605107111,,0.106566537362591,0.830067672636893,,-0.017534894783392,0.975135718386057,
Os10g0488100,['RNA.regulation of transcription.unclassified'],LOC_Os10g34670,0.312061783201453,0.368215603381337,,0.373607658258793,0.250325008104632,,0.341978359187239,0.291565897014611,,0.142654541832444,0.708907717770938,
Os10g0488800,['cell.organisation'],LOC_Os10g34710,0.386810628870634,0.125077905443864,,0.128840576388646,0.672339914675953,,0.433832000230147,0.06761245123801,,0.762566753891488,0.000426754291522,
Os10g0489000,['hormone metabolism.abscisic acid.induced-regulated-responsive-activated'],LOC_Os10g34730,0.574142867108405,0.412115659477908,,-0.217373345196757,0.793567846596903,,-0.707124796847712,0.303124525486201,,-0.24186574511406,0.761978909078912,
Os10g0489100,['misc.O-methyl transferases'],LOC_Os10g34740,-1.06484009989349,0.001029436235788,Down,0.104500439441567,0.80146504670724,,0.024751360554797,0.954159021962794,,-0.263696023563889,0.464284600635595,
Os10g0489200,['DNA.synthesis/chromatin structure'],LOC_Os10g34750,-0.314303005780167,0.402986014319181,,0.486219561664712,0.141771877630179,,0.548481892839551,0.084523206696598,,0.190100272771783,0.622040119582542,
Os10g0489650,['not assigned.unknown'],LOC_Os10g34795,-0.208238287757699,0.697586916162848,,-0.594097444718649,0.186684267020964,,-0.788875233268564,0.060795177318919,,-1.30410529874703,0.001713144923647,Down
Os10g0489800,['not assigned.unknown'],LOC_Os10g34810,0.386561820535609,0.515074273614937,,0.404269497722427,0.482680145015829,,0.264900782500293,0.666380202099225,,-0.189807132106017,0.776446845625215,
Os10g0489900,['DNA.synthesis/chromatin structure'],LOC_Os10g34820,0.829253755106925,0.0920167128312,,0.903212856278885,0.051230927254722,,0.600420096302035,0.226782934851921,,0.327288219456987,0.563129839618276,
Os10g0491900,['not assigned.unknown'],LOC_Os10g35000,0.346752316274989,0.323165405865148,,0.446460492900584,0.166779778521552,,0.321842839237807,0.344529868449694,,0.335049998728626,0.319072486792484,
Os10g0492000,NA,LOC_Os10g35010,-1.44740361428985,1.39E-07,Down,-1.09471837980586,6.36E-05,Down,-1.21558031556758,6.01E-06,Down,-1.34493731174471,4.43E-07,Down
Os10g0492101,['protein.targeting.chloroplast'],LOC_Os10g35010,-1.62810420986793,0.020936753761071,Down,-1.0513473616029,0.126720257062127,,-0.955523183777968,0.159646342855087,,-1.6998980335664,0.010599936070537,Down
Os10g0492300,['protein.targeting.chloroplast'],LOC_Os10g35030,-1.34050343911519,0.007636453797646,Down,-4.52614802757987,8.38E-25,Down,-5.82729550271192,1.13E-40,Down,-6.25966980944954,1.59E-46,Down
Os10g0492400,['signalling.receptor kinases.leucine rich repeat III'],LOC_Os10g35040,-0.457588842330882,0.624169871171431,,-0.315971053089199,0.746102337324039,,-1.31091234778264,0.089208976905379,,-2.07826423766904,0.007131167063533,Down
Os10g0492900,['minor CHO metabolism.galactose.alpha-galactosidases'],LOC_Os10g35070,4.06207850737192,7.19E-19,Up,4.17601113745084,3.72E-20,Up,3.86503337730312,1.47E-17,Up,3.25597946348553,8.86E-13,Up
Os10g0493100,['RNA.regulation of transcription'],LOC_Os10g35090,0.574043644568127,0.346269549049456,,0.633974119302759,0.274031957886646,,0.250046744280095,0.717589050807793,,0.843461552430285,0.114939359178102,
Os10g0493300,['not assigned.unknown'],LOC_Os10g35100,-0.50588262477161,0.329261613707986,,-1.57402782634276,0.000265784280513,Down,-2.11919809814941,5.27E-07,Down,-1.43388505017894,0.000860260158392,Down
Os10g0493600,['minor CHO metabolism.galactose.alpha-galactosidases'],LOC_Os10g35110,-0.22212832342727,0.673988001334047,,0.072396880780084,0.903991438431173,,-0.102858468179739,0.861745736366767,,0.867468484976219,0.03213167098671,
Os10g0493850,NA,None,-0.1278960970434,0.887840048258462,,-0.326431153483861,0.690391367490696,,-1.04173385310461,0.122875133744205,,-1.79604080829544,0.010950685075931,Down
Os10g0493900,['not assigned.unknown'],LOC_Os10g35140,-0.529172910362414,0.343684301938874,,-1.14990428863333,0.018373066922134,Down,-1.12858368783149,0.017602242251623,Down,-1.57106689416322,0.001207187036469,Down
Os10g0494000,['not assigned.unknown'],LOC_Os10g35150,-1.77128343399535,1.37E-09,Down,-2.19786597294648,1.04E-14,Down,-2.5739768105082,6.73E-20,Down,-3.1061637135077,4.40E-27,Down
Os10g0494500,['protein.degradation.ubiquitin.E3.RING'],LOC_Os10g35190,0.544074025727534,0.021796941093706,,0.594344240110909,0.007722497701268,,0.742966312229984,0.000464478532359,,0.682027659296907,0.001596512097217,
Os10g0494950,['not assigned.unknown'],LOC_Os10g35210,-0.227056515685465,0.541235931399414,,-0.252985799447705,0.479252833455683,,-0.131365531543105,0.737615128283428,,-0.438162786307172,0.172090516224819,
Os10g0495400,['RNA.regulation of transcription'],LOC_Os10g35260,-0.321586066127471,0.637975422970376,,-0.904296140912261,0.121362471282459,,-1.00693464024938,0.070653258054036,,-0.745285273713367,0.209126339177583,
Os10g0495416,NA,None,-0.194845299389311,0.792691753288574,,-0.654495360337156,0.293586145792266,,-0.946597130628963,0.099583229812193,,-0.956100323923101,0.105031522059053,
Os10g0495500,['not assigned.unknown'],LOC_Os10g35280,-0.704522312603657,0.065007390573055,,-0.220045800182844,0.623731330845772,,0.000505058935528,0.999262754937653,,0.073645621608693,0.88373206763167,
Os10g0495600,['RNA.transcription'],LOC_Os10g35290,-1.54527319294801,0.023740742249788,Down,-0.426524394355904,0.603102250584186,,0.129028994155639,0.890913666009177,,0.549205928347347,0.464005690978762,
Os10g0495900,['not assigned.unknown'],LOC_Os10g35294,0.974220045949077,0.077208197788871,,0.776427916768235,0.163493822005251,,0.513390523439908,0.393393384721402,,0.73788641059998,0.184542513353071,
Os10g0496000,['RNA.regulation of transcription.C2C2(Zn) DOF zinc finger family'],LOC_Os10g35300,1.47996217498023,0.187366032923536,,1.33508428608093,0.232143757482609,,2.38992724028687,0.013341762239374,Up,2.31711537032585,0.016860189339387,Up
Os10g0496600,NA,None,-1.05311503810147,0.320255899567527,,-2.38782978579959,0.015124115707834,Down,-3.65473909232647,0.000557964738374,Down,-2.95906153183612,0.004383370274081,Down
Os10g0497000,['not assigned.unknown'],LOC_Os10g35380,0.70562016256042,0.000286683601689,,0.523058452038954,0.007732302391077,,0.520572898330762,0.007351428945483,,0.533758781182302,0.005752704168087,
Os10g0497100,['not assigned.unknown'],LOC_Os10g35390,-0.279229099234391,0.458884444677026,,-0.433322725802937,0.204336438953756,,-0.579513573441475,0.068296358998619,,-0.567986329511449,0.078888331358998,
Os10g0497300,['RNA.regulation of transcription'],LOC_Os10g35436,-0.870845837925114,0.09949586321158,,-0.508901143596223,0.344683836268113,,-0.831382307561075,0.088100622311042,,-0.47687692659283,0.373278139710094,
