Gene,MapMan,LOC_IDs,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
Os08g0159000,['RNA.regulation of transcription.MYB domain transcription factor family'],LOC_Os08g06240,0.097053843,0.999997499,,0.26411831,0.67881108,,0.64784638,0.089330506,,1.140208454,0.000259491,Up,1.534803687,5.41E-06,Up
Os08g0159100,['development.unspecified'],LOC_Os08g06250,-0.099667273,0.999997499,,0.370360586,0.171550522,,1.061609239,1.40E-07,Up,1.045446622,6.49E-09,Up,1.246256537,2.76E-10,Up
Os08g0159800,"['RNA.regulation of transcription.C3H zinc finger family', 'protein.degradation.ubiquitin.E3.RING']",LOC_Os08g06330,0.106533704,0.999997499,,0.205380502,0.727265816,,0.737833672,0.02264581,,1.197617209,9.09E-06,Up,1.541540398,1.46E-07,Up
Os08g0160500,['cell wall.cellulose synthesis.cellulose synthase'],LOC_Os08g06380,0.080057419,0.999997499,,-0.023278155,0.973265692,,-4.428125806,7.76E-36,Down,-5.568969913,7.50E-57,Down,-4.491297271,1.99E-34,Down
Os08g0161500,['not assigned.unknown'],LOC_Os08g06420,-0.088114478,0.999997499,,-0.965782117,0.385413443,,-1.691335793,0.044975812,Down,-2.314309891,0.001397087,Down,-3.12367715,0.000870484,Down
Os08g0162000,['DNA.unspecified'],LOC_Os08g06470,-0.04994503,0.999997499,,-0.578828424,0.037453198,,-1.114659565,5.17E-06,Down,-1.307979385,9.31E-10,Down,-1.218932466,6.69E-07,Down
Os08g0162100,['development.unspecified'],LOC_Os08g06480,0.409246685,0.999997499,,-0.605491837,0.001018553,,-0.35887079,0.057247706,,-0.570999789,0.000323367,,-0.228801082,0.225680961,
Os08g0162600,['protein.assembly and cofactor ligation'],LOC_Os08g06530,0.196286207,0.999997499,,-1.291658669,0.504941479,,-4.131779884,0.00084318,Down,-4.569474047,2.68E-05,Down,-3.93217997,0.001201071,Down
Os08g0162800,['lipid metabolism.FA synthesis and FA elongation.acyl-CoA binding protein'],LOC_Os08g06550,0.367083003,0.999997499,,-0.512614809,0.279532437,,-2.104791011,3.25E-10,Down,-1.731085015,7.21E-09,Down,-0.928085672,0.006915842,
Os08g0163500,['not assigned.unknown'],LOC_Os08g06640,0.012643892,0.999997499,,0.138678055,0.753621994,,-0.519519023,0.036131981,,-0.826340359,7.68E-05,,-0.782789708,0.001051656,
Os08g0165601,NA,None,-0.751058396,NA,,-0.723136892,0.49384745,,-0.488645769,0.554065804,,-0.440809711,0.520534196,,-1.02310114,0.191978486,
Os08g0165901,['not assigned.unknown'],LOC_Os08g06885,0.380687788,NA,,-0.218249977,0.912079193,,-4.004619783,0.004419911,Down,-1.755809316,0.036740857,Down,-1.792543609,0.074356285,
Os08g0166400,['signalling.light'],LOC_Os08g06930,0.043939936,0.999997499,,0.136217946,0.885540604,,-0.585675966,0.242205615,,-1.069928169,0.009066719,Down,-2.427024818,1.17E-05,Down
Os08g0167000,['transport.ABC transporters and multidrug resistance systems'],LOC_Os08g07010,-0.083534044,0.999997499,,-0.403932191,0.691269084,,-0.757893303,0.25130368,,-1.278922891,0.018979371,Down,-3.012731882,0.000163429,Down
Os08g0167500,['not assigned.unknown'],LOC_Os08g07060,0.062958404,0.999997499,,-0.876685893,0.043184627,,-3.046838029,5.31E-14,Down,-2.973596927,6.44E-18,Down,-3.787332241,2.16E-17,Down
Os08g0167800,['secondary metabolism.isoprenoids.terpenoids'],LOC_Os08g07080,-0.578897311,0.999997499,,-3.577142527,0.039386732,Down,-5.230025206,0.000483306,Down,-7.98916426,9.13E-10,Down,-6.976023214,1.45E-06,Down
Os08g0168000,['secondary metabolism.isoprenoids.terpenoids'],LOC_Os08g07100,-0.505111437,0.999997499,,0.853681111,0.416730413,,1.461312661,0.047081519,Up,-0.507683794,0.479898152,,-0.112083415,0.895234106,
Os08g0169700,['not assigned.unknown'],LOC_Os08g07290,0.114986057,0.999997499,,-0.002752441,0.998148389,,-1.101623389,0.028214124,Down,-1.576268146,0.000234372,Down,-1.365240281,0.006242972,Down
Os08g0170100,NA,LOC_Os08g07330,-0.06291799,0.999997499,,0.156044131,0.867613142,,-1.245016719,0.006313753,Down,-1.859566233,2.35E-06,Down,-2.135088678,4.33E-06,Down
Os08g0170800,['not assigned.unknown'],LOC_Os08g07390,0.282310854,0.999997499,,-0.159312025,0.89561145,,2.35957193,5.52E-06,Up,1.103022244,0.024727637,Up,1.51709354,0.00407399,Up
Os08g0171000,['not assigned.unknown'],LOC_Os08g07430,0.420214282,0.999997499,,0.238200246,0.674688281,,1.133147019,0.000249375,Up,1.511526698,1.77E-08,Up,2.026621918,2.57E-12,Up
Os08g0171700,['not assigned.unknown'],LOC_Os08g07490,0.298506591,0.999997499,,0.796529846,0.286561046,,-2.340730159,0.000127671,Down,-2.897727938,6.29E-08,Down,-2.744512987,1.72E-05,Down
Os08g0172200,['DNA.synthesis/chromatin structure'],LOC_Os08g07540,0.158570903,0.999997499,,-0.083276816,0.91123217,,-1.604129255,4.47E-07,Down,-2.343182949,9.20E-17,Down,-2.829500496,9.14E-18,Down
Os08g0172300,['not assigned.unknown'],LOC_Os08g07550,0.183442019,NA,,-0.293538399,0.849526508,,-0.721966956,0.420928687,,-0.62150402,0.402501694,,0.200023131,0.817612878,
Os08g0173600,['not assigned.unknown'],LOC_Os08g07690,-0.912750324,0.999997499,,-0.509780022,0.674676115,,-0.781257627,0.331900758,,-1.115884952,0.092000674,,-0.732211352,0.346047358,
Os08g0174100,['not assigned.unknown'],LOC_Os08g07720,-0.258573031,0.999997499,,-1.998767921,0.130009112,,-0.455109604,0.718658064,,0.471847253,0.652785578,,0.843632061,0.43837458,
Os08g0174300,['not assigned.unknown'],LOC_Os08g07730,-0.473740863,0.999997499,,-2.133223234,0.125747939,,1.320909164,0.254641822,,0.991032698,0.333895216,,1.569650327,0.146397386,
Os08g0174800,['signalling.receptor kinases.leucine rich repeat II'],LOC_Os08g07774,-0.142224255,0.999997499,,-0.419761482,0.137093554,,-3.49628908,1.49E-53,Down,-3.434981603,9.01E-67,Down,-4.118254562,3.13E-65,Down
Os08g0174900,['not assigned.unknown'],LOC_Os08g07790,0.256046106,0.999997499,,0.608599066,0.475927114,,0.629174608,0.322469132,,0.420390346,0.457798114,,0.418815127,0.512932741,
Os08g0175300,['DNA.synthesis/chromatin structure'],LOC_Os08g07840,-0.164244851,0.999997499,,0.307455454,0.792689805,,-0.42151312,0.572612595,,-0.428495603,0.488931824,,-1.337360279,0.059372642,
Os08g0175600,NA,LOC_Os08g07850,0.100533809,0.999997499,,-0.098104236,0.931353153,,-0.759485979,0.143631491,,-1.154408996,0.007671912,Down,-2.594258439,8.45E-07,Down
Os08g0176100,['not assigned.unknown'],LOC_Os08g07880,0.280578978,0.999997499,,-0.106140485,0.870750498,,-1.698759412,1.11E-07,Down,-1.705067548,5.07E-10,Down,-1.26386054,6.41E-05,Down
Os08g0176900,['RNA.regulation of transcription.bZIP transcription factor family'],LOC_Os08g07970,-0.088557649,0.999997499,,0.69341739,0.372485317,,1.203973267,0.027108832,Up,1.331389138,0.00487118,Up,1.014831013,0.065314824,
Os08g0177700,['RNA.processing'],LOC_Os08g08040,-0.039016756,0.999997499,,-0.275264199,0.627543326,,-0.235788847,0.555898037,,0.237592194,0.473693819,,0.56923434,0.093249801,
Os08g0177800,['RNA.processing.ribonucleases'],LOC_Os08g08050,0.633508134,0.999997499,,-0.13001298,0.903141428,,-1.339769335,0.014603718,Down,-1.649494723,0.000366917,Down,-1.386493921,0.011718289,Down
Os08g0178000,NA,None,0.73486938,NA,,-0.391608767,0.761249185,,-1.054515393,0.202000884,,-0.857676536,0.20111163,,-1.718525582,0.045879742,Down
Os08g0178700,['lipid metabolism.Phospholipid synthesis.diacylglycerol kinase'],LOC_Os08g08110,0.15147692,0.999997499,,-0.863885498,0.00043472,,-1.854333227,8.64E-15,Down,-2.492504877,2.25E-31,Down,-2.303355201,4.56E-21,Down
Os08g0178800,"['RNA.regulation of transcription.C2C2(Zn) CO-like, Constans-like zinc finger family']",LOC_Os08g08120,-0.126710972,0.999997499,,-1.260784181,0.002847593,Down,-2.838675674,3.03E-12,Down,-3.593659601,1.02E-22,Down,-2.531470921,3.72E-10,Down
Os08g0179000,NA,LOC_Os08g08140,0.211571387,0.999997499,,0.307812191,0.677952857,,-2.53690462,3.14E-07,Down,-5.386086379,4.51E-16,Down,-4.515488474,5.38E-10,Down
Os08g0179900,['not assigned.unknown'],LOC_Os08g08190,0.18554208,0.999997499,,0.393811838,0.059841695,,0.779141247,6.34E-06,,1.50467537,6.36E-24,Up,1.660840594,3.49E-24,Up
Os08g0180500,['DNA.synthesis/chromatin structure.retrotransposon/transposase.hat-like transposase'],LOC_Os08g08240,0.34355221,0.999997499,,-0.016253237,0.990933334,,-0.510416036,0.285495167,,-0.939037643,0.016029194,,-1.45636615,0.000997434,Down
Os08g0182400,['not assigned.unknown'],LOC_Os08g08360,-0.231540445,0.999997499,,-0.188720834,0.776203876,,1.938074878,2.21E-10,Up,1.918826591,3.55E-12,Up,2.141246147,1.14E-12,Up
Os08g0183900,['misc.alcohol dehydrogenases'],LOC_Os08g08500,-0.237745857,0.999997499,,-0.107915432,0.890375589,,0.438318176,0.259689578,,-0.081969434,0.830342725,,-0.024419521,0.952620685,
Os08g0184300,['not assigned.unknown'],LOC_Os08g08570,-0.020517231,0.999997499,,-0.147794878,0.833228894,,-1.873488815,1.19E-06,Down,-2.215133375,2.48E-11,Down,-1.932366725,9.08E-07,Down
Os08g0184600,['not assigned.unknown'],LOC_Os08g08586,-0.180537693,0.999997499,,0.660488277,0.024840491,,1.208139153,1.58E-06,Up,0.986031758,1.51E-05,,0.180249723,0.541008641,
Os08g0184800,['not assigned.unknown'],LOC_Os08g08592,0.046461554,0.999997499,,0.219990674,0.865810244,,-0.335616032,0.651470829,,-0.111587452,0.866359109,,-2.323545323,0.000690369,Down
Os08g0185300,['not assigned.unknown'],LOC_Os08g08650,-0.297293748,0.999997499,,0.014598736,0.990974306,,1.99190207,2.23E-07,Up,1.577335253,7.09E-06,Up,1.75471246,5.25E-06,Up
Os08g0185701,NA,None,-0.269058363,0.999997499,,1.111060689,0.154247828,,-0.043856235,0.957939468,,-0.037151907,0.956723772,,0.084021196,0.91105018,
Os08g0187500,"['RNA.regulation of transcription.HB,Homeobox transcription factor family']",LOC_Os08g08820,-0.009553042,0.999997499,,-1.055143788,0.008436557,Down,-1.297053643,0.000469324,Down,-0.879476073,0.008720483,,-0.837090948,0.025259535,
Os08g0187700,['RNA.processing'],LOC_Os08g08830,0.044260869,0.999997499,,0.236861829,0.453855296,,1.126886885,1.39E-08,Up,1.18718107,2.00E-11,Up,1.407932428,3.92E-13,Up
Os08g0187900,['not assigned.unknown'],LOC_Os08g08850,0.438035101,0.999997499,,-1.800664935,0.106426268,,-2.711813499,0.004218144,Down,-3.060992131,0.000204964,Down,-1.971574826,0.034661652,Down
Os08g0188151,NA,None,-0.877915904,0.999997499,,-0.452113195,0.44440577,,0.161566672,0.737808181,,0.581433747,0.105131512,,-0.385906228,0.376416533,
Os08g0189200,['stress.abiotic.unspecified'],LOC_Os08g08970,0.047990658,0.999997499,,-1.748981832,0.327635349,,1.613572292,0.232765301,,3.988766903,0.000215034,Up,7.302201513,1.78E-10,Up
Os08g0190250,NA,None,0.053214862,NA,,-0.248830523,0.873375863,,-2.817564333,0.003006685,Down,-2.801726124,0.000218224,Down,-3.221600179,0.00169715,Down
Os08g0190300,['stress.biotic'],LOC_Os08g09110,-0.425289312,NA,,0.18144569,0.899659837,,-2.040229967,0.00994832,Down,-2.864185859,4.55E-05,Down,-5.325362177,0.000392229,Down
Os08g0190700,['not assigned.unknown'],LOC_Os08g09170,-0.277021063,0.999997499,,-0.655875097,0.451813734,,-2.684932149,0.000139431,Down,-2.290231761,4.22E-05,Down,-2.59736189,0.000231757,Down
Os08g0191000,['transport.misc'],LOC_Os08g09190,-0.030341814,0.999997499,,0.069687136,0.921723231,,1.441181971,3.31E-07,Up,1.184482807,3.55E-06,Up,1.365049623,1.11E-06,Up
Os08g0191100,['TCA / org. transformation.TCA.aconitase'],LOC_Os08g09200,-0.167785191,0.999997499,,0.434517337,0.466027785,,3.194610034,1.69E-18,Up,3.790236334,2.65E-31,Up,4.046630911,8.10E-30,Up
Os08g0191150,NA,None,-0.254640177,0.999997499,,0.162688712,0.861039671,,3.081971071,3.08E-14,Up,3.164179941,3.41E-18,Up,3.435983082,6.98E-18,Up
Os08g0191200,['nucleotide metabolism.synthesis.purine.GAR Synthetase'],LOC_Os08g09210,-0.429534009,0.999997499,,-0.614894843,0.429602537,,0.394906466,0.51258575,,-0.208829042,0.702417219,,-0.586429513,0.302201635,
Os08g0191433,NA,LOC_Os08g09230,-0.192014918,0.999997499,,0.208959788,0.860900505,,-2.32417523,0.000624778,Down,-3.076549813,3.42E-07,Down,-5.917414054,4.65E-05,Down
Os08g0191600,['protein.degradation.autophagy'],LOC_Os08g09240,-0.122143214,0.999997499,,0.055879168,0.91993343,,1.091736985,1.04E-06,Up,1.583028209,6.87E-16,Up,1.95442448,7.40E-20,Up
Os08g0191700,"['amino acid metabolism.degradation.aspartate family.threonine', 'Biodegradation of Xenobiotics']",LOC_Os08g09250,0.226356291,0.999997499,,-0.170931573,0.718463897,,1.181677754,1.91E-06,Up,1.630962423,7.56E-14,Up,2.120791236,4.86E-19,Up
Os08g0191900,['development.unspecified'],LOC_Os08g09270,-0.534810343,0.999997499,,0.012910065,0.992658648,,-0.774426685,0.193654659,,-1.047121106,0.036009118,Down,-2.056080041,0.000226971,Down
Os08g0192100,['not assigned.unknown'],LOC_Os08g09290,0.574867057,0.999997499,,0.557947232,0.596211265,,0.911331617,0.18668244,,1.605823963,0.004278233,Up,1.979382129,0.001151858,Up
Os08g0192300,['not assigned.unknown'],LOC_Os08g09310,-0.358159144,0.999997499,,-0.231972067,0.906654045,,1.195184033,0.188251736,,2.38375382,0.001087463,Up,3.313705541,1.98E-05,Up
Os08g0192400,['RNA.regulation of transcription.putative transcription regulator'],LOC_Os08g09320,-0.16480143,0.999997499,,-1.17792824,0.165745322,,-1.514833514,0.038825648,Down,-1.264279771,0.040583764,Down,-2.107729312,0.005412408,Down
Os08g0192800,['RNA.regulation of transcription.Global transcription factor group'],LOC_Os08g09340,0.375587244,0.999997499,,0.493523064,0.372396886,,0.93065286,0.01704613,,0.727993041,0.037720904,,0.554058239,0.163620736,
Os08g0192900,"['protein.synthesis.ribosomal RNA', 'signalling.G-proteins']",LOC_Os08g09350,0.073785773,NA,,-0.659242892,0.538014723,,-2.359864264,0.0055614,Down,-2.406245591,0.000478801,Down,-1.981997384,0.014975636,Down
Os08g0193100,['secondary metabolism.isoprenoids.mevalonate pathway.geranyl diphosphate synthase'],LOC_Os08g09370,0.93070262,NA,,0.563210455,0.680691233,,-3.122331345,0.009724924,Down,-4.010206902,0.000252828,Down,-4.538892915,0.004013469,Down
Os08g0195400,['not assigned.unknown'],LOC_Os08g09610,-0.037309617,0.999997499,,0.143733911,0.91993343,,-2.751551529,1.42E-05,Down,-2.924338966,1.13E-07,Down,-2.911245459,5.71E-06,Down
Os08g0196700,"['RNA.regulation of transcription.CCAAT box binding factor family, HAP2']",LOC_Os08g09690,0.191614842,0.999997499,,-0.294632304,0.621875553,,0.96061852,0.005825664,,0.598516093,0.062196777,,0.616532579,0.084554585,
Os08g0197000,['not assigned.unknown'],LOC_Os08g09710,0.032503147,0.999997499,,-0.439078597,0.66620429,,-0.608970056,0.37952541,,-0.68805872,0.224963977,,-1.529895707,0.027797778,Down
Os08g0197500,['not assigned.unknown'],LOC_Os08g09760,-0.089170425,0.999997499,,0.046919809,0.957349062,,-0.772820577,0.040478695,,-1.145943432,0.000319919,Down,-2.645969799,1.48E-09,Down
Os08g0198900,['DNA.synthesis/chromatin structure.retrotransposon/transposase.hat-like transposase'],LOC_Os08g09900,0.364553219,0.999997499,,-0.09569173,0.920341002,,-1.147188108,0.011588645,Down,-0.778692891,0.04248125,,-0.122771484,0.799872021,
Os08g0199000,['not assigned.unknown'],LOC_Os08g09910,-0.586658088,0.999997499,,-0.439393898,0.635115139,,-1.329709785,0.027247853,Down,-0.870957746,0.090699557,,-1.687033775,0.005636425,Down
Os08g0199100,['not assigned.unknown'],LOC_Os08g09920,0.377104942,0.999997499,,-0.583274862,0.500147293,,-1.375935491,0.029273765,Down,-1.563576667,0.003196017,Down,-3.369167802,4.83E-05,Down
Os08g0200300,['not assigned.unknown'],LOC_Os08g10020,0.243231156,0.999997499,,-0.247045798,0.882579094,,-1.345222419,0.096765963,,-1.6367337,0.018093384,Down,-1.074428498,0.173453078,
Os08g0200500,"['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII', 'signalling.receptor kinases.S-locus glycoprotein like']",LOC_Os08g10070,0.719610198,0.999997499,,-0.331572491,0.661584442,,-1.762364691,0.000690866,Down,-2.458656553,7.50E-08,Down,-3.83494557,1.30E-06,Down
Os08g0200750,NA,None,-0.124586987,NA,,-0.108164826,NA,,-1.220890328,0.333805137,,-2.017735121,0.058025278,,-2.905826101,0.052138728,
Os08g0201500,['not assigned.unknown'],LOC_Os08g10130,0.277249346,NA,,-0.645650061,NA,,-2.050197116,0.287249784,,-3.216931375,0.058656479,,-4.756322057,0.028050118,Down
Os08g0201700,"['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII', 'signalling.receptor kinases.S-locus glycoprotein like']",LOC_Os08g10150,0.302095452,NA,,-0.437733987,NA,,-4.713695947,0.033649219,Down,-5.013377255,0.005901762,Down,-4.45721273,0.038241423,Down
Os08g0202300,['RNA.transcription'],"LOC_Os08g10244, LOC_Os08g10250",0.344912563,0.999997499,,0.368726311,0.575481342,,-1.755986339,8.33E-06,Down,-3.246945966,7.96E-21,Down,-5.095743888,2.07E-33,Down
Os08g0202400,['stress.biotic.PR-proteins'],LOC_Os08g10260,0.52810774,0.999997499,,-0.171885445,0.814413157,,-1.694309786,4.82E-05,Down,-2.376203497,1.20E-10,Down,-2.165963035,1.23E-06,Down
Os08g0203150,NA,None,1.243833359,NA,,1.474958185,0.40236655,,3.007264985,0.00974614,Up,2.163116577,0.046625152,Up,1.537672179,0.221528417,
Os08g0203300,"['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII', 'signalling.receptor kinases.leucine rich repeat VIII-2']",LOC_Os08g10300,0.615276057,0.999997499,,-0.409866753,0.776687564,,-0.161147865,0.871103203,,-0.692000843,0.347371782,,-0.255697437,0.7689837,
Os08g0203600,"['signalling.receptor kinases.leucine rich repeat VIII-2', 'signalling.receptor kinases.S-locus glycoprotein like']",LOC_Os08g10320,-0.074510969,0.999997499,,-0.104630855,0.930311532,,-0.816124909,0.125206324,,-1.332559542,0.002623174,Down,-2.311752807,1.78E-06,Down
Os08g0203800,['not assigned.unknown'],LOC_Os08g10340,-0.102076912,NA,,-0.318444526,0.86013326,,-1.207779994,0.224477866,,-0.624877374,0.465603498,,-1.264931882,0.190382813,
Os08g0203900,['protein.glycosylation'],LOC_Os08g10350,0.362450079,0.999997499,,0.191350366,0.835119291,,-0.566877839,0.27566526,,-0.764108757,0.074809127,,-1.642065027,0.001457646,Down
Os08g0204632,['not assigned.unknown'],LOC_Os08g10400,-0.013264639,NA,,1.169568381,NA,,-0.05641169,0.96974488,,-0.103146064,0.932634599,,-1.20532294,0.408445789,
Os08g0205200,['transport.unspecified cations'],LOC_Os08g10450,0.118908845,0.999997499,,0.090318123,0.86013326,,1.372910254,5.24E-10,Up,1.396863548,1.75E-12,Up,1.582021168,3.47E-13,Up
Os08g0205300,['RNA.regulation of transcription.SET-domain transcriptional regulator family'],LOC_Os08g10470,0.016049596,0.999997499,,-0.086191094,0.944014316,,1.387878925,0.002732157,Up,1.086060047,0.010296109,Up,1.422424243,0.001873464,Up
Os08g0205400,"['metal handling.binding, chelation and storage']",LOC_Os08g10480,0.048058979,0.999997499,,1.060649297,0.003856218,Up,2.489890579,2.97E-14,Up,2.950188727,6.67E-24,Up,3.267416474,2.01E-24,Up
Os08g0205900,['amino acid metabolism.synthesis.central amino acid metabolism.GABA.GABA transaminase'],LOC_Os08g10510,-0.380489939,0.999997499,,-0.547523938,0.45718212,,-0.712904037,0.186965156,,0.188008535,0.710686881,,0.939707036,0.051580346,
Os08g0206400,['transport.potassium'],LOC_Os08g10550,-0.161324326,0.999997499,,0.335408862,0.662056054,,2.889642494,8.06E-13,Up,2.849652203,5.06E-15,Up,3.493191311,9.74E-19,Up
Os08g0206700,['RNA.regulation of transcription.Methyl binding domain proteins'],LOC_Os08g10580,0.094443168,0.999997499,,0.108082402,0.880681534,,0.922057252,0.005040293,,0.361131769,0.251894823,,0.559333501,0.096614649,
Os08g0206800,['not assigned.unknown'],LOC_Os08g10590,0.184467128,0.999997499,,0.141708145,0.830470729,,0.747815617,0.022016193,,1.337441493,8.08E-07,Up,1.596974567,7.09E-08,Up
Os08g0206950,['cell wall.pectin*esterases.PME'],LOC_Os08g10604,0.490859868,NA,,-0.779741806,0.528381106,,-2.704491439,0.008738563,Down,-2.226847885,0.004576938,Down,-0.253291941,0.782303132,
Os08g0207000,['protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S11'],LOC_Os08g10608,0.032582928,0.999997499,,-0.757528768,0.055525114,,-0.723528458,0.045600307,,-0.924545534,0.002540487,,-0.140971156,0.716723761,
Os08g0207500,['transport.metal'],LOC_Os08g10630,1.257037313,0.999997499,,-1.308196122,0.443298753,,-0.747622414,0.579574624,,0.658051416,0.555876442,,1.583278203,0.15927612,
Os08g0207600,['signalling.G-proteins'],LOC_Os08g10649,-0.278794916,0.999997499,,-0.059744031,0.956814618,,-0.253476236,0.637223434,,-0.294939778,0.50144198,,0.230082502,0.636940764,
Os08g0207800,['RNA.regulation of transcription.unclassified'],LOC_Os08g10670,0.679517238,0.999997499,,0.321271212,0.910348265,,4.306584164,2.72E-05,Up,3.717240591,0.000124346,Up,3.997555271,9.30E-05,Up
Os08g0208700,['DNA.synthesis/chromatin structure.retrotransposon/transposase.hat-like transposase'],LOC_Os08g10780,0.120397346,0.999997499,,-0.099826087,0.909712051,,-0.229782375,0.625051945,,-0.616319439,0.090019454,,-1.642115934,0.000165767,Down
Os08g0214900,['not assigned.unknown'],LOC_Os08g11450,-0.806616183,0.999997499,,-0.235076575,0.854008972,,-2.181398174,0.001459814,Down,-0.947269556,0.09924713,,-1.626010743,0.014478817,Down
Os08g0215200,['not assigned.unknown'],LOC_Os08g11470,0.005813944,0.999997499,,-0.238221314,0.747647607,,-1.950612495,4.53E-07,Down,-3.070122129,5.19E-19,Down,-4.485234135,2.67E-25,Down
Os08g0215300,['not assigned.unknown'],LOC_Os08g11480,0.13909648,0.999997499,,-0.35370188,0.604250044,,-1.782085285,1.09E-05,Down,-2.951901798,1.89E-16,Down,-3.397818708,2.68E-16,Down
Os08g0220600,['RNA.regulation of transcription.putative transcription regulator'],LOC_Os08g12430,-0.00498729,0.999997499,,-0.320744909,0.354322321,,-1.069869707,1.35E-05,Down,-1.590436111,1.63E-13,Down,-2.05870725,2.05E-15,Down
Os08g0221300,['not assigned.unknown'],LOC_Os08g12449,0.014704285,0.999997499,,-0.072074886,0.947998033,,-0.528933724,0.283748978,,-0.944071074,0.019276788,,-0.414198906,0.385086668,
Os08g0224000,['stress.biotic.PR-proteins'],LOC_Os08g12740,0.377377005,0.999997499,,0.157244604,0.8758383,,0.1435441,0.809806977,,-0.520461457,0.253019527,,-1.061658992,0.042197041,Down
Os08g0224300,['not assigned.unknown'],LOC_Os08g12780,-0.532810007,0.999997499,,0.157087308,0.888426073,,-2.905572343,1.07E-07,Down,-3.289564813,6.35E-12,Down,-5.092274498,6.68E-12,Down
Os08g0224500,"['misc.beta 1,3 glucan hydrolases.glucan endo-1,3-beta-glucosidase']",LOC_Os08g12800,0.854930024,0.999997499,,-0.379461392,0.729481133,,-1.866126657,0.003786781,Down,-2.488520966,9.30E-06,Down,-1.330478452,0.03593731,Down
Os08g0224700,['protein.degradation.ubiquitin.proteasom'],LOC_Os08g12820,0.008158387,0.999997499,,-0.033786143,0.955503557,,1.170981937,2.29E-07,Up,0.810902591,8.77E-05,,1.240996516,2.46E-08,Up
Os08g0224800,['lipid metabolism.Phospholipid synthesis.choline-phosphate cytidylyltransferase'],LOC_Os08g12830,0.303973955,0.999997499,,0.29734142,0.697476532,,1.794183271,1.08E-05,Up,1.537534839,2.90E-05,Up,2.279700711,8.05E-09,Up
Os08g0225000,['lipid metabolism.FA synthesis and FA elongation.beta hydroxyacyl ACP dehydratase'],LOC_Os08g12840,-0.610844886,0.999997499,,-0.782357199,0.334463267,,-0.955631878,0.13598842,,-1.62220304,0.002545832,Down,-0.753078694,0.229921679,
Os08g0225050,NA,None,-0.019432358,0.999997499,,-0.019768786,0.990974306,,0.625556386,0.31587402,,-0.145360346,0.813146055,,-0.609752635,0.34836135,
Os08g0229200,NA,None,-0.036479424,0.999997499,,-0.664366545,0.228973249,,-3.252485922,8.10E-13,Down,-2.313216137,4.85E-10,Down,-4.196770695,5.25E-16,Down
Os08g0230100,['not assigned.unknown'],LOC_Os08g13330,-0.00101712,NA,,-0.227554859,0.875300729,,-1.294358785,0.09755914,,-1.332519952,0.039993952,Down,-2.416009228,0.004993254,Down
Os08g0230200,['protein.degradation.ubiquitin'],LOC_Os08g13350,-0.01000166,0.999997499,,-0.617591646,0.338892416,,-3.222491207,6.02E-11,Down,-3.717745444,1.34E-17,Down,-3.502973096,7.84E-12,Down
Os08g0230300,['protein.degradation.ubiquitin.E3.SCF.FBOX'],LOC_Os08g13360,-0.025542375,0.999997499,,-0.400697299,0.412016158,,0.42631521,0.233864744,,-0.213643264,0.522357487,,-0.342197633,0.348563675,
Os08g0231100,['not assigned.unknown'],LOC_Os08g13430,-0.523718315,0.999997499,,0.279551753,0.619619693,,0.005082935,0.991207997,,-0.603058238,0.054318585,,-1.024851686,0.003336694,Down
Os08g0232100,['not assigned.unknown'],LOC_Os08g13469,0.058843388,0.999997499,,0.14872568,0.852976475,,1.013046031,0.00721541,Up,0.527705175,0.135695564,,-0.663706795,0.1113763,
Os08g0232700,['not assigned.unknown'],LOC_Os08g13570,0.18583498,0.999997499,,0.966487165,0.249094112,,-2.948166904,1.74E-05,Down,-2.4215712,2.86E-05,Down,-2.561978895,0.000148607,Down
Os08g0233000,NA,None,-0.02510034,0.999997499,,0.002849261,0.997325786,,-1.746991659,8.37E-07,Down,-1.471471882,1.11E-06,Down,-4.078960701,2.71E-16,Down
Os08g0233300,['not assigned.unknown'],LOC_Os08g13630,-0.078954434,0.999997499,,-0.157346446,0.849526508,,-2.06465225,1.10E-06,Down,-1.695426978,2.30E-06,Down,-2.148694971,6.01E-07,Down
Os08g0233400,['cell.organisation'],LOC_Os08g13640,-0.025209222,0.999997499,,0.95696772,0.027662296,,2.367998531,3.84E-11,Up,2.543135681,2.85E-15,Up,2.917597646,7.74E-17,Up
Os08g0233600,NA,None,-0.071763988,0.999997499,,0.068017539,0.957323936,,-0.892416237,0.101359966,,-1.449682295,0.0015225,Down,-3.359315937,9.33E-08,Down
Os08g0234000,['protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L7'],LOC_Os08g13690,0.007102504,0.999997499,,-0.331417302,0.444999508,,-0.704385483,0.020293191,,-0.809146296,0.001916852,,-0.114716676,0.73102136,
Os08g0234700,NA,None,0.447493121,NA,,-0.393380961,0.824016735,,-0.849651629,0.425533539,,-2.234632974,0.01545221,Down,-4.159945031,0.010038905,Down
