id,Label,Description,GO,Symbol,KEGG,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
8057,Os02g0625300,Similar to PEPC kinase.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,73.6473807637162,2277,Turquoise,60.0330394230694,['protein.postranslational modification'],LOC_Os02g41580,-0.334759806,0.999997499,,2.773672764,5.49E-11,Up,3.551016158,1.82E-16,Up,4.795991991,2.05E-35,Up,5.158614343,1.31E-34,Up
8058,Os03g0705800,Protein of unknown function DUF3049 domain containing protein.,,,,,82.7227662478855,1947,Blue,64.661936573639,['not assigned.unknown'],LOC_Os03g49830,-0.078883012,0.999997499,,0.200825058,0.851610682,,-4.723942097,3.43E-06,Down,-5.696723591,3.74E-09,Down,-6.147071892,2.02E-05,Down
8059,Os09g0468300,Hypothetical conserved gene.,"Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",,,,29.7074372768538,5146,Turquoise,28.2485484808479,['protein.degradation.ubiquitin.E3.RING'],LOC_Os09g29310,0.897901134,0.999997499,,1.905729349,0.017000616,Up,1.860665269,0.010732485,Up,3.695280552,1.18E-09,Up,4.453963107,5.74E-12,Up
8060,Os09g0444900,Similar to plant viral-response family protein.,,,,,24.1025135484214,5908,Turquoise,18.0281576002336,['not assigned.unknown'],LOC_Os09g27260,-1.184668639,0.999997499,,0.166441012,0.922157935,,3.172950283,2.32E-07,Up,3.371917907,1.64E-09,Up,3.451146019,1.01E-08,Up
8061,Os07g0639600,"Peptidase C15, pyroglutamyl peptidase I family protein.",Biological Process: proteolysis (GO:0006508),,,,64.8229451359536,2635,Turquoise,57.1100278913507,['protein.degradation'],LOC_Os07g44610,-0.193601464,0.999997499,,0.205854284,0.723635078,,1.69834553,1.53E-08,Up,1.389866186,2.94E-07,Up,1.400759336,2.81E-06,Up
8062,Os01g0780500,SCAMP family protein.,"Biological Process: protein transport (GO:0015031), Cellular Component: integral to membrane (GO:0016021)",,,,156.160161848762,455,Turquoise,146.243414727897,['transport.misc'],LOC_Os01g57220,0.175395009,0.999997499,,0.24598221,0.680881052,,1.583607489,9.89E-07,Up,1.616973424,2.09E-08,Up,1.882948774,2.44E-09,Up
8063,Os02g0308800,"FAS1 domain domain containing protein., Conserved hypothetical protein.",,FLA15,,,38.8338907894884,4218,Magenta,32.5230573984553,['cell wall.cell wall proteins.AGPs.AGP'],LOC_Os02g20560,-0.972374686,0.999997499,,-0.70867243,0.637952161,,-5.873957654,9.33E-10,Down,-5.768446775,1.65E-12,Down,-9.119627701,8.35E-09,Down
8064,Os09g0313500,NB-ARC domain containing protein.,"Biological Process: defense response (GO:0006952), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: nucleoside-triphosphatase activity (GO:0017111), Molecular Function: ADP binding (GO:0043531)",,,,31.7543999713907,4924,Pink,13.1722947657922,['stress.biotic.PR-proteins'],LOC_Os09g14410,-0.110288954,0.999997499,,0.065781162,0.952279136,,-1.216776393,0.007501741,Down,-1.660053977,2.32E-05,Down,-2.399631497,2.85E-07,Down
8065,Os09g0459900,"Similar to Cyclin-dependent kinase inhibitor 6., Cyclin-dependent kinase inhibitor family protein.",", Biological Process: cell cycle arrest (GO:0007050), Cellular Component: nucleus (GO:0005634), Molecular Function: cyclin-dependent protein kinase inhibitor activity (GO:0004861)",KRP6,,,10.6969122183384,8524,Magenta,5.44615595113634,['not assigned.unknown'],LOC_Os09g28580,-1.404761343,,,-0.718756293,0.697453622,,-3.121001836,0.013149814,Down,-2.531099447,0.011609222,Down,-2.559507582,0.032127775,Down
8066,Os09g0493600,Similar to IojAP protein-like (Expressed protein).,,,,,70.4811429494955,2401,Turquoise,49.2706793706925,['not assigned.unknown'],LOC_Os09g32030,-0.22331868,0.999997499,,-0.184542539,0.697476532,,2.368199078,5.30E-23,Up,2.070780227,1.48E-21,Up,2.289619811,5.68E-22,Up
8067,Os04g0631100,Similar to H0105C05.5 protein.,"Biological Process: transport (GO:0006810), Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020), Cellular Component: integral to membrane (GO:0016021), Molecular Function: transporter activity (GO:0005215), Molecular Function: transmembrane transporter activity (GO:0022857)",,,,28.3564660456827,5324,Purple,14.667581660151,['transport.unspecified cations'],LOC_Os04g53930,-0.729118098,0.999997499,,0.019540076,0.988264795,,0.250133055,0.61394981,,1.101839577,0.002504076,Up,1.205238254,0.002642293,Up
8068,Os04g0474700,Similar to OSIGBa0135C13.6 protein.,"Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: catalytic activity (GO:0003824), Molecular Function: hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553), Molecular Function: cation binding (GO:0043169)",BGLU11,,,6.30169855156056,9884,Magenta,4.79450282335939,"['misc.gluco-, galacto- and mannosidases']",LOC_Os04g39864,0.387495079,,,0.720939283,0.580173747,,-3.396299129,0.005204695,Down,-5.040100213,7.79E-05,Down,-3.420545821,0.005391557,Down
8069,Os03g0149200,HR-like lesion-inducer family protein.,,,,,18.9751366644217,6739,Blue,11.6539099746954,['not assigned.unknown'],LOC_Os03g05520,0.164663007,0.999997499,,0.153921046,0.895465874,,-1.12197164,0.061043545,,-2.460538786,4.23E-06,Down,-1.751215303,0.00425016,Down
8070,Os01g0619900,Similar to DNA binding.,,,,MYB_related,51.9206034156636,3271,Black,24.8383862875286,['not assigned.unknown'],LOC_Os01g43230,-0.45875384,0.999997499,,-0.839975251,0.224041407,,-4.787537643,2.94E-18,Down,-7.950862485,8.24E-31,Down,-8.847598991,4.02E-14,Down
8071,Os01g0556400,Heat shock protein DnaJ family protein.,"Biological Process: protein folding (GO:0006457), Molecular Function: heat shock protein binding (GO:0031072), Molecular Function: unfolded protein binding (GO:0051082)",OsDjC9,Protein processing in endoplasmic reticulum,,1.65075670766774,12174,Turquoise,1.47739649029149,['stress.abiotic.heat'],LOC_Os01g37560,0.029598467,0.999997499,,0.402870263,0.60237254,,0.546631569,0.294127707,,1.492884462,0.000199943,Up,1.482235507,0.000886606,Up
8072,Os05g0200280,Similar to prenylated rab acceptor family protein.,,,,,120.197915239409,963,Turquoise,99.086732287152,['signalling.G-proteins'],LOC_Os05g11120,-0.250960001,0.999997499,,0.5271748,0.234572899,,1.28900478,6.35E-05,Up,2.128096086,2.12E-14,Up,2.663606288,1.32E-18,Up
8073,Os08g0256000,Conserved hypothetical protein.,,,,,4.05261825654575,10791,Turquoise,2.68138630050766,['not assigned.unknown'],LOC_Os08g15650,-0.451402847,0.999997499,,2.157984923,0.000276112,Up,1.775875111,0.002683548,Up,2.235609157,1.42E-05,Up,1.84555276,0.001487404,Up
8074,Os08g0310300,Hypothetical gene.,,,,,44.3717037580324,3762,Tan,14.0920602552696,['not assigned.unknown'],LOC_Os08g21879,-0.026097425,0.999997499,,-0.648980722,0.163402543,,-2.733795176,8.63E-13,Down,-2.711966615,2.04E-16,Down,-4.652404398,2.91E-21,Down
8075,Os01g0366100,"Similar to cDNA clone:J023120H23, full insert sequence.",,,,,45.7194641713945,3659,Brown,42.7618521620763,['not assigned.unknown'],LOC_Os01g26370,0.264566298,0.999997499,,-0.31515513,0.652065209,,-0.835663638,0.066606604,,-1.283045509,0.000791808,Down,-3.807989509,1.50E-07,Down
8076,Os12g0140600,"Zinc finger, RING/FYVE/PHD-type domain containing protein.","Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",,,,11.7229001380382,8263,Brown,8.16733645791446,['not assigned.unknown'],LOC_Os12g04650,0.169955438,0.999997499,,0.305428006,0.685900911,,-0.308533275,0.557993375,,-1.062228701,0.009538298,Down,-1.872951882,0.000280573,Down
8077,Os03g0686500,Conserved hypothetical protein.,,,,,23.7029590069741,5966,Blue,10.8335902218744,['not assigned.unknown'],LOC_Os03g48150,-0.397023467,0.999997499,,-0.527251969,0.413561464,,-1.729536335,0.000116716,Down,-1.650811229,2.37E-05,Down,-1.933338093,1.86E-05,Down
8078,Os05g0388500,Similar to 50S ribosomal protein L1.,"Biological Process: translation (GO:0006412), Cellular Component: intracellular (GO:0005622), Cellular Component: ribosome (GO:0005840), Cellular Component: large ribosomal subunit (GO:0015934), Molecular Function: RNA binding (GO:0003723), Molecular Function: structural constituent of ribosome (GO:0003735)",,Ribosome,,204.053801917608,96,Blue,167.561593626724,['protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L1'],LOC_Os05g32220,-0.073664138,0.999997499,,-0.237304813,0.677697855,,-2.320571174,7.71E-14,Down,-2.179338639,3.38E-15,Down,-1.92793857,4.11E-10,Down
8079,Os06g0501900,Cytochrome P450 family protein.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)",CYP76M9,,,90.5227674710629,1688,Turquoise,80.6236804959823,['misc.cytochrome P450'],LOC_Os06g30640,-0.094017106,0.999997499,,-0.634112608,0.754432054,,3.238186357,0.000190496,Up,3.788768693,1.27E-06,Up,3.586083084,2.23E-05,Up
8080,Os07g0209000,"Dolichyl-diphosphooligosaccharide-protein glycosyltransferase 48 kDa subunit precursor, N-glycosylation, Root development, Non-protein coding transcript.","Biological Process: protein N-linked glycosylation via asparagine (GO:0018279), Molecular Function: dolichyl-diphosphooligosaccharide-protein glycotransferase activity (GO:0004579), Cellular Component: endoplasmic reticulum membrane (GO:0005789),",OsDGL1,"N-Glycan biosynthesis, Various types of N-glycan biosynthesis, Metabolic pathways, Protein processing in endoplasmic reticulum",,32.8241080655018,4783,Midnightblue,6.11481672774793,['protein.glycosylation'],LOC_Os07g10830,-0.018359593,0.999997499,,-0.410422367,0.586942648,,-0.529340885,0.303855227,,-1.021931282,0.014455166,Down,-1.060798843,0.022321398,Down
8081,Os03g0206300,Similar to augmenter of liver regeneration.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: thiol oxidase activity (GO:0016972)",ISC35,,,49.5051192655312,3420,Green,17.8652180597614,['not assigned.unknown'],LOC_Os03g10850,0.319090901,0.999997499,,-0.311398278,0.707630971,,-0.682730143,0.18130123,,-1.811850395,1.86E-05,Down,-1.862542833,0.00019404,Down
8082,Os06g0102600,Similar to HCF106 precursor protein.,,,,,18.6276463808146,6793,Black,6.31973294619358,['not assigned.unknown'],LOC_Os06g01290,-0.433268674,0.999997499,,-0.18184356,0.882164024,,-2.020011403,0.002661285,Down,-1.807923675,0.000948621,Down,-2.613804545,0.00035766,Down
8083,Os03g0128400,Conserved hypothetical protein.,,,,,45.8361562422411,3652,Blue,30.5630503404941,['not assigned.unknown'],LOC_Os03g03640,-0.103194926,0.999997499,,-0.165110833,0.831195981,,-1.70284178,1.05E-05,Down,-2.220405704,6.59E-11,Down,-1.902485858,1.06E-06,Down
8084,Os01g0934000,WD40 repeat-like domain containing protein.,Molecular Function: protein binding (GO:0005515),ATG18C,,,99.7879169162895,1430,Turquoise,78.4033233019347,['protein.degradation.autophagy'],LOC_Os01g70780,0.188320368,0.999997499,,0.236394903,0.532177026,,1.444925108,5.97E-11,Up,1.918067008,9.88E-23,Up,2.12336113,2.87E-23,Up
8085,Os03g0233000,Protein of unknown function DUF607 family protein.,,,,,0.108872388812731,13645,Grey,0.002445078045343,['not assigned.unknown'],LOC_Os03g13050,-0.029219599,,,-1.994893968,0.065586744,,-2.588794484,0.014874573,Down,-2.177187974,0.010209375,Down,-1.632928654,0.095888696,
8086,Os11g0700500,Similar to Snapdragon myb protein 305 homolog.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677), Molecular Function: protein binding (GO:0005515)",,,MYB,20.3191520031038,6494,Black,6.48335695371383,['RNA.regulation of transcription.MYB domain transcription factor family'],LOC_Os11g47460,-0.687879143,0.999997499,,-0.868875401,0.766218456,,-6.823681852,0.000111127,Down,-8.487074022,8.17E-07,Down,-6.72474854,0.00013917,Down
8087,Os09g0344800,Protein of unknown function DUF81 family protein.,Cellular Component: integral to membrane (GO:0016021),,,,3.52502801031611,11073,Green,2.03077331384639,['not assigned.unknown'],LOC_Os09g17600,-0.170507594,0.999997499,,-1.726592245,8.15E-11,Down,-1.16085823,4.13E-05,Down,-1.65866499,2.12E-11,Down,-1.811760283,4.60E-11,Down
8088,Os10g0553300,Similar to Trehalose-6-phosphate phosphatase.,"Biological Process: trehalose biosynthetic process (GO:0005992), Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824)",OsTPP2,"Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",,28.2686066489408,5331,Salmon,11.3025517548125,['minor CHO metabolism.trehalose.TPP'],"LOC_Os10g40550, LOC_Os10g40555",-0.239421063,0.999997499,,2.867873693,6.11E-06,Up,1.986278054,0.002452077,Up,1.535982104,0.009538298,Up,2.33322401,0.000224987,Up
8089,Os01g0243450,Non-protein coding transcript.,,,,,11.9318801306872,8205,Turquoise,9.55838676283225,,None,1.05076021,,,1.44608909,0.182169474,,1.840855018,0.029358306,Up,2.504250048,0.000524417,Up,2.77086666,0.000331446,Up
8090,Os07g0521800,NB-ARC domain containing protein.,"Biological Process: defense response (GO:0006952), Molecular Function: protein binding (GO:0005515), Molecular Function: ADP binding (GO:0043531)",,,,4.40145826200237,10640,Black,2.33613308314752,['stress.biotic.PR-proteins'],LOC_Os07g33740,0.521744606,,,0.220731651,0.926702126,,-2.738658367,0.048273418,Down,-2.435539957,0.022974706,Down,-1.582293742,0.193495034,
8091,Os05g0179800,"Similar to BRI1-KD interacting protein 128 (Fragment)., Similar to early fruit mRNA.",,,,,89.3763569496258,1725,Red,30.1695246570167,['not assigned.unknown'],LOC_Os05g08730,-0.252386116,0.999997499,,0.270040641,0.605829994,,1.867023954,2.17E-10,Up,2.367784414,1.26E-19,Up,2.805791043,7.24E-23,Up
8092,Os08g0430500,"14-3-3 protein, Florigen receptor, Flowering, Similar to 14-3-3-like protein S94., Similar to 14-3-3-like protein GF14-C.",Molecular Function: protein domain specific binding (GO:0019904),"GF14C, GF14c, OsGF14c",,,82.5513057049228,1957,Turquoise,59.5967676630615,['signalling.14-3-3 proteins'],LOC_Os08g33370,0.538039458,0.999997499,,0.771933829,0.005737805,,1.535010252,7.05E-10,Up,1.680926402,3.86E-14,Up,1.915949412,3.37E-15,Up
8093,Os05g0533600,"Starch synthase, Starch biosynthesis","Biological Process: biosynthetic process (GO:0009058), Biological Process: glucan biosynthetic process (GO:0009250), Molecular Function: starch synthase activity (GO:0009011)","SSIVB, OsSSIVb, SSIV-2, OsSSIV-2, SSIVb, SSIV-2","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",,21.1616537191266,6358,Tan,4.96565960969441,['major CHO metabolism.synthesis.starch.starch synthase'],LOC_Os05g45720,-0.160144651,0.999997499,,-0.368662463,0.237512311,,-1.267809672,5.20E-08,Down,-1.701822884,1.19E-16,Down,-2.455923122,3.28E-23,Down
8094,Os08g0110100,Ribosomal protein L30 family protein.,"Biological Process: translation (GO:0006412), Cellular Component: ribosome (GO:0005840), Cellular Component: large ribosomal subunit (GO:0015934), Molecular Function: structural constituent of ribosome (GO:0003735)",,Ribosome,,4.57726485678648,10574,Turquoise,3.70251500205521,['protein.synthesis.ribosomal protein.prokaryotic.unknown organellar.50S subunit.L30'],LOC_Os08g01859,0.304817576,0.999997499,,0.261354101,0.743307944,,0.546226141,0.245855776,,1.166106342,0.001509779,Up,1.691171697,1.61E-05,Up
8095,Os06g0152200,Zinc-finger protein R2931.,"Cellular Component: intracellular (GO:0005622), Molecular Function: zinc ion binding (GO:0008270)",OsBBX16|OsDBB3a,,DBB,47.2177064428824,3575,Turquoise,40.3713968393949,"['RNA.regulation of transcription.C2C2(Zn) CO-like, Constans-like zinc finger family']",LOC_Os06g05890,0.124460876,0.999997499,,0.231644505,0.646224369,,1.064867703,0.00017481,Up,1.259421466,4.24E-07,Up,1.449297174,1.12E-07,Up
8096,Os08g0561700,Similar to Superoxide dismutase.,"Biological Process: superoxide metabolic process (GO:0006801), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: superoxide dismutase activity (GO:0004784), Molecular Function: metal ion binding (GO:0046872)",OsCu|Zn-SOD|OsCSD2,Peroxisome,,36.2862994929654,4441,Magenta,10.7883796669007,['redox.dismutases and catalases'],LOC_Os08g44770,-0.347034521,0.999997499,,-0.571205451,0.36858835,,-1.475821996,0.000752897,Down,-1.4625017,0.000160375,Down,-1.153088541,0.008159347,Down
8097,Os12g0234000,Hypothetical protein.,,,,,4.66232824932633,10534,Brown,4.20698901771164,['not assigned.unknown'],LOC_Os12g13174,0.307213566,0.999997499,,-0.147454584,0.863314048,,-0.680916035,0.143658283,,-1.448096423,0.000206306,Down,-1.205328363,0.009960681,Down
8098,Os03g0251800,"Conserved hypothetical protein., Similar to Possible OmpA family member precursor.",", Biological Process: transcription initiation from RNA polymerase II promoter (GO:0006367), Biological Process: positive regulation of transcription, DNA-dependent (GO:0045893), Cellular Component: nucleus (GO:0005634), Molecular Function: DNA binding (GO:0003677), Molecular Function: catalytic activity (GO:0003824), Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",,,,9.97206811878514,8729,Blue,4.63493755463212,['RNA.transcription'],LOC_Os03g14720,0.278922719,0.999997499,,0.002098365,0.99836929,,-1.696518316,0.000176134,Down,-1.928848772,4.85E-07,Down,-2.231511614,4.72E-06,Down
8099,Os02g0150300,FAD-dependent pyridine nucleotide-disulphide oxidoreductase domain containing protein.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: flavin adenine dinucleotide binding (GO:0050660)",,,,20.879494716713,6398,Pink,6.23392217649199,['not assigned.unknown'],LOC_Os02g05680,-0.116626937,0.999997499,,-0.487423991,0.447279536,,-1.648071383,0.000465542,Down,-1.406287915,0.000373221,Down,-2.083524227,2.40E-05,Down
8100,Os11g0454200,Dehydrin,"Biological Process: response to stress (GO:0006950), Biological Process: response to water (GO:0009415)",RAB16B,,,160.586849460343,405,Turquoise,134.038223916238,['not assigned.unknown'],LOC_Os11g26780,-0.424251638,0.999997499,,3.027627112,1.52E-05,Up,6.498736612,1.40E-22,Up,8.674857118,1.09E-47,Up,9.344932876,7.86E-47,Up
8101,Os11g0454000,Dehydrin RAB 16C.,"Biological Process: response to stress (GO:0006950), Biological Process: response to water (GO:0009415)",RAB16C,,,171.285478373338,299,Turquoise,147.414493696787,['not assigned.unknown'],LOC_Os11g26760,-0.906426059,0.999997499,,2.428419461,0.00060827,Up,6.563585931,1.86E-25,Up,8.840807428,1.28E-53,Up,9.458977691,2.74E-53,Up
8102,Os08g0215200,Conserved hypothetical protein.,,,,,39.3216951146024,4174,Black,18.5681486560577,['not assigned.unknown'],LOC_Os08g11470,0.005813944,0.999997499,,-0.238221314,0.747647607,,-1.950612495,4.53E-07,Down,-3.070122129,5.19E-19,Down,-4.485234135,2.67E-25,Down
8103,Os01g0559000,"Protein of unknown function DUF1000 family protein., Similar to Thioredoxin family Trp26.",,,,,77.8382455067669,2123,Salmon,17.9367642940361,['not assigned.unknown'],LOC_Os01g37832,-0.372780596,0.999997499,,1.65642123,0.00036916,Up,2.372207936,7.45E-08,Up,2.556584484,7.81E-11,Up,2.685593749,4.85E-10,Up
8104,Os08g0162800,"Acyl-CoA-binding protein , Stress response",Molecular Function: fatty-acyl-CoA binding (GO:0000062),OsACBP1,,,29.5468014158808,5159,Blue,19.7825047952578,['lipid metabolism.FA synthesis and FA elongation.acyl-CoA binding protein'],LOC_Os08g06550,0.367083003,0.999997499,,-0.512614809,0.279532437,,-2.104791011,3.25E-10,Down,-1.731085015,7.21E-09,Down,-0.928085672,0.006915842,
8105,Os08g0159800,"Zinc finger, CCCH-type domain containing protein.","Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: zinc ion binding (GO:0008270)",C3H56,,C3H,38.5190290738005,4248,Turquoise,34.9660162316793,"['RNA.regulation of transcription.C3H zinc finger family', 'protein.degradation.ubiquitin.E3.RING']",LOC_Os08g06330,0.106533704,0.999997499,,0.205380502,0.727265816,,0.737833672,0.02264581,,1.197617209,9.09E-06,Up,1.541540398,1.46E-07,Up
8106,Os08g0224700,"Similar to 26S proteasome subunit RPN2a., Similar to predicted protein.","Biological Process: regulation of protein catabolic process (GO:0042176), Cellular Component: proteasome complex (GO:0000502), Molecular Function: binding (GO:0005488), Molecular Function: enzyme regulator activity (GO:0030234), Molecular Function: binding (GO:0005488)",OsRpn2a,Proteasome,,77.114164167157,2153,Turquoise,69.7273544149658,['protein.degradation.ubiquitin.proteasom'],LOC_Os08g12820,0.008158387,0.999997499,,-0.033786143,0.955503557,,1.170981937,2.29E-07,Up,0.810902591,8.77E-05,,1.240996516,2.46E-08,Up
8107,Os11g0143500,"Similar to L-Galactono-1, 4-lactone dehydrogenase.","Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: membrane (GO:0016020), Molecular Function: catalytic activity (GO:0003824), Molecular Function: D-arabinono-1, 4-lactone oxidase activity (GO:0003885), Molecular Function: UDP-N-acetylmuramate dehydrogenase activity (GO:0008762), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: oxidoreductase activity, acting on CH-OH group of donors (GO:0016614), Molecular Function: galactonolactone dehydrogenase activity (GO:0016633), Molecular Function: oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor (GO:0016899), Molecular Function: flavin adenine dinucleotide binding (GO:0050660)",,"Ascorbate and aldarate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors",,10.9216772917338,8466,Blue,8.6841230162238,"['redox.ascorbate and glutathione.ascorbate.L-Galactono-1,4-lactone dehydrogenase']",LOC_Os11g04740,0.129045996,0.999997499,,-0.56124092,0.390526903,,-1.97606387,0.000171658,Down,-1.285167498,0.002134399,Down,-1.985620635,0.00019216,Down
8108,Os02g0823000,"Peptidase A22B, signal peptide peptidase domain containing protein.","Cellular Component: integral to membrane (GO:0016021), Molecular Function: aspartic-type endopeptidase activity (GO:0004190)",,,,79.1562292024744,2079,Turquoise,74.6438645820549,['protein.degradation'],LOC_Os02g57710,0.028522575,0.999997499,,0.303567377,0.481535709,,0.878335613,0.001528169,,1.480827583,2.94E-10,Up,1.616198662,4.08E-10,Up
8109,Os08g0530200,Similar to 60S ribosomal protein L17.,"Biological Process: translation (GO:0006412), Cellular Component: intracellular (GO:0005622), Cellular Component: ribosome (GO:0005840), Cellular Component: large ribosomal subunit (GO:0015934), Molecular Function: structural constituent of ribosome (GO:0003735)",,Ribosome,,134.795108304526,738,Brown,133.624398574135,['protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L17'],LOC_Os08g41810,0.038826427,0.999997499,,-0.567209264,0.096527735,,-1.071886561,0.000159683,Down,-1.023314604,3.90E-05,Down,-0.702294958,0.014286241,
8110,Os01g0956075,Armadillo-like helical domain containing protein.,"Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515)",,,,31.5862812405884,4940,Turquoise,29.2564078729049,['not assigned.unknown'],LOC_Os01g72600,-1.013641399,0.999997499,,0.943225666,0.347859025,,1.243381312,0.094602571,,2.442878052,4.89E-05,Up,2.800036844,1.64E-05,Up
8111,Os05g0102300,HAT dimerisation domain containing protein.,"Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: protein dimerization activity (GO:0046983)",,,,20.9690275315876,6383,GreenYellow,5.0091751051109,['DNA.synthesis/chromatin structure.retrotransposon/transposase.hat-like transposase'],LOC_Os05g01190,-0.071937975,0.999997499,,-0.268801067,0.618326643,,-0.497759453,0.164515587,,-1.172624672,6.45E-05,Down,-1.30434407,0.000176199,Down
8112,Os10g0563200,Armadillo-like helical domain containing protein.,"Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515)",,,,197.456003907023,139,Turquoise,185.736949699739,['protein.degradation.ubiquitin.E3.SCF.FBOX'],LOC_Os10g41360,-0.04097867,0.999997499,,0.57765911,0.132177253,,2.796633042,8.03E-23,Up,3.660397478,5.70E-47,Up,4.415696155,3.46E-57,Up
8113,Os08g0338600,Conserved hypothetical protein.,,,,,34.1888462539497,4640,Turquoise,31.9945975764191,['not assigned.unknown'],LOC_Os08g25080,-0.050449213,0.999997499,,0.365770475,0.593924158,,1.186327475,0.003865459,Up,1.591100458,6.81E-06,Up,1.937853303,4.64E-07,Up
8114,Os09g0478500,Similar to Protein kinase KIPK.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,3.10467788701198,11300,Cyan,0.805911823355964,['protein.postranslational modification'],LOC_Os09g30150,0.003696831,0.999997499,,-0.580732345,0.253434137,,-0.229387403,0.614608825,,-1.06876849,0.001827376,Down,-1.561873651,8.31E-05,Down
8115,Os06g0670100,Conserved hypothetical protein.,,,,,4.0277593583026,10804,Turquoise,3.20064427201153,['not assigned.unknown'],LOC_Os06g45870,-0.52559643,,,0.333432737,0.892007178,,2.636677328,0.008653058,Up,2.084114848,0.026428379,Up,2.633301716,0.007709345,Up
8116,Os09g0130901,Hypothetical protein.,,,,,9.03174425145387,9023,Black,2.66933579234723,,None,0.048190066,0.999997499,,0.342321828,0.731202584,,-2.027547427,0.001870942,Down,-1.796999378,0.000718022,Down,-2.244370406,0.000857913,Down
8117,Os12g0101800,Similar to Nonphototrophic hypocotyl 1a.,"Biological Process: two-component signal transduction system (phosphorelay) (GO:0000160), Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Biological Process: signal transduction (GO:0007165), Molecular Function: two-component sensor activity (GO:0000155), Molecular Function: signal transducer activity (GO:0004871), Molecular Function: protein binding (GO:0005515), Biological Process: two-component signal transduction system (phosphorelay) (GO:0000160), Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Biological Process: protein phosphorylation (GO:0006468), Biological Process: signal transduction (GO:0007165), Molecular Function: two-component sensor activity (GO:0000155), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: signal transducer activity (GO:0004871), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",OsNPH1a,,,39.3661458572273,4168,Pink,14.6305907576375,['protein.postranslational modification'],LOC_Os12g01140,0.078244394,0.999997499,,0.450316334,0.67614331,,-1.53777591,0.016887574,Down,-3.385768909,2.77E-09,Down,-4.008215614,1.79E-08,Down
8118,Os02g0700100,Similar to WD-repeat protein.,Molecular Function: protein binding (GO:0005515),OsWD40-51|OsCDC20.1,Ubiquitin mediated proteolysis,,5.29294847118067,10267,Brown,4.14632615399156,['development.unspecified'],LOC_Os02g47180,-1.299604695,,,-0.336052535,0.791198587,,-1.859176308,0.018926306,Down,-1.589293972,0.012780643,Down,-3.007232503,0.001487056,Down
