id,Label,TF,KEGG,kTotal,Rank,WGCNA_Modules, IntraModular Connectivity,Description,GO,MapMan,LOC_IDs,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
6168,Os02g0593900,,,41.5680106352241,3967,Brown,38.4816987388068,Methyltransferase-related domain containing protein.,Molecular Function: methyltransferase activity (GO:0008168),['not assigned.unknown'],LOC_Os02g38060,0.156753464133122,0.839774890240426,,0.477319548373813,0.232954664668871,,0.921383254341241,0.003791926271707,,1.31800352618916,1.27E-05,Up,1.23971444142603,3.72E-05,Up
6169,Os01g0100700,,Ribosome,49.3022111635523,3436,Brown,48.7546261793768,Similar to 40S ribosomal protein S5-1.,"Biological Process: translation (GO:0006412), Cellular Component: intracellular (GO:0005622), Cellular Component: ribosome (GO:0005840), Cellular Component: small ribosomal subunit (GO:0015935), Molecular Function: RNA binding (GO:0003723), Molecular Function: structural constituent of ribosome (GO:0003735)",['protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S5'],LOC_Os01g01060,0.316130100244407,0.600204718950182,,0.388349580806723,0.359421983640324,,0.944937671803599,0.003219078022247,,1.32354470223059,1.47E-05,Up,1.36439997452536,6.10E-06,Up
6170,Os02g0606800,,,5.78057171140289,10069,Pink,3.87029257536677,Isochorismatase hydrolase family protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824)",['secondary metabolism.phenylpropanoids'],LOC_Os02g39400,1.01594055932867,0.023509651189378,Up,0.655886644103079,0.124096125196666,,0.996427235661155,0.006008400460175,,0.998271246889862,0.005150291099669,,1.37738210261699,5.38E-05,Up
6171,Os09g0569450,,,6.44101818390124,9839,Brown,3.29621677437906,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os09g39594,0.654908314191255,0.473540980630717,,1.02216948078444,0.094756930398781,,1.08780982344583,0.046856516128128,Up,1.25877219931316,0.016911322643583,Up,1.52903258164048,0.002337570555878,Up
6172,Os11g0153500,,,11.148776514675,8407,Blue,8.02888411235998,Protein of unknown function DUF3049 domain containing protein.,,['not assigned.unknown'],LOC_Os11g05550,-0.87998605681471,,,-1.48400242961125,0.109089558473209,,-2.98417055669989,0.000480087277371,Down,-3.41003498220784,0.000223264992687,Down,-3.7788836068285,3.63E-05,Down
6173,Os07g0208000,,Ribosome,90.9763511979981,1679,Brown,89.4627785611533,Similar to 40S ribosomal protein S15A.,"Biological Process: translation (GO:0006412), Cellular Component: intracellular (GO:0005622), Cellular Component: ribosome (GO:0005840), Molecular Function: structural constituent of ribosome (GO:0003735)",['protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S15A'],LOC_Os07g10720,0.546562878227201,0.355652547704594,,0.362606551613838,0.479729286247301,,1.25066210766338,0.000511070986158,Up,1.59539157609504,4.19E-06,Up,1.89803206424985,2.22E-08,Up
6174,Os03g0302000,,,154.08533225226,476,Turquoise,130.161860442307,"Peroxisomal protein, Peroxisomal biogenesis factor 11, Salt stress tolerance, Antioxidant defense","Biological Process: peroxisome fission (GO:0016559), Cellular Component: integral component of peroxisomal membrane (GO:0005779)",['not assigned.unknown'],LOC_Os03g19010,0.965346063182674,0.025128537968048,,1.68471773965105,3.72E-07,Up,1.95013168928501,4.52E-10,Up,2.38553535892359,6.44E-15,Up,2.50585814373317,1.45E-16,Up
6175,Os08g0140500,,"Tyrosine metabolism, Phenylalanine metabolism, Tryptophan metabolism, Isoquinoline alkaloid biosynthesis, Betalain biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",5.45246358275717,10215,Turquoise,3.50102837904532,Similar to Tryptophan decarboxylase (EC 4.1.1.28).,"Biological Process: cellular amino acid metabolic process (GO:0006520), Biological Process: carboxylic acid metabolic process (GO:0019752), Molecular Function: catalytic activity (GO:0003824), Molecular Function: carboxy-lyase activity (GO:0016831), Molecular Function: pyridoxal phosphate binding (GO:0030170)",['secondary metabolism.N misc.alkaloid-like'],LOC_Os08g04560,1.24285847138736,0.645046484238613,,2.90509309135513,0.044978396338076,Up,4.71931902602389,0.000108978300264,Up,5.44436360529598,4.37E-06,Up,7.22821057175409,3.26E-10,Up
6176,Os10g0466200,,Ribosome,77.9965172399214,2116,Brown,75.7761030227165,Ribosomal protein L11 family protein.,"Biological Process: translation (GO:0006412), Cellular Component: ribosome (GO:0005840), Molecular Function: structural constituent of ribosome (GO:0003735)",['protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L11'],LOC_Os10g32870,0.327105740623643,0.715515118221295,,0.919970237924863,0.054692783737618,,1.28307143642395,0.002041539067214,Up,1.62359220347299,4.87E-05,Up,1.23408279366553,0.002389256782256,Up
6177,Os11g0266000,,,91.4851573084607,1668,Brown,86.415189078487,Protein of unknown function DUF1665 family protein.,,['not assigned.unknown'],LOC_Os11g16480,-0.013793709295273,0.990116848214998,,0.937340633691457,0.006505537920548,,1.26508447918352,4.22E-05,Up,1.62129567588783,5.84E-08,Up,1.70425117874069,7.83E-09,Up
6178,Os11g0634500,,Ribosome,22.7887599179958,6092,Brown,14.0062206784747,40S ribosomal protein S29.,"Biological Process: translation (GO:0006412), Cellular Component: intracellular (GO:0005622), Cellular Component: ribosome (GO:0005840), Molecular Function: structural constituent of ribosome (GO:0003735)",['protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S29'],LOC_Os11g41610,0.471902765442378,0.266209009743641,,0.930924326909262,0.001213812060568,,1.30601114368975,6.29E-07,Up,1.4720716414546,1.10E-08,Up,1.81107288841635,7.22E-13,Up
6179,Os08g0520700,,,43.559261683886,3825,Blue,33.353233127395,"Hypothetical protein., Non-protein coding transcript.",,['not assigned.unknown'],LOC_Os08g40919,-0.928310516823849,0.197603293062652,,-1.97826948538851,0.00011268277004,Down,-3.30052389658634,1.78E-11,Down,-5.01217683362827,5.31E-18,Down,-4.60404759800819,6.32E-18,Down
6180,Os04g0599400,,,18.1494069183117,6878,Red,7.99222498170439,Scramblase family protein.,,['not assigned.unknown'],LOC_Os04g51080,0.525342030013778,0.360517857062447,,0.822532777175857,0.037815161352386,,1.38615529761554,4.03E-05,Up,1.30416844392052,0.000109972286449,Up,1.36086656803183,4.11E-05,Up
6181,Os07g0603200,,Ribosome biogenesis in eukaryotes,123.343939144809,910,Brown,121.686649688423,WD40 repeat-like domain containing protein.,Molecular Function: protein binding (GO:0005515),['not assigned.unknown'],LOC_Os07g41190,0.129717881511242,0.897435086506924,,1.14970053086712,0.003990632528204,Up,2.00294544046807,8.84E-09,Up,2.5604465686447,4.24E-14,Up,2.52759977104035,6.96E-14,Up
6182,Os12g0226900,,,44.4236265633627,3757,Purple,16.5744545317553,Similar to Allyl alcohol dehydrogenase.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: zinc ion binding (GO:0008270), Molecular Function: oxidoreductase activity (GO:0016491)","['misc.oxidases - copper, flavone etc.']",LOC_Os12g12580,-0.574194938583208,0.396921570516621,,-0.903471725661112,0.056850994870008,,-0.923660178510213,0.031501913190158,,-1.49840592385865,0.000398553472145,Down,-1.5378286920336,0.000194253260946,Down
6183,Os04g0101400,,Metabolic pathways,58.6532609279413,2925,Magenta,29.3390766191999,"Flavone synthase II (FNSII), Biosynthesis of tricin O-linked conjugates","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)",['misc.cytochrome P450'],LOC_Os04g01140,0.600817689762793,0.412428545016838,,-0.005588175911372,0.993770684620812,,-1.91019171283077,5.45E-05,Down,-2.70927890130498,1.32E-07,Down,-4.84115669560222,1.38E-12,Down
6184,Os07g0102400,,,35.428700187214,4530,Black,14.6803504236792,Protein of unknown function DUF1084 family protein.,,['stress.biotic'],LOC_Os07g01250,-0.694996856673983,0.054959827952794,,-0.862568765245224,0.003355355750686,,-1.0681661714609,8.00E-05,Down,-1.2277379962452,4.94E-06,Down,-1.12774925542409,2.23E-05,Down
6185,Os08g0434632,,,68.5625114618407,2480,Blue,38.6944101896883,Conserved hypothetical protein.,,['cell wall.cellulose synthesis'],LOC_Os08g33740,0.193639483208327,0.880526728106568,,-2.11611565456285,0.000122761421488,Down,-4.85440073306889,4.75E-16,Down,-4.29884936355722,1.77E-13,Down,-5.09801483710206,1.56E-16,Down
6186,Os09g0471400,,,40.1697313927102,4104,Blue,29.2756227893093,Similar to WAK80 - OsWAK receptor-like protein kinase.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os09g29520,-0.624719986634231,0.630798835040775,,-1.47531725827263,0.062343051796727,,-1.58244781563811,0.027037700929019,Down,-1.99274755619203,0.004588137064272,Down,-1.84920663678657,0.007233537918047,Down
6187,Os09g0332100,,,2.41629223544313,11688,Tan,0.826430363725004,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os09g16280,-0.065063847733991,0.958874732073796,,-0.556745699521236,0.32834891796155,,-0.922805954543023,0.047058315155792,,-1.94893897210841,2.00E-05,Down,-2.75059216261054,4.71E-09,Down
6188,Os07g0110200,,Ribosome biogenesis in eukaryotes,115.949590607372,1050,Brown,113.080159716229,Similar to GTP-binding protein-related.,,['signalling.G-proteins'],LOC_Os07g01920,0.335113512700282,0.534187111478027,,0.805696250138197,0.012509941933995,,1.62833332209364,3.99E-09,Up,2.07775269192087,1.47E-14,Up,2.24821268505125,4.44E-17,Up
6189,Os12g0560900,bZIP,,16.3474853714205,7226,Red,7.52844337443421,Non-protein coding transcript.,,['RNA.regulation of transcription.bZIP transcription factor family'],"LOC_Os12g37410, LOC_Os12g37415",1.45368263192351,4.38E-10,Up,1.64938726062704,8.87E-14,Up,1.44866859601512,2.66E-11,Up,1.20127274438731,3.67E-08,Up,0.755098468811986,0.000722341058048,
6190,Os05g0417100,,,123.874177562137,898,Brown,121.488052378447,"Chloroplast-targeted Deg protease protein, Chloroplast development and maintenance of PSII function under high temperatures","Biological Process: proteolysis (GO:0006508), Molecular Function: serine-type endopeptidase activity (GO:0004252), Molecular Function: protein binding (GO:0005515)",['protein.degradation.serine protease'],LOC_Os05g34460,0.166657174236468,0.881336578991761,,0.752167433001957,0.149684848626027,,1.69225756617059,4.27E-05,Up,2.1550368570321,7.05E-08,Up,2.26763961108666,9.51E-09,Up
6191,Os04g0209200,,,52.5920977877794,3235,Turquoise,48.757405505978,Similar to MRP-like ABC transporter.,"Biological Process: transport (GO:0006810), Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral to membrane (GO:0016021), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATPase activity (GO:0016887), Molecular Function: nucleoside-triphosphatase activity (GO:0017111), Molecular Function: ATPase activity, coupled to transmembrane movement of substances (GO:0042626)",['transport.ABC transporters and multidrug resistance systems'],LOC_Os04g13210,0.21618627114965,0.822713466479392,,0.502094052153253,0.349716225108171,,1.36891195916263,0.000608569876529,Up,1.76240463088861,4.44E-06,Up,2.91499564737086,2.43E-15,Up
6192,Os02g0118200,,,73.3846182225113,2288,Turquoise,68.6158330138724,"Similar to Protein kinase APK1B, chloroplast precursor (EC 2.7.1.-).","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os02g02600,0.228432298425238,0.761561119191904,,0.511887651016249,0.228953341477727,,1.48847614810243,5.17E-06,Up,1.74755540018932,4.39E-08,Up,2.58833130732535,6.96E-17,Up
6193,Os02g0717400,,,13.6740786995023,7794,Brown,12.3898665653138,Tetratricopeptide-like helical domain containing protein.,"Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515)",['not assigned.unknown'],LOC_Os02g48620,-0.107651157543311,0.839402398501305,,0.581085375885994,0.017293987790642,,0.953540665277705,9.08E-06,,1.03291345388474,9.92E-07,Up,1.43577973347639,2.85E-12,Up
6194,Os05g0456300,,,13.6851339444426,7792,Magenta,11.0400530223385,"Aldose reductase., Similar to cDNA clone:001-207-F04, full insert sequence.","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity (GO:0016491)",['minor CHO metabolism.others'],LOC_Os05g38230,0.569971300874289,0.621512390603573,,-0.024417121759031,0.981746687993981,,-1.40849179130238,0.034767176587855,Down,-2.09422508812747,0.001817532512512,Down,-4.15496829670754,2.21E-07,Down
6195,Os03g0828800,,,3.07454027342948,11319,Green,1.39873697670526,Serine/threonine protein kinase-related domain containing protein.,"Biological Process: protein phosphorylation (GO:0006468), Biological Process: recognition of pollen (GO:0048544), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: sugar binding (GO:0005529), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)","['protein.postranslational modification', 'protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII', 'signalling.receptor kinases.S-locus glycoprotein like', 'signalling.receptor kinases.misc']",LOC_Os03g61310,-0.664086379899107,0.543396034069193,,-1.09430705062101,0.134005870092351,,-1.76961672632705,0.00502077712597,Down,-2.91619733773376,1.02E-05,Down,-2.27387514176895,0.000251566903248,Down
6196,Os02g0575000,,,19.6369495501994,6626,Turquoise,14.8714546248703,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os02g36530,1.18208519672308,0.023086317843958,Up,4.0434202719373,3.92E-26,Up,5.46079802653471,1.19E-48,Up,5.43430247269721,1.27E-48,Up,5.52761000330191,1.74E-50,Up
6197,Os12g0600100,,,15.4185434621292,7435,Turquoise,13.6960047898399,Tetratricopeptide-like helical domain containing protein.,"Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515)",['cell.organisation'],LOC_Os12g40780,-0.982553822347761,0.611266901134513,,0.409534929451057,0.777710125509856,,1.93519006734575,0.025336283996082,Up,2.1472944490567,0.010451479839829,Up,1.67027942548298,0.050421979089926,
6198,Os01g0534800,,,129.876383056567,811,Turquoise,122.358710156704,Similar to PRLI-interacting factor K (Fragment).,"Biological Process: ubiquitin-dependent protein catabolic process (GO:0006511), Cellular Component: intracellular (GO:0005622), Molecular Function: zinc ion binding (GO:0008270)",['RNA.processing'],LOC_Os01g35040,0.855675004035077,0.007587306740944,,0.965346385528434,0.000470856648973,,1.15928134248758,6.58E-06,Up,1.09888235279578,1.75E-05,Up,1.42767625023675,9.58E-09,Up
6199,Os09g0266000,,,108.944407117856,1196,Blue,90.4369788678354,"Similar to predicted protein., RNA-directed DNA polymerase (reverse transcriptase), related domain containing protein.",,['protein.targeting.nucleus'],LOC_Os09g09320,-0.751412655353412,0.248015400562635,,-1.53938760400417,0.000636020123638,Down,-2.93940089664489,2.02E-12,Down,-3.09691835795787,1.70E-13,Down,-3.4646755033968,2.04E-16,Down
6200,Os12g0254601,,,26.1247891544418,5591,Black,13.0220995308795,Hypothetical gene.,,,None,-0.561684037211238,0.303136364391943,,-0.62102927763336,0.134296970497285,,-1.08565621356564,0.002031183490948,Down,-1.28289985573216,0.000245379610164,Down,-1.23931907725872,0.00030438652187,Down
6201,Os04g0544400,,,114.648926472551,1081,Blue,85.6305475537957,Hypothetical conserved gene.,Molecular Function: binding (GO:0005488),['RNA.regulation of transcription.putative transcription regulator'],LOC_Os04g46010,-0.295416395261301,0.593994614245574,,-1.16527586244893,0.000151152425899,Down,-2.18482722681137,1.17E-14,Down,-2.23555077683599,2.30E-15,Down,-3.23467090256804,5.57E-30,Down
6202,Os01g0949750,,Glutathione metabolism,7.43094867359133,9511,Turquoise,5.31070546751238,Similar to Glutathione S-transferase GST 28 (Fragment).,Molecular Function: protein binding (GO:0005515),['misc.glutathione S transferases'],LOC_Os01g72130,-0.358052924917062,0.766658440629245,,0.159397752161888,0.861888106664866,,3.11199106454113,8.41E-12,Up,4.39729560250133,2.93E-23,Up,6.03932717459061,1.16E-43,Up
6203,Os01g0888600,,,17.8388654138756,6930,Blue,11.187121352533,"Similar to Seven transmembrane protein Mlo5 (Fragment)., Similar to barley mlo defense gene homolog8.","Biological Process: cell death (GO:0008219), Cellular Component: integral to membrane (GO:0016021)",,LOC_Os01g66510,-0.296741843138403,0.764060045407235,,-0.891442337464023,0.095382709877969,,-1.63975185242155,0.000410234566218,Down,-2.23264653405593,3.25E-06,Down,-2.40009487560025,3.58E-07,Down
6204,Os02g0813800,,,4.18074914298214,10734,Purple,2.16510998988029,"Similar to STYLOSA protein., Non-protein coding transcript.","Molecular Function: single-stranded DNA binding (GO:0003697), Molecular Function: protein binding (GO:0005515),",['RNA.regulation of transcription.LUG'],LOC_Os02g56880,0.97863940785084,0.044409179635239,,0.970063194495417,0.019557634910196,,0.840115024055934,0.032768532901758,,1.08861813546238,0.003550693482971,Up,1.22412019169325,0.000747969555124,Up
6205,Os02g0198900,,Ribosome,51.0325005806677,3323,Brown,45.3970974449069,Similar to Ribosomal protein L7/L12.,"Biological Process: translation (GO:0006412), Cellular Component: intracellular (GO:0005622), Cellular Component: ribosome (GO:0005840), Molecular Function: structural constituent of ribosome (GO:0003735)",['protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L12'],LOC_Os02g10540,0.423824442001892,0.622823498889711,,1.02809445268622,0.035101807147011,Up,1.30360314278302,0.002402534575906,Up,1.5155844426733,0.00027998797676,Up,1.56289232030371,0.000135528189733,Up
6206,Os02g0232900,,,0.924004862123673,12794,Magenta,0.500496481595286,"A member of the Nodulin26-like Intrinsic Protein (NIP) family, Arsenite transporter","Biological Process: transmembrane transport (GO:0055085), Molecular Function: channel activity (GO:0015267), Cellular Component: membrane (GO:0016020)",['transport.Major Intrinsic Proteins.NIP'],LOC_Os02g13870,0.797534864726332,0.333604502812285,,0.114536809503597,0.904041828981207,,-1.48357991395235,0.007472568652562,Down,-1.30080948739589,0.019177213930915,Down,-2.82441952990069,5.27E-07,Down
6207,Os01g0275900,,,9.56925398708195,8849,Black,4.96317915400319,Hypothetical conserved gene.,,,None,-1.15533591086965,0.014546150957157,Down,-2.28077438509389,1.22E-08,Down,-2.14293371955246,1.44E-08,Down,-2.44433180547896,4.47E-10,Down,-1.68323849149725,5.49E-06,Down
6208,Os05g0541700,,,87.3433845402431,1795,Turquoise,78.4833307133456,Protein of unknown function DUF1639 domain containing protein.,,['not assigned.unknown'],LOC_Os05g46395,0.578172214531122,0.08729484564027,,1.46813506465962,7.54E-10,Up,1.89600100384619,5.14E-17,Up,1.51317162710624,3.78E-11,Up,1.20282133464962,2.00E-07,Up
6209,Os05g0439400,,,13.4115832671828,7855,Black,6.43219722280871,Similar to Arm repeat containing protein.,"Biological Process: protein ubiquitination (GO:0016567), Cellular Component: ubiquitin ligase complex (GO:0000151), Molecular Function: ubiquitin-protein ligase activity (GO:0004842)",['RNA.regulation of transcription.PHOR1'],LOC_Os05g36360,-0.415918154919004,0.654026412410915,,-1.12955640615487,0.034766741143558,Down,-1.41389674190848,0.003265472141797,Down,-1.98432394588918,2.03E-05,Down,-1.34766331774565,0.004000967193753,Down
6210,Os05g0119850,,,42.2018129641801,3910,Magenta,34.3295248309187,Hypothetical protein.,,,None,0.76964904319405,0.237897544080157,,-0.248384182950961,0.719297307596569,,-1.84729118431646,3.42E-05,Down,-2.71502647839132,4.38E-09,Down,-4.03422484607561,2.00E-15,Down
6211,Os09g0351700,,,21.9453108884749,6225,Pink,10.4390580729677,"Protein kinase, catalytic domain domain containing protein.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,LOC_Os09g18230,0.328180834501707,0.460298382507928,,-0.092364973410255,0.83946866978734,,-2.3682318062413,1.28E-19,Down,-5.37144061380414,3.95E-40,Down,-9.17062563318882,4.83E-18,Down
6212,Os03g0762500,,,15.8349264667083,7335,Turquoise,13.5084293913548,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os03g55430,2.09527775982728,0.001070875749437,Up,1.59034121820935,0.009518451761338,Up,1.68816310245654,0.002857264157675,Up,1.81139698292569,0.001078052951077,Up,1.64870039963597,0.002815434712988,Up
6213,Os09g0452300,,,16.1119282463086,7276,Blue,6.20424360676943,"Similar to cDNA, clone: J065054A13, full insert sequence.","Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020), Cellular Component: integral to membrane (GO:0016021), Molecular Function: transmembrane transporter activity (GO:0022857), Molecular Function: substrate-specific transmembrane transporter activity (GO:0022891)",['transport.sugars'],LOC_Os09g27900,-0.360649638756143,0.662871353215705,,-0.666889414918617,0.196176950925399,,-0.982812350400189,0.024579541257229,,-1.18952653832995,0.005628280463184,Down,-1.46722855166299,0.000463141832075,Down
6214,Os03g0144200,,,16.9607118118246,7090,Midnightblue,2.93163667234039,Non-protein coding transcript.,,['not assigned.unknown'],LOC_Os03g05049,0.892663133531932,0.070085297740087,,1.77043034685334,5.54E-07,Up,2.10248445705099,2.50E-10,Up,2.19259390043734,3.02E-11,Up,2.15144700855842,5.54E-11,Up
6215,Os04g0650300,,,23.3049569669875,6019,Blue,13.2605496054698,Similar to H0212B02.9 protein.,,,LOC_Os04g55670,0.85044519249405,0.26372158490827,,-0.618641093421122,0.360388436491294,,-1.7469189886655,0.000963223282521,Down,-1.6461399684556,0.001906414958411,Down,-1.91472048438406,0.0002363707812,Down
6216,Os02g0186700,,,16.9276874291746,7100,Brown,16.5584174576887,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os02g09380,0.02000305083296,0.991207681586126,,0.384607603706791,0.638591682237547,,1.10274939122333,0.048575525651533,Up,1.55265661746814,0.002935062315889,Up,1.52024447899205,0.003118108506503,Up
6217,Os02g0227100,,,9.51272600729548,8870,Red,3.11337770631241,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os02g13370,1.96834973424983,0.021339678534068,Up,2.05413447069139,0.004947655528831,Up,1.73044742334276,0.013867506565866,Up,2.0240682913353,0.002808316127769,Up,1.85557600549685,0.00584408495537,Up
6218,Os10g0516300,,,136.177869899157,721,Turquoise,116.617327128451,Similar to ETFQO (electron-transfer flavoprotein:ubiquinone oxidoreductase); catalytic/ electron carrier/ electron-transferring-flavoprotein dehydrogenase.,,['mitochondrial electron transport / ATP synthesis.electron transfer flavoprotein'],LOC_Os10g37210,0.327087796069153,0.808009865609863,,1.17908282877393,0.061971123629335,,1.83673648921643,0.000560550054263,Up,1.98964374936664,0.000137716532252,Up,2.0721477243287,5.27E-05,Up
6219,Os12g0158600,,,17.1186986276582,7059,Turquoise,15.7196937004305,TB2/DP1 and HVA22 related protein family protein.,,['hormone metabolism.abscisic acid.synthesis-degradation'],LOC_Os12g06180,0.110609587009191,0.950134111895093,,0.330576988508296,0.724979852573677,,1.61966158132278,0.004947309769403,Up,2.4061650621864,8.66E-06,Up,3.77675015515639,2.73E-13,Up
6220,Os03g0786100,,"Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Peroxisome",147.975868730277,565,Blue,125.06312880096,"Glycolate oxidase, Photorespiratory enzyme, Strong regulation over photosynthesis, Feed-back inhibition on Rubisco activase, Similar to Glycolate oxidase (EC 1.1.3.15) (Fragment).","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: catalytic activity (GO:0003824), Molecular Function: FMN binding (GO:0010181), Molecular Function: oxidoreductase activity (GO:0016491), Biological Process: metabolic process (GO:0008152), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: catalytic activity (GO:0003824), Molecular Function: FMN binding (GO:0010181), Molecular Function: oxidoreductase activity (GO:0016491)",['PS.photorespiration.glycolate oxydase'],LOC_Os03g57220,-0.456223592168643,0.151775860583708,,-1.00368127916947,8.95E-06,Down,-1.74844583015714,7.08E-17,Down,-2.75556235916165,1.43E-40,Down,-3.08529864888159,1.59E-50,Down
6221,Os05g0579600,MYB_related,,134.969138382471,734,Blue,87.6321390739033,Homeodomain-like containing protein.,"Molecular Function: DNA binding (GO:0003677), Molecular Function: protein binding (GO:0005515)",['RNA.regulation of transcription.MYB-related transcription factor family'],LOC_Os05g50340,0.059288864839274,0.97083600676475,,-1.72244627411334,0.004626949643643,Down,-2.87107662470186,6.79E-07,Down,-4.7539991702926,4.35E-10,Down,-6.93499517449026,1.45E-09,Down
6222,Os03g0852800,,"Inositol phosphate metabolism, Glycerophospholipid metabolism, Ether lipid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",94.8727973409895,1566,Turquoise,84.9759175033494,"Similar to NPC4 (NONSPECIFIC PHOSPHOLIPASE C4); hydrolase, acting on ester bonds / phospholipase C.","Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)",['lipid metabolism.lipid degradation.lysophospholipases.phosphoinositide phospholipase C'],LOC_Os03g63580,-0.342103631112094,0.913283649985512,,-0.380606566194903,0.852634871338108,,1.40752985429384,0.235576356214283,,2.60921971443331,0.011441464175705,Up,4.15095553318433,1.47E-05,Up
6223,Os06g0288300,,,188.424115207505,185,Blue,145.089967188087,"C-glucosyltransferase, Flavone-C-glycoside synthesis","Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758)",['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os06g18010,-0.548284361556383,0.301814959396673,,-2.29254504614352,6.30E-12,Down,-5.14197141650627,4.24E-50,Down,-6.0757570663929,1.71E-55,Down,-7.33169500408896,3.05E-61,Down
6224,Os03g0765900,,,227.75644852592,27,Blue,190.296895881959,PetM of cytochrome b6/f complex subunit 7 domain containing protein.,Cellular Component: cytochrome b6f complex (GO:0009512),['not assigned.unknown'],LOC_Os03g55720,-0.739782163716012,0.615753183415464,,-1.58844712200305,0.079067804546838,,-3.36648028223335,8.68E-06,Down,-4.61750510452978,3.20E-10,Down,-5.61770447090743,9.89E-15,Down
6225,Os05g0110500,,,12.4659643360369,8076,Brown,6.23874519545585,"Similar to DEAD-box ATP-dependent RNA helicase 17., DEAD-box RNA helicase protein, Stress responses","Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: helicase activity (GO:0004386), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATP-dependent helicase activity (GO:0008026), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: ATP binding (GO:0005524)",['DNA.synthesis/chromatin structure'],LOC_Os05g01990,0.581658359040044,0.216538979044781,,0.808639055509849,0.018868863793258,,1.10056606784157,0.000307052747832,Up,1.37271485088762,3.23E-06,Up,1.67931329400258,4.89E-09,Up
6226,Os08g0447200,,,30.48684742336,5056,Grey60,8.14588963567218,SGT1 family protein.,,['not assigned.unknown'],LOC_Os08g34740,0.147454361980203,0.884482590817324,,1.35617869740599,0.000779027535375,Up,1.92166638340814,1.42E-07,Up,2.35985276989245,3.39E-11,Up,2.55271650581445,3.98E-13,Up
