id,Label,Description,GO,Symbol,KEGG,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity,MapMan,LOC_IDs,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr
4368,Os07g0524900,"Protein of unknown function DUF6, transmembrane domain containing protein.",Cellular Component: membrane (GO:0016020),,,,1.58141783729972,12225,Salmon,0.321052725132191,['development.unspecified'],LOC_Os07g34070,1.47998581180792,0.301384570613672,,0.306244997248631,0.864706747480033,,0.429577389348921,0.807506353257488,,0.510409998601556,0.757243460464575,
4369,Os03g0168200,Similar to F16A14.21.,,,,,118.791850600858,987,Turquoise,87.1781968508481,['not assigned.unknown'],LOC_Os03g07190,1.81415691358431,4.62E-13,Up,3.59423625967477,4.61E-52,Up,3.98046824251355,2.59E-64,Up,4.18722269936466,1.90E-71,Up
4370,Os01g0661400,"S1, RNA binding domain containing protein.",,,RNA degradation,,143.214175243349,616,Brown,140.965926409922,['DNA.unspecified'],LOC_Os01g47256,-0.803643487041533,0.318649551660546,,0.129402981662575,0.890842440909884,,0.222735159244188,0.805293478912203,,0.550785112329317,0.462644713641846,
4371,Os05g0149400,"ACC oxidase, Ethylene biosynthesis","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors (GO:0016706)","ACO5, OsACO5","Cysteine and methionine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",,0.082488625412389,13677,Grey,0.007430234112146,['hormone metabolism.ethylene.synthesis-degradation'],LOC_Os05g05680,-0.468300298277145,0.552063105293006,,-1.9212559362379,0.001826587586522,Down,-1.76775939368436,0.003978440018788,Down,-0.502412527989009,0.502355784873811,
4372,Os05g0550000,Similar to protein binding protein.,"Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",OsRFPH2-20,,,62.4862229845429,2731,Turquoise,53.9990345629346,['protein.degradation.ubiquitin.E3.RING'],LOC_Os05g47670,-0.108162112093984,0.85542667167849,,1.01435577209349,0.013735326586652,Up,1.78955259948994,2.31E-06,Up,1.80869933026076,1.60E-06,Up
4373,Os01g0639600,Protein of unknown function DUF1645 family protein.,,,,,45.0917298818663,3705,Turquoise,34.6089465239126,['not assigned.unknown'],LOC_Os01g45250,1.06749076110845,0.032030505361627,Up,0.624295549546061,0.244620979012267,,0.968501145201877,0.043974265150872,,2.4845410795984,3.45E-09,Up
4374,Os04g0404800,Similar to H0502B11.5 protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824), Molecular Function: acetate-CoA ligase activity (GO:0003987), Molecular Function: AMP binding (GO:0016208)",,"Glycolysis / Gluconeogenesis, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism",,14.2907070268232,7659,Purple,8.70937480035546,['lipid metabolism.FA synthesis and FA elongation.acyl coa ligase'],LOC_Os04g33190,-0.003446923828316,0.996643769210963,,-0.964551745359478,0.012342193380453,,-0.856207417901893,0.027767754416023,,-0.60410780548736,0.141649307889986,
4375,Os09g0362800,"Hypothetical conserved gene., Peptidase M1, alanine aminopeptidase/leukotriene A4 hydrolase domain containing protein.",Biological Process: proteolysis (GO:0006508),,,,23.3649339014151,6005,Blue,17.3889109653404,['protein.degradation'],LOC_Os09g19820,-0.74180413908671,0.02175517752548,,-0.882788281905224,0.003662675409372,,-1.37222882806845,1.82E-06,Down,-1.90023019715083,2.41E-11,Down
4376,Os12g0182700,Histone deacetylase superfamily protein.,,HDAC10,,,99.4754650714776,1436,Blue,72.9362836633404,['RNA.regulation of transcription.HDA'],LOC_Os12g08220,-1.48279700346364,0.001960028297648,Down,-2.65298467784507,3.00E-09,Down,-2.95621789446282,2.35E-11,Down,-2.37466345338649,8.83E-08,Down
4377,Os03g0250200,"TB2/DP1 and HVA22 related protein family protein., Similar to TB2/DP1, HVA22 family protein, expressed.",,,,,32.1517780508836,4869,Magenta,20.3743294988353,['hormone metabolism.abscisic acid.synthesis-degradation'],LOC_Os03g14610,0.567929502994922,0.50681096727534,,-2.09190850051071,0.004123792683326,Down,-2.90118630653645,6.54E-05,Down,-3.68173720649385,6.17E-06,Down
4378,Os03g0857200,Conserved hypothetical protein.,,,,,1.76410258063518,12095,Green,0.797885553601956,['not assigned.unknown'],LOC_Os03g64014,-0.651760987190953,0.125806817249693,,-0.6304665925255,0.125744604538585,,-0.347347052617917,0.441007759415661,,-0.275233894121646,0.552046360574634,
4379,Os01g0644000,Twin-arginine translocation pathway signal domain containing protein.,,,,,36.0706475738543,4461,Red,26.362848534544,['not assigned.unknown'],LOC_Os01g45640,0.113541380163474,0.891657023154342,,3.34025322453817,5.39E-11,Up,4.35948024075125,2.24E-18,Up,4.40324531899449,7.47E-19,Up
4380,Os07g0489300,UDP-glucuronosyl/UDP-glucosyltransferase family protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758)",,,,30.3244407509672,5070,Tan,6.15484588385449,['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os07g30620,-3.06965417403886,3.05E-05,Down,-6.10574938224512,1.31E-06,Down,-4.21071433708722,3.80E-08,Down,-3.85745546486472,8.12E-07,Down
4381,Os03g0635000,Hypothetical conserved gene.,Molecular Function: binding (GO:0005488),,,,16.3830566074527,7221,Tan,4.93121337068833,"['RNA.processing', 'RNA.regulation of transcription.MYB domain transcription factor family', 'protein.postranslational modification', 'transport.misc']",LOC_Os03g43470,-1.52099876065453,0.284100748946299,,-2.61302861152804,0.050417219874775,,-3.27451092062485,0.013692933331398,Down,-2.51582060546975,0.058211763942279,
4382,Os03g0708400,Protein of unknown function DUF1295 family protein.,"Biological Process: lipid metabolic process (GO:0006629), Cellular Component: cytoplasm (GO:0005737), Cellular Component: integral to membrane (GO:0016021), Molecular Function: oxidoreductase activity, acting on the CH-CH group of donors (GO:0016627)",,,,154.013823667765,477,Blue,118.471475452416,['not assigned.unknown'],LOC_Os03g50070,-0.606584058418479,0.010563139111888,,-1.40771127344682,3.25E-11,Down,-1.54133133576266,1.85E-13,Down,-1.95205697383833,1.99E-20,Down
4383,Os11g0229400,Similar to NBS-LRR protein (Fragment).,"Biological Process: defense response (GO:0006952), Molecular Function: ADP binding (GO:0043531)",,,,2.90676390945365,11411,Yellow,2.40862487041926,['stress.biotic.PR-proteins'],LOC_Os11g12330,1.37085232727352,0.001171506902631,Up,0.754297918340045,0.096104500279163,,0.139321210145699,0.820785183253485,,-0.032775523896036,0.960683711456694,
4384,Os08g0242700,Similar to uridylyltransferase-related.,,,,,165.436851064525,360,Blue,130.12841064251,['amino acid metabolism'],LOC_Os08g14440,-0.818332553568764,0.01820346864413,,-1.68497147941432,4.39E-08,Down,-2.13220309050115,1.38E-12,Down,-2.28559985073565,2.14E-14,Down
4385,Os01g0498200,Conserved hypothetical protein.,,,,,17.3748262322962,7010,Purple,9.8966423020591,['not assigned.unknown'],LOC_Os01g31360,1.08297207334623,0.00268241015704,Up,0.341476760700465,0.429489964343372,,0.094621928490502,0.858213902907063,,-0.322529308487727,0.446652701700418,
4386,Os07g0542400,"Similar to Receptor protein kinase., Similar to receptor-like protein kinase RK20-1.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772), Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,3.11484165428064,11294,Grey,0.183879724550567,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os07g35790,0.318842701444487,0.517162738495287,,1.17242429268086,0.001583527680749,Up,1.3382844491688,0.000193665666383,Up,1.10637166546015,0.002805673370774,Up
4387,Os10g0396300,Similar to MOB1.,,,,,2.65123759757401,11556,Pink,1.69642989545236,['RNA.regulation of transcription.unclassified'],LOC_Os10g25674,-0.709997841383587,0.24060957012999,,0.962383998271315,0.05866834762327,,-0.345659170970418,0.591533906606954,,0.053921660482154,0.943930203907434,
4388,Os08g0339200,Uncharacterized conserved protein UCP016210 domain containing protein.,"Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)",,,,36.2533173230189,4445,Turquoise,34.400678606903,['not assigned.unknown'],LOC_Os08g25140,2.15088349053411,1.89E-05,Up,2.11363209185479,1.45E-05,Up,2.15684424586393,7.03E-06,Up,1.7742873739579,0.000369031845189,Up
4389,Os09g0513100,"Similar to Phospholipase A1., Similar to phospholipase A1.","Biological Process: lipid metabolic process (GO:0006629), Molecular Function: O-acyltransferase activity (GO:0008374)",,,,37.6471784077213,4319,Red,23.9539505138778,"[""lipid metabolism.'exotics' (steroids, squalene etc).phosphatidylcholinesterol O-acyltransferase""]",LOC_Os09g33820,0.913633024978032,0.031488505306518,,3.2212606764321,1.53E-19,Up,3.52822298119742,1.46E-23,Up,3.87702485089117,1.90E-28,Up
4390,Os01g0606900,"Heat shock protein DnaJ, N-terminal domain containing protein.","Biological Process: protein folding (GO:0006457), Molecular Function: heat shock protein binding (GO:0031072), Molecular Function: unfolded protein binding (GO:0051082)",OsDjC10,,,30.5853888659009,5049,Turquoise,26.9527525088337,['stress.abiotic.heat'],LOC_Os01g42190,3.19401039810789,0.000612650748883,Up,4.62091327351023,5.97E-08,Up,6.54226788032438,1.72E-15,Up,7.15769033808526,1.63E-18,Up
4391,Os11g0516000,Similar to Serine palmitoyltransferase (Fragment).,"Biological Process: metabolic process (GO:0008152), Biological Process: biosynthetic process (GO:0009058), Molecular Function: catalytic activity (GO:0003824), Molecular Function: transferase activity (GO:0016740), Molecular Function: transferase activity, transferring nitrogenous groups (GO:0016769), Molecular Function: pyridoxal phosphate binding (GO:0030170)",,"Sphingolipid metabolism, Metabolic pathways",,92.9566099106095,1618,Turquoise,73.7179966938006,"[""lipid metabolism.''exotics'' (steroids, squalene etc).sphingolipids.serine C-palmitoyltransferase""]",LOC_Os11g31640,1.53883221081977,6.92E-12,Up,1.19758986557625,1.08E-07,Up,1.64507261530898,3.94E-14,Up,2.1630645774385,4.80E-24,Up
4392,Os05g0438600,"Fructose-1, 6-bisphosphatase class 1/Sedoheputulose-1, 7-bisphosphatase domain containing protein.","Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: phosphoric ester hydrolase activity (GO:0042578)",OscFBP2,,,5.55911342510343,10174,Turquoise,4.63946303866826,['PS.calvin cycle.FBPase'],LOC_Os05g36270,0.498837710949401,0.377731831172709,,1.60252921564856,0.000377420696548,Up,1.42330455241257,0.001682963105598,Up,2.15353172602261,5.71E-07,Up
4393,Os01g0178100,Region of unknown function DUF1767 domain containing protein.,,,,,3.36779031263562,11154,Blue,1.85372303880608,['not assigned.unknown'],LOC_Os01g08280,-1.0235542229375,0.000156516247951,Down,-0.609820078835226,0.024992865382421,,-0.924615201579702,0.00029110044574,,-1.08026781338959,2.69E-05,Down
4394,Os03g0319400,"Serine/threonine protein kinase, Cold stress tolerance, Abiotic stresses, Similar to CBL-interacting protein kinase 3.","Biological Process: protein phosphorylation (GO:0006468), Biological Process: signal transduction (GO:0007165), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772), Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772), Biological Process: protein phosphorylation (GO:0006468), Biological Process: signal transduction (GO:0007165), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)","CK1, OsCK1, CIPK31, OsCIPK31, Os-CIPK3",,,34.2113735071655,4632,Green,14.0972895387886,['protein.postranslational modification'],LOC_Os03g20380,-1.39650054175151,0.007850829212595,Down,-2.62369867400879,3.41E-08,Down,-2.10382058683172,1.17E-05,Down,-2.01662877385167,2.64E-05,Down
4395,Os03g0142500,"Zinc finger, RING/FYVE/PHD-type domain containing protein.","Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",OsRFPH2-9,,,14.3706245156435,7646,Turquoise,13.3461189058458,['protein.degradation.ubiquitin.E3.RING'],LOC_Os03g04890,3.45469891799175,8.09E-06,Up,3.11899832090353,4.46E-05,Up,3.81848542130256,2.19E-07,Up,5.51528645082986,8.94E-15,Up
4396,Os08g0130400,AMP-dependent synthetase/ligase domain containing protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824)",,"Ubiquinone and other terpenoid-quinone biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors",,69.5727733607448,2435,Blue,51.6778153548376,['Co-factor and vitamine metabolism.folate & vitamine K.o-Succinyl-BenzoylCoa Synthetase'],LOC_Os08g03630,-1.36744466572411,0.005679763256213,Down,-2.54365943271292,4.69E-08,Down,-3.25131435493064,4.35E-12,Down,-2.98990007081552,2.99E-10,Down
4397,Os08g0395800,"Protein of unknown function DUF247, plant family protein.",,,,,35.6880411147161,4499,Red,13.2560665485974,['hormone metabolism.ethylene.signal transduction'],LOC_Os08g30520,3.24392631089431,0.002725742985524,Up,6.4372280787774,4.17E-12,Up,6.07228376032853,5.54E-11,Up,5.05369275940863,8.66E-08,Up
4398,Os06g0531751,Hypothetical conserved gene.,,,,,15.7831627432028,7351,Blue,10.4952007183653,,None,-2.15660190405806,0.008278511818906,Down,-3.86009685345879,1.46E-05,Down,-3.62363315394908,1.09E-05,Down,-4.86519947254057,1.19E-05,Down
4399,Os02g0106800,TMPIT-like family protein.,Cellular Component: integral to membrane (GO:0016021),,,,11.7215092594217,8264,Purple,4.39185097637825,['not assigned.unknown'],LOC_Os02g01720,-0.294788949873865,0.514182365256214,,-0.24181312251826,0.604188722711165,,-0.283462834482144,0.528507541585917,,-0.155177373609698,0.746913907404941,
4400,Os06g0143400,Similar to Acyl-ACP thioesterase (Fragment).,"Biological Process: fatty acid biosynthetic process (GO:0006633), Molecular Function: thiolester hydrolase activity (GO:0016790)",,"Fatty acid biosynthesis, Metabolic pathways, Fatty acid metabolism",,64.3189913255836,2656,Yellow,37.7251492788899,['lipid metabolism.FA synthesis and FA elongation.ACP thioesterase'],LOC_Os06g05130,1.579583005387,0.001978252733514,Up,0.920037982215083,0.089634112160713,,0.049134306551366,0.948750704741438,,0.455085351246733,0.450828702051936,
4401,Os03g0210900,Similar to predicted protein.,,,,,88.8682665389332,1748,Blue,72.2759756132727,['not assigned.unknown'],LOC_Os03g11250,-0.762480735475124,0.343546745615266,,-2.18332480254749,0.003099952636533,Down,-2.54904511211184,0.000466881429824,Down,-3.55045815610561,9.47E-05,Down
4402,Os04g0662000,Similar to BSD domain containing protein.,,,,,0.142487185649311,13618,Green,0.062183626470143,['not assigned.unknown'],LOC_Os04g56654,-0.599036628391295,0.312585296120353,,-0.43700378077247,0.471573919643896,,-0.703893060123109,0.197154537129865,,-0.679213272432738,0.219887636932104,
4403,Os01g0199400,"Alpha/beta hydrolase family protein., Similar to predicted protein.",,,,,72.6664109879773,2318,Purple,10.501280995002,['lipid metabolism.lipid degradation.lipases'],LOC_Os01g10250,1.65938452977432,3.29E-06,Up,0.792328161873887,0.041325809632817,,1.01254809916775,0.00581968980327,Up,1.56957099254245,5.60E-06,Up
4404,Os10g0559400,"Similar to cDNA clone:J023138C05, full insert sequence.",,,,,2.5445707184244,11614,Pink,1.47713440454106,['not assigned.unknown'],LOC_Os10g41000,0.122226235255367,0.915559736017136,,0.308903274047725,0.769204247665216,,0.574826056086646,0.537035989683335,,0.649983003457523,0.468281815246483,
4405,Os01g0183600,Cytochrome P450 family protein.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)",CYP96E1,,,62.2397384797624,2738,Turquoise,58.6491123169682,['misc.cytochrome P450'],LOC_Os01g08810,-1.38713975778705,0.079692279544521,,0.500714599923816,0.5099946902237,,0.913788769292758,0.158878599934641,,1.08000191331311,0.085482316443078,
4406,Os04g0577800,"Uncharacterised protein family UPF0136, Transmembrane domain containing protein.",Cellular Component: membrane (GO:0016020),,,,53.3884617329138,3191,Blue,32.7682087548167,['not assigned.unknown'],LOC_Os04g48840,-0.29961716254015,0.747357399141436,,-1.27823149830121,0.08387682607589,,-2.17124974080964,0.001626979749293,Down,-1.75196091215554,0.01282861796325,Down
4407,Os06g0715200,Conserved hypothetical protein.,,,,,41.4313776314133,3985,Tan,11.7421873367618,['not assigned.unknown'],LOC_Os06g50130,-1.40810382926759,0.00036674246401,Down,-3.07473696195784,3.07E-15,Down,-3.03985760434407,1.37E-15,Down,-3.26202011384712,2.34E-16,Down
4408,Os01g0306900,Protein of unknown function DUF789 family protein.,,,,,4.52278929507361,10589,Blue,1.88974847318409,['not assigned.unknown'],LOC_Os01g20120,-2.40304777936438,2.24E-10,Down,-1.7790308291853,9.18E-07,Down,-1.76716701306797,7.41E-07,Down,-1.52058776913191,2.63E-05,Down
4409,Os03g0201700,Histone acetylation protein 2 domain containing protein.,,,,,106.017026654447,1266,Brown,104.705479358849,['not assigned.unknown'],LOC_Os03g10460,-1.22199537154913,0.092658668935901,,-0.619212219195912,0.401819675857149,,-0.5454432163298,0.458925807937723,,0.097256951799894,0.915128416906483,
4410,Os01g0952600,"Similar to LacZ (Fragment)., Similar to glycoside hydrolase family 2 protein.","Biological Process: carbohydrate metabolic process (GO:0005975), Cellular Component: beta-galactosidase complex (GO:0009341), Molecular Function: catalytic activity (GO:0003824), Molecular Function: hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553), Molecular Function: beta-galactosidase activity (GO:0004565), Molecular Function: carbohydrate binding (GO:0030246), Molecular Function: cation binding (GO:0043169)",,"Galactose metabolism, Other glycan degradation, Sphingolipid metabolism, Metabolic pathways",,40.4697861560819,4069,Red,31.3255297407824,"['misc.gluco-, galacto- and mannosidases']",LOC_Os01g72340,-0.805458743607179,0.039002822429189,,1.7699008380437,1.44E-07,Up,2.22734566499768,1.15E-11,Up,2.01119396860793,1.02E-09,Up
4411,Os10g0558700,"Similar to Oxidoreductase, 2OG-Fe oxygenase family protein, expressed., 2OG-Fe(II) oxygenase domain containing protein.",", Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors (GO:0016706)",,,,31.6410281378848,4935,Red,21.2223767027237,,LOC_Os10g40934,-0.048565284320325,0.958058378014608,,1.93158230532336,0.000485282183498,Up,1.938551109536,0.000405430732245,Up,1.80359351646749,0.001046082236376,Up
4412,Os12g0235200,Conserved hypothetical protein.,,,,,39.5023900689205,4160,Brown,32.1269157743271,,LOC_Os12g13290,-1.3139923800456,0.074689328619015,,-0.30469776430113,0.714301362202523,,-0.335906974246943,0.67733731070534,,0.012994985459161,0.988848753425716,
4413,Os03g0402800,"Tify domain containing protein., Similar to ZIM motif family protein, expressed.","Molecular Function: protein binding (GO:0005515),",OsJAZ6,Plant hormone signal transduction,,27.3404735366937,5447,Yellow,12.4566700592214,"['RNA.regulation of transcription.C2C2(Zn) CO-like, Constans-like zinc finger family']",LOC_Os03g28940,2.90640490878265,1.60E-22,Up,1.6562715877524,6.44E-08,Up,0.967040527572147,0.002696475353216,,1.48672931676337,1.14E-06,Up
4414,Os03g0628800,Similar to H1flk (Fragment).,"Molecular Function: ATP binding (GO:0005524), Molecular Function: kinase activity (GO:0016301)",,,,31.4293529345821,4963,Blue,23.5397601619183,['not assigned.unknown'],LOC_Os03g43010,-0.801845190483145,0.106388416338519,,-1.79263305420955,7.75E-05,Down,-1.68560508426699,0.000127386859939,Down,-2.35428164393778,7.41E-07,Down
4415,Os02g0318500,ABC transporter-like domain containing protein.,"Cellular Component: membrane (GO:0016020), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATPase activity (GO:0016887)",OsABCG40|PDR-4,,,7.22327066474399,9584,Green,4.67786984150464,['transport.ABC transporters and multidrug resistance systems'],LOC_Os02g21340,-0.117256933376426,0.768178865469015,,-1.29278484120325,3.58E-06,Down,-2.20366788721329,1.56E-15,Down,-2.65729013859529,6.99E-20,Down
4416,Os06g0606000,"Serine/threonine-protein kinase required for the salt overly sensitive (SOS) pathway, Calcineurin B-like (CBL) protein-interacting protein kinase, Control of intracellular Na<sup>+</sup> and K<sup>+</sup> homeostasis, Salt tolerance, Mutation in OsSOS2 reduces radiocesium in rice grain","Biological Process: protein phosphorylation (GO:0006468), Biological Process: signal transduction (GO:0007165), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: ATP binding (GO:0005524)","OsSOS2, OsCIPK24",,,57.0138026835033,3002,Turquoise,42.4568985474373,['protein.postranslational modification'],LOC_Os06g40370,0.402696299881224,0.136013976767671,,1.09744817156159,8.47E-07,Up,1.1720739502611,9.10E-08,Up,1.31921531585631,1.20E-09,Up
4417,Os10g0155300,Cyclin-like F-box domain containing protein.,,,,,24.0505309445707,5911,Blue,16.015560752939,['not assigned.unknown'],LOC_Os10g06700,-0.700115639536933,0.131877393305977,,-1.55682076921214,0.000202567009881,Down,-1.51310212272609,0.000203346925522,Down,-1.61232576767513,0.000127644784081,Down
4418,Os02g0819700,"Zinc finger, Zim17-type family protein.",Molecular Function: zinc ion binding (GO:0008270),,,,1.05464162188839,12679,Grey,0.067515332371736,['RNA.regulation of transcription.unclassified'],LOC_Os02g57430,1.01002072944148,0.006643168445816,Up,1.0110912356326,0.004618413432812,Up,1.04745641441922,0.002753623461367,Up,1.01470640399121,0.00404250254756,Up
4419,Os02g0768600,"Similar to Chloroplast inorganic pyrophosphatase (EC 3.6.1.1)., Similar to Inorganic pyrophosphatase.","Biological Process: phosphate-containing compound metabolic process (GO:0006796), Cellular Component: cytoplasm (GO:0005737), Molecular Function: magnesium ion binding (GO:0000287), Molecular Function: inorganic diphosphatase activity (GO:0004427)",OsPPa6,Oxidative phosphorylation,,140.641795145124,651,Blue,121.499106645826,['nucleotide metabolism.phosphotransfer and pyrophosphatases.misc'],LOC_Os02g52940,-0.958215930379834,0.002779813557594,,-1.93480497117186,3.03E-11,Down,-1.94959675418446,1.42E-11,Down,-1.86916333179601,9.86E-11,Down
4420,Os11g0434800,Conserved hypothetical protein.,,,,,0.817631476562804,12928,Red,0.344140767950074,,None,0.661104125580238,0.301384570613672,,1.58682399282741,0.001272412668706,Up,2.35828929050725,1.70E-07,Up,1.43378384277765,0.004170744448583,Up
4421,Os05g0567300,Similar to GTP-binding protein era.,"Cellular Component: intracellular (GO:0005622), Molecular Function: RNA binding (GO:0003723), Molecular Function: GTPase activity (GO:0003924), Molecular Function: GTP binding (GO:0005525)",WSL6,,,77.5900354305035,2132,Tan,20.8121415868812,['signalling.G-proteins'],LOC_Os05g49220,-1.99723015951939,3.26E-07,Down,-2.58921230637619,1.24E-11,Down,-3.35230101621521,7.24E-18,Down,-2.87103515973964,1.35E-13,Down
4422,Os03g0663700,"Similar to Endonuclease/Exonuclease/phosphatase family protein, expressed.",,,,,86.5583860047778,1820,Blue,70.9880005813279,['DNA.synthesis/chromatin structure'],LOC_Os03g46090,-2.27662233673482,0.000210756021415,Down,-2.61648294382687,8.99E-06,Down,-3.10528136705667,9.93E-08,Down,-3.48666081150682,5.59E-09,Down
4423,Os05g0161500,RelA/SpoT domain containing protein.,"Biological Process: guanosine tetraphosphate metabolic process (GO:0015969), Molecular Function: calcium ion binding (GO:0005509)",OsCRSH2,"Purine metabolism, Metabolic pathways",,60.0115995609978,2857,Green,29.7227813406977,['signalling.calcium'],LOC_Os05g06920,0.038121835089564,0.971662549079333,,-4.36521481888822,1.53E-12,Down,-6.75285014120054,1.09E-25,Down,-8.27690352535829,3.91E-27,Down
4424,Os08g0384000,Cytochrome b561 family protein.,Cellular Component: integral to membrane (GO:0016021),,,,31.7324068542275,4927,Red,16.4595041348581,['redox.ascorbate and glutathione'],LOC_Os08g29520,0.78079128759232,0.022662566770619,,1.87665385640715,2.45E-11,Up,1.7206595933315,8.43E-10,Up,1.81417931149917,1.03E-10,Up
4425,Os11g0302500,Similar to cycloeucalenol cycloisomerase.,,,"Steroid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",,120.14432635239,964,Blue,86.6993573318581,['not assigned.unknown'],LOC_Os11g19700,-0.992307696598316,0.000574340405697,,-2.1407785363591,8.63E-15,Down,-1.79436026524691,1.92E-11,Down,-1.84663368523458,1.35E-11,Down
4426,Os01g0706900,Similar to Auxin amidohydrolase.,"Biological Process: metabolic process (GO:0008152), Molecular Function: hydrolase activity (GO:0016787)",,,,27.505510565804,5420,Purple,9.2644596446127,['hormone metabolism.auxin.synthesis-degradation'],LOC_Os01g51060,0.417940066411587,0.623963049453369,,0.18831625592567,0.84151035594252,,-0.98971656863498,0.189882369696153,,-1.12109890662964,0.142854165655712,
4427,Os03g0301800,Similar to Kinesin-like polypeptides 9 (Fragment).,"Biological Process: microtubule-based movement (GO:0007018), Molecular Function: microtubule motor activity (GO:0003777), Molecular Function: ATP binding (GO:0005524)",,,,28.8534496789592,5254,Magenta,20.7351193919611,['cell.organisation'],LOC_Os03g18980,-0.377682751232731,0.757176427818341,,-3.75242479976958,0.000104011741784,Down,-1.94948361019339,0.036666160416552,Down,-1.67755085298334,0.0783403006794,
4428,Os08g0387200,Protein of unknown function DUF81 family protein.,Cellular Component: integral to membrane (GO:0016021),,,,0.807819613676314,12937,Turquoise,0.450493036823594,,LOC_Os08g29760,-1.92779483612749,0.002100061796645,Down,-1.82454817798155,0.002015620748264,Down,-0.886310416128778,0.146485041163045,,-0.128480367358725,0.874025421832681,
4429,Os01g0201100,Similar to xylosyltransferase oxt.,"Cellular Component: membrane (GO:0016020), Molecular Function: acetylglucosaminyltransferase activity (GO:0008375)",,,,20.2318120508355,6510,Turquoise,17.6402139332036,['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os01g10440,1.38696680640927,0.011617052436268,Up,1.65587365882575,0.001065604344693,Up,1.95312054540338,5.36E-05,Up,2.0148404020354,3.10E-05,Up
4430,Os11g0170000,"Similar to Amidase family protein, expressed.","Molecular Function: carbon-nitrogen ligase activity, with glutamine as amido-N-donor (GO:0016884)",,,,15.1525220547977,7483,Blue,9.81670335959135,"['misc.nitrilases, *nitrile lyases, berberine bridge enzymes, reticuline oxidases, troponine reductases']",LOC_Os11g06900,-0.690003678463908,0.455958242132897,,-0.903398672445133,0.300138534468924,,-1.17421627406659,0.151501839972384,,-1.26987421607814,0.122668404377974,
