id,Label,Description,GO,Symbol,KEGG,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity,MapMan,LOC_IDs,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day,FC_3day,pval_3day,REG_3day
4424,Os09g0438000,"Similar to RbohAOsp (Fragment)., Similar to Respiratory burst oxidase-like protein E.","Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: membrane (GO:0016020), Cellular Component: integral to membrane (GO:0016021), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: iron ion binding (GO:0005506), Molecular Function: calcium ion binding (GO:0005509), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: flavin adenine dinucleotide binding (GO:0050660), Molecular Function: oxidoreductase activity, acting on NADH or NADPH, oxygen as acceptor (GO:0050664), Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: integral to membrane (GO:0016021), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: iron ion binding (GO:0005506), Molecular Function: calcium ion binding (GO:0005509), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: flavin adenine dinucleotide binding (GO:0050660), Molecular Function: oxidoreductase activity, acting on NADH or NADPH, oxygen as acceptor (GO:0050664)",OsrbohB|Osrboh7,"MAPK signaling pathway - plant, Plant-pathogen interaction",,5.70141682326079,10111,Green,1.69207863103054,['stress.biotic.respiratory burst'],LOC_Os09g26660,-0.808226992688562,0.019927811289264,,-1.32125488220943,0.000103644591653,Down,-2.15817281022068,1.14E-10,Down,-2.23664564201148,2.05E-11,Down,-1.10813707093022,0.000164863326786,Down,-1.22477642195796,0.000340513252988,Down
4425,Os11g0132600,"Similar to Arabinoxylan arabinofuranohydrolase isoenzyme AXAH-II., Similar to Arabinoxylan arabinofuranohydrolase isoenzyme AXAH-I.","Biological Process: L-arabinose metabolic process (GO:0046373), Molecular Function: alpha-N-arabinofuranosidase activity (GO:0046556)",,"Amino sugar and nucleotide sugar metabolism, Metabolic pathways",,88.144393696938,1769,Red,25.1107904439842,['not assigned.unknown'],LOC_Os11g03780,-1.0973909572458,0.003296285061225,Down,-0.616270445411484,0.141615009017893,,0.781254975036277,0.018878738834701,,1.14801740029483,0.000212296675018,Up,0.491402788575327,0.132047562513576,,0.173350378564982,0.740533328813508,
4426,Os08g0109400,AUX/IAA protein family protein.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Cellular Component: nucleus (GO:0005634), Molecular Function: protein dimerization activity (GO:0046983)",IAA25,Plant hormone signal transduction,,4.70117059855457,10516,Green,2.09702354369297,['RNA.regulation of transcription.Aux/IAA family'],LOC_Os08g01780,-1.51876697195706,1.87E-05,Down,-3.03712333845685,4.51E-15,Down,-2.21981107557474,4.39E-10,Down,-1.49272436592432,2.49E-05,Down,-1.87284122254348,5.27E-10,Down,-1.43253648138854,7.20E-05,Down
4427,Os07g0493800,"Protein kinase, catalytic domain domain containing protein.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,7.5151152100029,9489,Pink,5.41064650092285,['signalling.receptor kinases.misc'],LOC_Os07g31190,1.67831577913598,1.61E-06,Up,1.0595583318817,0.005654422853257,Up,1.24465754858085,0.000621208255813,Up,1.21316824167067,0.00094520824136,Up,0.339058369974842,0.441894160113534,,-0.026776390307778,0.973591594685404,
4428,Os08g0519000,Hypothetical conserved gene.,,,,,5.67280779017656,10122,Red,1.90775934638886,,LOC_Os08g40700,2.06144486105988,0.059039197836342,,3.32580219673662,0.000696441750637,Up,3.9965706129932,1.29E-05,Up,3.6424547046025,0.000103674273745,Up,2.13329385143492,0.033742716381635,Up,2.80393308608175,0.006786130616625,Up
4429,Os11g0441500,UDP-glucuronosyl/UDP-glucosyltransferase family protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758)",,,,24.365825317334,5862,Turquoise,19.2480386853837,['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os11g25454,-1.61594006525175,0.000102659607831,Down,-2.1705857579107,1.26E-06,Down,-1.79679699083419,1.93E-05,Down,-2.42325353806577,2.12E-08,Down,-1.60815132197502,3.74E-06,Down,-1.56322159193244,0.000206288691512,Down
4430,Os10g0397400,"Dim/dwf1 protein, Cell elongation protein DIMINUTO/Dwarf1, Brassinosteroid (BR) biosynthesis","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: catalytic activity (GO:0003824), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: oxidoreductase activity, acting on CH-OH group of donors (GO:0016614), Molecular Function: flavin adenine dinucleotide binding (GO:0050660)","BRD2, LTBSG1, LHDD10","Steroid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",,30.28378599488,5075,Brown,27.613984251337,['hormone metabolism.brassinosteroid.synthesis-degradation.sterols.DWF1'],LOC_Os10g25780,-0.029024546126029,0.951504929618472,,1.61131860342159,4.74E-09,Up,1.19364898568621,2.55E-05,Up,2.24410572120013,2.84E-18,Up,1.6064545056475,1.65E-11,Up,1.96392490146992,9.62E-14,Up
4431,Os04g0344100,Similar to OSIGBa0106G08.3 protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: magnesium ion binding (GO:0000287), Molecular Function: lyase activity (GO:0016829)",,,,13.9983167660287,7724,Red,8.52669412671479,['secondary metabolism.isoprenoids.terpenoids'],LOC_Os04g27670,-2.74228326199813,0.030410051583472,Down,0.8060228319335,0.607665584648379,,1.09009228763705,0.446573531644023,,1.94877029757156,0.139631909504675,,2.17200658415035,0.066160663602616,,2.75634238311161,0.034503685888237,Up
4432,Os02g0822100,"Divalent ion symporter domain containing protein., Similar to arsenite transport subunit B.","Biological Process: citrate transport (GO:0015746), Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral to membrane (GO:0016021), Molecular Function: citrate transmembrane transporter activity (GO:0015137)",,,,29.8966100993106,5129,Blue,18.8459249806781,['not assigned.unknown'],LOC_Os02g57620,-3.14417429786429,1.20E-36,Down,-2.02311926217992,1.63E-17,Down,-2.11096965575633,8.96E-20,Down,-1.93552692794565,1.80E-17,Down,-1.46528709705196,2.00E-14,Down,-1.11854038948649,9.74E-07,Down
4433,Os07g0421800,Hypothetical conserved gene.,"Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",,,,0.525327263766802,13220,Turquoise,0.266700731249453,['not assigned.unknown'],LOC_Os07g23970,-1.88616260587932,0.037225300634311,Down,-1.45267120402588,0.144081837755414,,-2.02849746259399,0.037886119652385,Down,-1.5652124222195,0.087942510249659,,0.372342093763094,0.678936449600256,,-0.720954775069689,0.480960784090822,
4434,Os06g0297600,Similar to transporter-related.,,,,,17.4045181787685,7003,Tan,4.98577548770834,['transport.sugars'],LOC_Os06g19380,-2.31552511146429,0.001151170713578,Down,-1.18157974117793,0.101449482712796,,-1.40247656781651,0.039343988802801,Down,-0.384455297983842,0.602234923542337,,-0.366659116420655,0.585656596726773,,-0.354797185648876,0.675938374253399,
4435,Os05g0140100,"R2R3 MYB transcription factor, Regulation of phosphate-starvation responses and root architecture, Myb transcription factor domain containing protein.","Molecular Function: DNA binding (GO:0003677), Molecular Function: chromatin binding (GO:0003682), Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677), Molecular Function: protein binding (GO:0005515)","OsMYB2P-1, R2R3-MYB, OsMYB55/61-L",,MYB,49.8552431978256,3402,Magenta,28.858673695757,['RNA.regulation of transcription.MYB domain transcription factor family'],LOC_Os05g04820,-3.25408906647078,0.011152652253054,Down,-1.64419486590507,0.25113338588326,,-3.00780008449718,0.019677580877122,Down,-1.44535917723806,0.319953984094062,,-0.449821747290407,0.792956031852524,,0.383984749221528,0.855761239899713,
4436,Os07g0581300,"Conserved hypothetical protein., Similar to predicted protein.",,,,,40.8167022558911,4032,Turquoise,30.7913718872604,['not assigned.unknown'],LOC_Os07g39300,-0.974548890741956,4.19E-06,,-1.27423030894446,4.43E-09,Down,-1.26344517756134,2.17E-09,Down,-0.841405879779418,7.88E-05,,-1.02086358336244,1.29E-08,Down,-0.691012485221582,0.001814520235811,
4437,Os01g0770100,"O-acyltransferase, WSD1, N-terminal domain containing protein.",Molecular Function: diacylglycerol O-acyltransferase activity (GO:0004144),,,,28.5104237551425,5307,Blue,19.643664126351,['mitochondrial electron transport / ATP synthesis.F1-ATPase'],LOC_Os01g56370,-2.65453026598338,0.00097962630371,Down,-3.93235783114251,0.000542163972687,Down,-2.47362974260928,0.002460577020918,Down,-3.9726424655686,8.89E-05,Down,-3.14774172650438,9.31E-07,Down,-1.94498447609494,0.013993577187056,Down
4438,Os02g0533000,FeS cluster biogenesis domain containing protein.,,,,,192.876808326078,169,Green,52.5059080338434,['not assigned.unknown'],LOC_Os02g33010,-1.57001440585833,2.91E-12,Down,-1.74210057466818,1.44E-14,Down,-1.80432113031441,7.12E-16,Down,-1.7306416662821,8.90E-15,Down,-1.22257205226962,7.99E-10,Down,-1.17040571730787,3.82E-07,Down
4439,Os07g0181000,"Similar to Pyruvate kinase isozyme A, chloroplast precursor (EC 2.7.1.40)., Similar to Pyruvate kinase., Plastidic pyruvate kinase (EC 2.7.1.40), Starch biosynthesis and amyloplast development in the rice endosperm","Biological Process: glycolysis (GO:0006096), Molecular Function: magnesium ion binding (GO:0000287), Molecular Function: catalytic activity (GO:0003824), Molecular Function: pyruvate kinase activity (GO:0004743), Molecular Function: potassium ion binding (GO:0030955), Biological Process: glycolytic process (GO:0006096), Molecular Function: magnesium ion binding (GO:0000287), Molecular Function: catalytic activity (GO:0003824), Molecular Function: pyruvate kinase activity (GO:0004743), Molecular Function: potassium ion binding (GO:0030955)","OsPKpa1, OsPKp&alpha;1, OsPK2","Glycolysis / Gluconeogenesis, Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids",,16.6605256077814,7162,Brown,15.8231801384912,['glycolysis.plastid branch.pyruvate kinase (PK)'],LOC_Os07g08340,-0.277201469194486,0.397229846441949,,0.346677268133613,0.281726877546732,,1.2020623911263,1.54E-06,Up,2.15191171452028,7.28E-20,Up,2.0003244639279,4.08E-21,Up,1.34174818044272,9.08E-08,Up
4440,Os02g0831800,Similar to 3-hydroxy-3-methylglutaryl-coenzyme A reductase 2.,"Biological Process: threonine metabolic process (GO:0006566), Biological Process: phosphorylation (GO:0016310), Molecular Function: homoserine kinase activity (GO:0004413), Molecular Function: ATP binding (GO:0005524), Molecular Function: kinase activity (GO:0016301)",,"Glycine, serine and threonine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids",,76.7758728175612,2165,Brown,75.1363174434025,['amino acid metabolism.synthesis.aspartate family.misc.homoserine.homoserine kinase'],LOC_Os02g58510,-0.594033796828229,0.086096605410332,,0.728095620460465,0.020740067271435,,1.44993901903525,9.95E-08,Up,1.7839361107167,1.60E-11,Up,1.16867954112019,2.37E-06,Up,1.02551982755386,0.000469415788103,Up
4441,Os02g0120400,Single hybrid motif domain containing protein.,,,,,20.2852178268362,6498,Red,12.9583556213514,['not assigned.unknown'],LOC_Os02g02810,0.921683427377149,0.219373697560813,,1.84919263608037,0.00475748652117,Up,2.0736419175643,0.00072920058666,Up,2.11329230318847,0.00054351437223,Up,1.04807805465779,0.107698992014064,,0.690861847981191,0.450625218378296,
4442,Os01g0552300,Similar to Protein phosphatase-2C.,"Biological Process: protein dephosphorylation (GO:0006470), Cellular Component: protein serine/threonine phosphatase complex (GO:0008287), Molecular Function: catalytic activity (GO:0003824), Molecular Function: protein serine/threonine phosphatase activity (GO:0004722)",OsPP2C05,,,10.2487157185304,8647,Green,4.07845491331543,['protein.postranslational modification'],LOC_Os01g37130,-1.40482892592812,3.40E-10,Down,-1.04446725873659,5.16E-06,Down,-0.694805784546029,0.002969926675334,,-0.81353524890238,0.000429434134236,,-1.15439614989087,3.68E-09,Down,-1.40119125254058,4.66E-10,Down
4443,Os01g0130200,Hypothetical conserved gene.,,NRR,,,9.94458580629487,8746,Purple,4.37795156643077,['not assigned.unknown'],LOC_Os01g03940,-0.150785977850031,0.914912951996058,,-2.66016161055371,0.028385848733526,Down,-3.51088335806461,0.005193606326837,Down,-3.28377147415645,0.006402598626414,Down,-2.06794980933776,0.030193559891288,Down,-2.94816498959492,0.013033884407242,Down
4444,Os02g0773500,Protein of unknown function DUF3464 domain containing protein.,,,,,2.11402741856291,11866,Brown,1.04745925395565,['not assigned.unknown'],LOC_Os02g53350,-1.93955615620989,0.012481724048125,Down,-0.738419558992605,0.389380069460346,,0.761286704504793,0.284263123020209,,2.96275467285136,1.02E-07,Up,0.816293727283709,0.207866694793646,,-0.504212255269692,0.594975867281725,
4445,Os07g0630900,"Similar to cDNA clone:J013000F18, full insert sequence., CSLA7 (Fragment).",,CSLA7,,,7.27936958377712,9561,Turquoise,6.40792495622685,['cell wall.cellulose synthesis'],LOC_Os07g43710,0.343256702247938,0.579626832139471,,1.21946674998382,0.013611365374471,Up,1.19798651626443,0.013006962152685,Up,1.16952616098934,0.016095636239336,Up,0.671291145409739,0.173173831579334,,1.45420565360211,0.002214117947864,Up
4446,Os07g0462200,Protein of unknown function DUF1218 family protein.,,,,,50.6363309505717,3346,Magenta,32.4821135339372,['not assigned.unknown'],LOC_Os07g27810,-2.71039837651335,8.06E-05,Down,-3.37257283400968,6.13E-06,Down,-3.43681478176571,1.82E-06,Down,-2.59909718299238,0.000151392263669,Down,-1.7282504469234,0.004092130604154,Down,-1.66389281313815,0.021002119569629,Down
4447,Os08g0191100,Similar to Iron-responsive element binding protein (Fragment).,,"OsACO2, OsACO1",,,109.315337048837,1188,Red,38.508423462889,['TCA / org. transformation.TCA.aconitase'],LOC_Os08g09200,-0.067903269247961,0.832420884320507,,0.539833819184798,0.024691095447789,,1.2474031814835,2.89E-09,Up,1.41310522387846,1.02E-11,Up,1.20975478122013,1.17E-10,Up,1.01747305502284,3.51E-06,Up
4448,Os03g0195300,Similar to Low affinity sulphate transporter 3.,"Biological Process: transport (GO:0006810), Biological Process: sulfate transport (GO:0008272), Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020), Cellular Component: integral to membrane (GO:0016021), Molecular Function: transporter activity (GO:0005215), Molecular Function: secondary active sulfate transmembrane transporter activity (GO:0008271)",,,,22.0397632913555,6206,Green,8.42945773424277,['transport.sulphate'],LOC_Os03g09930,-2.50452727724793,3.50E-06,Down,-3.54817578679001,3.48E-09,Down,-4.15549349545426,1.68E-11,Down,-4.03996726698028,1.40E-11,Down,-4.01524329368717,8.00E-18,Down,-3.65487568792565,1.57E-10,Down
4449,Os05g0449600,"Similar to glycosyl hydrolase family 3 protein., Hypothetical conserved gene.","Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553),",,"Cyanoamino acid metabolism, Starch and sucrose metabolism, Biosynthesis of various plant secondary metabolites, Metabolic pathways, Biosynthesis of secondary metabolites",,16.5310965740417,7188,Salmon,7.7610740634607,"['cell wall.degradation.cellulases and beta -1,4-glucanases']",LOC_Os05g37700,-0.867681426652784,0.006828497707884,,-1.05408357195539,0.001650574480597,Down,-1.29675278761214,5.63E-05,Down,-0.908124954579092,0.004832683893092,,-1.31180068522583,5.06E-07,Down,-1.07394035005746,0.000892849041772,Down
4450,Os04g0459900,"Peptidase, trypsin-like serine and cysteine domain containing protein.","Biological Process: proteolysis (GO:0006508), Molecular Function: catalytic activity (GO:0003824), Molecular Function: serine-type endopeptidase activity (GO:0004252), Molecular Function: protein binding (GO:0005515)",,,,100.971617168402,1394,Green,44.3258676611319,['protein.degradation.serine protease'],LOC_Os04g38640,-0.655038359849213,0.072369640560586,,-1.39823544015909,3.86E-05,Down,-2.62346718446622,4.47E-15,Down,-2.45548977495058,1.32E-13,Down,-1.3543099651994,4.51E-06,Down,-1.74401071900984,2.06E-07,Down
4451,Os01g0508300,Conserved hypothetical protein.,,,,,1.21045007150642,12543,Blue,0.597969238183081,['not assigned.unknown'],LOC_Os01g32439,-0.572328381609074,0.263831792140038,,-0.56717982465997,0.306500682421517,,-1.35156512891433,0.006612442254454,Down,-0.617324874887237,0.237389488439346,,-0.769380120324908,0.071585889008045,,-1.03831585412476,0.041284778110975,Down
4452,Os07g0567400,Similar to Cytochrome c6.,"Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: heme binding (GO:0020037)",,"Photosynthesis, Metabolic pathways",,54.2999601991355,3138,Magenta,22.1141449003659,['PS.lightreaction.other electron carrier (ox/red)'],LOC_Os07g38000,-1.84014417666209,0.022318923788724,Down,-1.19150890109176,0.169829641392439,,-2.18669403103084,0.008500841228476,Down,-0.876814631308596,0.314212915003164,,-0.450593026600574,0.618999999979971,,-0.515609193218659,0.628415240788507,
4453,Os07g0572400,Conserved hypothetical protein.,,,,,21.2519853803851,6343,Magenta,12.6755841605404,['not assigned.unknown'],LOC_Os07g38470,-2.9395876772888,0.003126425162145,Down,-2.55891823841325,0.014220293047931,Down,-4.73264058204704,0.000784462295684,Down,-2.40255014499678,0.013556264370354,Down,-2.16692748414365,0.006198393203287,Down,-2.47484065727961,0.012722784080555,Down
4454,Os11g0117300,Conserved hypothetical protein.,,,,,10.1218558957058,8688,Green,3.90041738863841,['not assigned.unknown'],LOC_Os11g02510,-2.72737794533999,0.000693383004862,Down,-1.41783893734156,0.06491139497682,,-2.03273884873206,0.007995409186621,Down,-2.45730972725004,0.002129728449991,Down,-0.314431918579977,0.654870494275138,,-0.156950945517025,0.872864770406073,
4455,Os08g0103000,Similar to serine/threonine-protein kinase CTR1.,"Biological Process: metabolic process (GO:0008152), Molecular Function: amino acid binding (GO:0016597), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772), Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,19.0018868718534,6730,Green,7.22637625210493,['protein.postranslational modification'],LOC_Os08g01270,-0.566748505286359,0.058297593646642,,-0.716676744680308,0.014549007596181,,-1.53059156276108,1.15E-08,Down,-1.78760625656092,1.99E-11,Down,-1.02204737447565,3.61E-05,Down,-1.20376515917351,1.67E-05,Down
4456,Os01g0113200,Similar to Receptor serine/threonine kinase.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,0.932425912414299,12782,Yellow,0.756322200025258,['signalling.receptor kinases.misc'],LOC_Os01g02290,0.903378463528316,0.062443688345004,,2.20190204503934,9.55E-08,Up,2.13507513515609,1.61E-07,Up,2.16380547394723,9.90E-08,Up,2.11642690522077,6.92E-09,Up,2.41289612883351,2.23E-09,Up
4457,Os03g0264400,"Anthranilate synthase alpha 2 subunit., Similar to Anthranilate synthase component I family protein, expressed.","Biological Process: tryptophan biosynthetic process (GO:0000162), Biological Process: biosynthetic process (GO:0009058), Molecular Function: anthranilate synthase activity (GO:0004049), Molecular Function: oxo-acid-lyase activity (GO:0016833), Biological Process: biosynthetic process (GO:0009058)",OASA2,"Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids",,4.96184225008987,10416,Turquoise,2.97986671673207,['amino acid metabolism.synthesis.aromatic aa.tryptophan.anthranilate synthase'],LOC_Os03g15780,0.122942538938513,0.658201999046793,,1.03827918593653,1.96E-07,Up,1.12223918916673,7.53E-09,Up,0.920887463736358,3.79E-06,,0.447386465963293,0.023549021390199,,0.55995337447149,0.011908733199336,
4458,Os06g0571400,Similar to Elongation factor 1 gamma-like protein (Fragment).,"Biological Process: translational elongation (GO:0006414), Cellular Component: eukaryotic translation elongation factor 1 complex (GO:0005853), Molecular Function: translation elongation factor activity (GO:0003746), Molecular Function: protein binding (GO:0005515)",,,,153.558481551208,486,Brown,148.753044670058,['protein.synthesis.elongation'],LOC_Os06g37440,-0.006069490806087,0.982751631693059,,0.843861608556865,9.37E-07,,1.07651903390409,8.54E-11,Up,1.24973623128932,2.49E-14,Up,0.756994151033851,7.35E-07,,0.610540630055815,0.000810631175413,
4459,Os11g0147000,Similar to Long chain acyl-CoA synthetase 6 (EC 6.2.1.3).,"Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824)",,"Fatty acid biosynthesis, Fatty acid degradation, Metabolic pathways, Fatty acid metabolism, Peroxisome",,65.7900534225961,2589,Turquoise,51.521190493489,['lipid metabolism.FA synthesis and FA elongation.long chain fatty acid CoA ligase'],LOC_Os11g04980,0.769301458815512,0.035309331505841,,1.39776218835496,3.32E-05,Up,1.15723524302932,0.000688098621174,Up,0.830628144651001,0.022499869541088,,0.381036876884566,0.330018238511023,,0.56530662692631,0.180137227557613,
4460,Os01g0874700,"GOLD domain containing protein., Similar to patellin-1.","Biological Process: transport (GO:0006810), Cellular Component: integral to membrane (GO:0016021)",,,,8.64238826788647,9124,Red,4.58820677496451,['transport.misc'],LOC_Os01g65380,0.322154432389906,0.463114313898851,,1.23464957306757,0.000506334584765,Up,1.90572504032083,1.01E-08,Up,1.79845641940506,8.32E-08,Up,1.89739536833966,2.13E-10,Up,2.15358751448398,1.29E-10,Up
4461,Os09g0266600,NPH3 domain containing protein.,"Biological Process: response to light stimulus (GO:0009416), Molecular Function: signal transducer activity (GO:0004871)",BTBN18,,,0.838884418647223,12904,Blue,0.369988442507241,['signalling.light'],LOC_Os09g09370,-1.05016577425338,0.094108794214584,,-1.17380597134531,0.094622833102372,,-1.83817808921148,0.007901702769224,Down,-0.644572326858384,0.338682125222389,,-1.1968992971722,0.017909325697899,Down,-1.3985416062407,0.034243575083289,Down
4462,Os03g0685000,Similar to Ferredoxin.,"Biological Process: electron transport chain (GO:0022900), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: iron-sulfur cluster binding (GO:0051536), Molecular Function: 2 iron, 2 sulfur cluster binding (GO:0051537)","OsFdC2, OsHDY1","Photosynthesis, Metabolic pathways",,199.627641718607,125,Blue,171.320816952169,['misc. other Ferredoxins and Rieske domain'],LOC_Os03g48040,-1.25917937193024,0.001919907459083,Down,-2.25821522047996,1.32E-08,Down,-2.79223948580975,1.38E-12,Down,-1.24591250645057,0.002211900575284,Down,-0.999444769356987,0.007463899308454,,-1.49397140688999,0.000261007392837,Down
4463,Os03g0279400,"Similar to predicted protein., Similar to Arginine biosynthesis bifunctional protein argJ 1 Includes: Glutamate N-acetyltransferase (EC 2.3.1.35) (Ornithine acetyltransferase) (Ornithine transacetylase) (OATase); Amino-acid acetyltransferase (EC 2.3.1.1) (N-acetylglutamate synthase) (AGS) Contains: Arginine biosynthesis bifunctional protein argJ1 alpha chain; Arginine biosynthesis bifunctional protein argJ1 beta chain.","Biological Process: arginine biosynthetic process (GO:0006526), Molecular Function: acetyl-CoA:L-glutamate N-acetyltransferase activity (GO:0004042), Molecular Function: glutamate N-acetyltransferase activity (GO:0004358)",,"Arginine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids",,11.4929241968568,8316,Black,3.87791076294088,['amino acid metabolism.synthesis.glutamate family.arginine'],LOC_Os03g17120,-0.569251612118288,0.010491077388984,,-1.33136231993795,3.54E-09,Down,-0.615575455232781,0.005636014650025,,-0.424714120864553,0.068515552452147,,-0.808751224387519,1.04E-05,,-1.30699828792326,1.25E-09,Down
4464,Os01g0894700,"Trigger factor, ribosome-binding, bacterial domain containing protein.","Biological Process: protein folding (GO:0006457), Biological Process: protein transport (GO:0015031)",,,,170.812727511726,306,Blue,138.172894275353,['protein.folding'],LOC_Os01g66980,-1.28921239531906,0.000778413306139,Down,-1.194933981219,0.002229367780604,Down,-1.66856275949569,8.36E-06,Down,-0.981871178702189,0.013312715558436,,-0.621301072026041,0.110917127127445,,-1.01969180563412,0.012921259595067,Down
4465,Os05g0542900,Pectin lyase fold domain containing protein.,"Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: polygalacturonase activity (GO:0004650)",,,,2.86994943738405,11431,Grey,0.484410234212998,['cell wall.degradation.pectate lyases and polygalacturonases'],LOC_Os05g46520,-0.34995237555053,0.462582183350269,,-0.45814803586475,0.381880355918324,,1.71582746725835,1.37E-07,Up,2.88289319493552,1.82E-21,Up,-0.039084667871101,0.944267642837954,,-0.199505537361226,0.744840328867061,
4466,Os04g0348100,Similar to OSIGBa0130K07.7 protein.,"Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATP-dependent helicase activity (GO:0008026)",,,,64.8600401424795,2633,Brown,64.073809607159,['not assigned.unknown'],LOC_Os04g28060,-1.07563000412435,0.094518768737236,,0.805890355636508,0.159426183812645,,1.0732848226594,0.034901510427697,Up,1.48700341273989,0.001600144143338,Up,0.740576120541615,0.130963531495219,,1.24945767864144,0.013202801688489,Up
4467,Os08g0119800,"Similar to Photosystem II core complex proteins psbY, chloroplast precursor (L- arginine metabolising enzyme) (L-AME) Contains: Photosystem II protein psbY-1 (psbY-A1); Photosystem II protein psbY-2 (psbY-A2).","Biological Process: photosynthesis (GO:0015979), Cellular Component: photosystem II (GO:0009523), Cellular Component: integral to membrane (GO:0016021), Molecular Function: manganese ion binding (GO:0030145)",PSBY,"Photosynthesis, Metabolic pathways",,197.102122784904,141,Blue,156.322056703371,['not assigned.unknown'],LOC_Os08g02630,-1.37195013932071,6.25E-07,Down,-1.5688613738954,1.49E-08,Down,-1.88061035262744,5.10E-12,Down,-1.83389113162497,1.48E-11,Down,-1.35746862950631,1.41E-08,Down,-1.89905345349503,3.90E-12,Down
4468,Os09g0512950,Hypothetical gene.,,,,,5.49896740536615,10199,Red,3.8660013704925,,None,-0.029851217211468,0.964476839727644,,0.678682881837032,0.159708445969497,,0.541468418432762,0.265215511597686,,0.579692111064101,0.231624265548763,,1.09979799905593,0.002825582954341,Up,1.03497260116089,0.018043372551781,Up
4469,Os09g0375600,Similar to Protein kinase family protein.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,58.1645119773484,2950,Magenta,32.0001736766111,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os09g20880,-2.65453202005469,0.001536160753566,Down,-1.5371904246171,0.069436117543984,,-2.66532299293206,0.002248168344633,Down,-2.74197429660116,0.001526640474608,Down,-1.13960791752994,0.101548670897394,,-1.30738507741502,0.122370707794931,
