id,Label,Description,GO,Symbol,KEGG,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity,MapMan,LOC_IDs,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
4962,Os11g0150100,Phosphoglycerate mutase domain containing protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824)",,,,16.8536273053457,7117,Blue,11.505827398986,['glycolysis.unclear/dually targeted.phosphoglycerate mutase'],LOC_Os11g05260,-0.26764555997561,0.187272978519341,,-0.680584415290644,3.87E-05,,-0.50230006176824,0.003196273726319,,-1.11030285177904,2.36E-12,Down,-1.37514485303527,9.35E-18,Down
4963,Os06g0521500,Haem peroxidase family protein.,"Biological Process: response to oxidative stress (GO:0006979), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: heme binding (GO:0020037)",,"Phenylpropanoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",,21.1447631683046,6360,Pink,17.7865243288536,['misc.peroxidases'],LOC_Os06g32990,3.3072346276918,3.63E-08,Up,3.62813258182543,3.69E-10,Up,3.87836885939936,1.26E-11,Up,4.5974498884948,2.62E-16,Up,4.67741857641155,1.62E-16,Up
4964,Os02g0255801,Non-protein coding transcript.,,,,,107.143926928227,1235,Black,26.4614016895381,,None,-1.47626780506766,1.22E-06,Down,-2.24844061016966,1.33E-14,Down,-2.19938973876684,4.70E-14,Down,-2.08626202487625,6.19E-13,Down,-1.03710792507107,0.000913190835418,Down
4965,Os04g0119000,Similar to H0716A07.5 protein.,,,,,8.10672607317696,9309,Tan,4.08688286644713,['not assigned.unknown'],LOC_Os04g02880,-0.787705441391869,0.274846547013509,,-0.657546627370072,0.349659109679912,,0.540727473753734,0.418965655503921,,2.95617984488112,1.93E-09,Up,2.87951507241926,9.85E-09,Up
4966,Os01g0143900,Conserved hypothetical protein.,,,,,4.40774642047719,10639,Red,2.15634612320525,['not assigned.unknown'],LOC_Os01g05064,1.2904689958909,0.002036799512865,Up,1.93582982422361,2.37E-07,Up,2.25089219910208,7.62E-10,Up,1.45730445290052,0.000160532279533,Up,1.22222481787261,0.003277198760597,Up
4967,Os07g0568100,"LRR protein kinase, Common symbiosis signaling (SYM) pathway","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",SYMRK,,,1.62368116720838,12191,Grey,0.285924492245271,"['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII', 'signalling.receptor kinases.misc']",LOC_Os07g38070,0.902689433352657,0.002904550097368,,1.07974353885284,0.000135987813074,Up,1.00156823992851,0.000439141153406,Up,0.935728751680946,0.000993310606342,,0.399172212946856,0.281332879591766,
4968,Os12g0155250,Hypothetical protein.,,,,,0.881267253021684,12840,Tan,0.229371974123516,,None,-0.664022723039849,0.371979988420474,,-0.975154304275557,0.136677390781159,,-1.26853810813365,0.042718669479081,Down,-1.75052698814359,0.003851477973928,Down,-0.591779943501946,0.43683349671649,
4969,Os11g0439300,Hypothetical protein.,,,,,116.268262093383,1041,Blue,86.0583328798496,,None,-0.920563107806493,0.007056206404505,,-2.01168588098766,3.43E-10,Down,-1.58079735500991,6.11E-07,Down,-1.64401032305683,1.50E-07,Down,-0.88229497750961,0.008801377851852,
4970,Os01g0214200,"Esterase, SGNH hydrolase-type, subgroup domain containing protein.","Biological Process: lipid metabolic process (GO:0006629), Molecular Function: hydrolase activity (GO:0016787), Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)",GELP1,,,41.0860127356612,4007,Grey60,6.07043453756657,['misc.GDSL-motif lipase'],LOC_Os01g11570,0.751238946081796,0.159876747632843,,3.13494883942872,3.91E-17,Up,4.16293201873297,1.77E-30,Up,4.6806165749132,9.28E-39,Up,3.61816763814211,1.27E-22,Up
4971,Os05g0555700,Conserved hypothetical protein.,,,,,6.23328317596626,9904,Pink,1.98042399189484,['not assigned.unknown'],LOC_Os05g48210,-0.013320136809712,0.988467769627081,,0.926166537146354,0.077017256590518,,0.894560639185962,0.084607007385692,,1.01524987460169,0.039628195455264,Up,1.64603404731342,0.000471434954458,Up
4972,Os03g0100020,Similar to predicted protein.,Cellular Component: integral to membrane (GO:0016021),OsTET4,,,0.243652560086437,13530,Grey,0.014547953069853,['development.unspecified'],LOC_Os03g01012,0.216978535393237,0.830527436087071,,-1.72929937245559,0.0123048353948,Down,-2.63294731538332,0.000145157770007,Down,-5.57644981989824,1.54E-07,Down,-4.19365310297399,2.65E-07,Down
4973,Os01g0900900,"Ovarian tumour, otubain domain containing protein.",,,,,69.9624367769698,2422,Blue,46.4277470099116,['protein.degradation.cysteine protease'],LOC_Os01g67490,-0.62603798417673,0.040783409885396,,-1.38473506271094,2.10E-07,Down,-1.62523379804765,7.83E-10,Down,-2.25757160091355,1.08E-17,Down,-0.756386826332654,0.009660551795851,
4974,Os01g0589000,"Nucleic acid-binding, OB-fold domain containing protein.",Molecular Function: RNA binding (GO:0003723),,Ribosome,,134.26658196246,742,Blue,106.3084822859,['protein.synthesis.ribosomal protein.prokaryotic.unknown organellar.30S subunit.S1'],LOC_Os01g40640,-0.77556819010229,0.002411286644444,,-1.77427400231148,6.68E-14,Down,-1.37967960789019,5.07E-09,Down,-0.482263318910975,0.058810320830849,,-0.100044030214821,0.801592064582611,
4975,Os04g0510600,Tetratricopeptide-like helical domain containing protein.,"Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515)",,,,0.896472886452489,12821,Red,0.241270343921296,['not assigned.unknown'],LOC_Os04g43160,1.95898366448923,1.64E-05,Up,1.32142703464874,0.005468264606993,Up,1.60751552810704,0.000402715078917,Up,1.47398669684961,0.001206152464022,Up,1.23203355795475,0.012944513656233,Up
4976,Os07g0677200,"Peroxidase., Similar to Peroxidase.","Biological Process: response to oxidative stress (GO:0006979), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: heme binding (GO:0020037)",Perox4,"Phenylpropanoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",,26.9834960035208,5483,Brown,23.1565900971054,['misc.peroxidases'],LOC_Os07g48020,2.77113781616031,7.65E-10,Up,3.66729538012736,3.12E-17,Up,3.11235485915845,1.13E-12,Up,3.55495003778341,2.23E-16,Up,3.33087566842178,3.74E-14,Up
4977,Os03g0773300,"Protein kinase, core domain containing protein., Similar to wound and phytochrome signaling involved receptor like kinase.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772), Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,25.5129338745372,5692,Yellow,12.8445747481814,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os03g56250,2.35983507516067,3.87E-12,Up,2.00157927002445,3.68E-09,Up,2.10459604100477,3.90E-10,Up,2.38804657129582,4.74E-13,Up,1.10697871338284,0.003863878328706,Up
4978,Os05g0299500,"Protein of unknown function DUF914, eukaryotic family protein.",,,,,31.2094377546912,4980,Red,22.0074753289567,['protein.targeting.unknown'],LOC_Os05g23440,0.384799080182051,0.420830126186503,,1.78566993587719,1.99E-08,Up,2.07108445780286,2.90E-11,Up,2.06572638511805,2.60E-11,Up,1.85873882993294,6.34E-09,Up
4979,Os08g0496000,Cytochrome oxidase assembly family protein.,"Biological Process: protein complex assembly (GO:0006461), Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: membrane (GO:0016020), Molecular Function: oxidoreductase activity, acting on the CH-CH group of donors (GO:0016627)",,"Oxidative phosphorylation, Porphyrin metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of cofactors",,35.4210570728584,4531,Brown,34.7974680693794,['protein.aa activation'],LOC_Os08g38720,-1.02150433492807,0.002814612274869,Down,0.17960657462704,0.678100173324325,,0.59610286693825,0.06327653285589,,1.01841793330124,0.00039862220094,Up,0.441261953457514,0.230785883241179,
4980,Os01g0665200,"Similar to Blast and wounding induced mitogen-activated protein kinase., Similar to Mitogen activated protein kinase 20-4., Similar to Mitogen-activated protein kinase 8.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: MAP kinase activity (GO:0004707), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772), Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",OsWJUMK1,,,6.21134382571335,9916,Green,2.18192374145773,['signalling.MAP kinases'],LOC_Os01g47530,-0.775618576497954,0.000528741201135,,-1.28948603922838,5.16E-10,Down,-1.07688280459911,2.71E-07,Down,-1.12345071702566,6.24E-08,Down,-0.815678549064913,0.000207639343766,
4981,Os07g0448800,"Aquaporin., Non-protein coding transcript.","Biological Process: transport (GO:0006810), Biological Process: water transport (GO:0006833), Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020), Cellular Component: integral to membrane (GO:0016021), Molecular Function: transporter activity (GO:0005215),",OsPIP2;1,,,7.26488708972796,9569,Salmon,1.86833963556471,['transport.Major Intrinsic Proteins.PIP'],LOC_Os07g26690,-0.968078651450982,7.05E-05,,-1.67498067785205,1.79E-13,Down,-2.64216463190485,8.45E-32,Down,-3.28870783973416,6.27E-48,Down,-1.08304776849601,5.38E-06,Down
4982,Os12g0575000,Protein of unknown function DUF1118 family protein.,,,,,146.284683192534,579,Blue,111.199875777979,['not assigned.unknown'],LOC_Os12g38640,-1.01969015199402,2.36E-11,Down,-1.99368413319578,8.06E-42,Down,-2.16849680865639,5.60E-49,Down,-3.17140440382678,1.59E-98,Down,-1.90751833649969,5.03E-38,Down
4983,Os06g0349800,Conserved hypothetical protein.,,,,,39.7458579568304,4134,Turquoise,31.947437650578,['not assigned.unknown'],LOC_Os06g24190,0.34483566751633,0.752833907668238,,1.62296544797184,0.022798104976964,Up,2.37371284761864,0.000294261639123,Up,0.832116321075549,0.291041836101775,,-0.4248711236231,0.707312094883509,
4984,Os11g0109500,"Staphylococcal nuclease (SNase-like), OB-fold domain containing protein.","Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)",,,,26.2332525859635,5574,Brown,16.947140382125,['DNA.unspecified'],LOC_Os11g01830,-0.230886265512919,0.891371665635493,,1.91141761472067,0.033889396257035,Up,2.57333698266971,0.001939830635154,Up,3.62029990066191,3.18E-06,Up,2.3419027708027,0.007479270600117,Up
4985,Os12g0420400,"Similar to Photosystem I reaction center subunit XI, chloroplast precursor (PSI- L) (PSI subunit V)., Similar to Photosystem I reaction center subunit XI, chloroplastic.","Biological Process: photosynthesis (GO:0015979), Cellular Component: photosystem I (GO:0009522), Cellular Component: photosystem I reaction center (GO:0009538),",PSAL,"Photosynthesis, Metabolic pathways",,132.576463590821,777,Blue,99.6050030283642,['PS.lightreaction.photosystem I.PSI polypeptide subunits'],LOC_Os12g23200,-0.891484127461792,4.08E-06,,-2.11115538225578,6.84E-32,Down,-2.06166103344656,1.43E-30,Down,-2.74681186358539,9.62E-54,Down,-2.01204300637866,7.98E-29,Down
4986,Os06g0268050,Similar to OSIGBa0139J17.1 protein.,,,,,9.83353914613472,8774,Black,5.35752527753694,,None,-2.41523425836748,1.87E-05,Down,-2.14051941415475,4.63E-05,Down,-2.34812189764312,1.02E-05,Down,-1.28478503740589,0.013086798465945,Down,-0.251588369143822,0.74776931310572,
4987,Os02g0695900,Similar to oligopeptide transporter 4.,Biological Process: transmembrane transport (GO:0055085),,,,8.41464348736105,9204,Pink,4.94910453093566,['transport.peptides and oligopeptides'],LOC_Os02g46860,4.6578398715209,0.014929380339394,Up,6.22955854565732,0.000309520863632,Up,7.30630855991904,1.22E-05,Up,7.11914492835007,1.91E-05,Up,7.58843440069729,7.24E-06,Up
4988,Os01g0894600,"Zinc finger, RING/FYVE/PHD-type domain containing protein., Similar to predicted protein., Hypothetical conserved gene.","Molecular Function: zinc ion binding (GO:0008270),",OsRFPV-7,,,49.5028984706766,3421,Tan,10.8461455957643,['protein.degradation.ubiquitin.E3.RING'],LOC_Os01g66970,-1.58156816053672,8.22E-10,Down,-1.51765044255636,8.71E-10,Down,-1.27839169146512,2.61E-07,Down,-1.46070483355032,2.65E-09,Down,-0.975492329929339,0.000153620552412,
4989,Os09g0475800,"Transcriptional activator, Regulation of the C4 photosynthesis gene, OsC4PPDK","Biological Process: regulation of transcription, DNA-templated (GO:0006355), Molecular Function: DNA binding (GO:0003677)","DOF25, OsDof25",,Dof,1.23368702975013,12525,Magenta,0.603880292051089,['RNA.regulation of transcription.C2C2(Zn) DOF zinc finger family'],LOC_Os09g29960,-0.107077403240345,0.907661659512855,,-0.871924558987707,0.176712636049625,,-1.42936891287356,0.017183688574121,Down,-2.85748556636058,6.59E-06,Down,-1.94304544292129,0.001552556977507,Down
4990,Os03g0852700,Pentatricopeptide repeat domain containing protein.,Molecular Function: binding (GO:0005488),,,,3.99698546540742,10820,Blue,2.21031292370947,"['protein.postranslational modification', 'transport.misc']",LOC_Os03g63560,0.028122380970177,0.970987980326132,,-1.49808548469015,0.001209861680396,Down,-1.28104434788985,0.00582526977677,Down,-1.44490720456949,0.001423785431915,Down,-1.17552941860395,0.015168043481799,Down
4991,Os12g0480100,Similar to One helix protein (OHP).,,,,,106.695340078932,1247,Blue,78.8081818520614,['PS.lightreaction.photosystem II.PSII polypeptide subunits'],LOC_Os12g29570,-1.33093438724442,5.29E-06,Down,-2.35627247619157,2.86E-16,Down,-2.40080533668385,1.56E-16,Down,-2.06009042876029,2.38E-13,Down,-0.807203835796812,0.007295529230565,
4992,Os08g0557400,Protein tyrosine phosphatase-like protein.,"Biological Process: protein dephosphorylation (GO:0006470), Molecular Function: protein tyrosine phosphatase activity (GO:0004725)",,,,177.709518985299,250,Blue,122.046723466589,['protein.postranslational modification'],LOC_Os08g44320,-0.747451916720803,5.05E-05,,-2.15310526060117,9.19E-36,Down,-2.20357771035117,3.45E-37,Down,-2.36610479365898,9.35E-43,Down,-1.72032252584759,2.87E-23,Down
4993,Os01g0951200,Similar to Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23) (OMP decarboxylase) (OMPDCase) (OMPdecase) (Uridine 5'-monophosphate synthase) (UMP synthase).,"Biological Process: 'de novo' pyrimidine base biosynthetic process (GO:0006207), Biological Process: pyrimidine nucleotide biosynthetic process (GO:0006221), Biological Process: metabolic process (GO:0008152), Biological Process: nucleoside metabolic process (GO:0009116), Biological Process: 'de novo' UMP biosynthetic process (GO:0044205), Molecular Function: catalytic activity (GO:0003824), Molecular Function: orotate phosphoribosyltransferase activity (GO:0004588), Molecular Function: orotidine-5'-phosphate decarboxylase activity (GO:0004590)",UMPS1,"Pyrimidine metabolism, Metabolic pathways, Biosynthesis of cofactors",,141.34952833472,642,Brown,137.825412092208,['nucleotide metabolism.synthesis.pyrimidine.orotate phosphoribosyltransferase'],LOC_Os01g72240,-1.16096703931599,0.003046003928967,Down,1.44761216182083,5.16E-07,Up,2.32693057114755,1.06E-17,Up,3.15327670457597,8.43E-33,Up,1.72789802662615,1.27E-09,Up
4994,Os09g0452900,"Glycosyl transferase, family 31 protein.","Biological Process: protein glycosylation (GO:0006486), Cellular Component: membrane (GO:0016020), Molecular Function: galactosyltransferase activity (GO:0008378)",,,,153.303709428675,490,Turquoise,141.819385133686,['protein.glycosylation'],LOC_Os09g27950,1.79932406823996,3.40E-11,Up,1.08484257565835,0.000132027137554,Up,0.735632353623157,0.014927753525688,,0.907862376955542,0.001520380535333,,1.090373849337,0.00015820156214,Up
4995,Os01g0167100,"Hypothetical protein., Hypothetical conserved gene.",,,,,16.4098494056017,7210,Black,8.85660282291914,,None,-0.318139405411225,0.613206973121403,,-0.543638217467195,0.310978488627808,,-1.25688614984099,0.007775946538984,Down,-1.05430381569862,0.023045533103406,Down,-0.018538031359027,0.98424953605582,
4996,Os06g0111800,"Similar to CSLD2 (Fragment)., Similar to cDNA clone:001-123-B04, full insert sequence.","Biological Process: cellulose biosynthetic process (GO:0030244), Cellular Component: membrane (GO:0016020), Molecular Function: cellulose synthase (UDP-forming) activity (GO:0016760)",CSLD2,,,7.29875377714213,9554,Yellow,6.69316155972878,['cell wall.cellulose synthesis.cellulose synthase'],LOC_Os06g02180,0.277196994586631,0.317926408931034,,0.428480624341437,0.071486064302018,,0.820499167483312,8.33E-05,,1.19542386589096,1.62E-09,Up,1.08248200959995,1.22E-07,Up
4997,Os01g0629900,"Similar to Blast and wounding induced mitogen-activated protein kinase., Similar to Mitogen-activated protein kinase 10.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: MAP kinase activity (GO:0004707), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772),",OsMPK10,,,29.5236291154006,5163,Turquoise,19.6180990678536,['signalling.MAP kinases'],LOC_Os01g43910,0.364847383002043,0.3784617594974,,-0.540305753319729,0.147040060710315,,-0.95140434695857,0.004602917081528,,-1.07839645779816,0.000962091191423,Down,-1.34096406888724,6.22E-05,Down
4998,Os04g0412100,Similar to H0717B12.8 protein.,,,,,42.2214632065816,3908,Blue,26.5710105424407,['not assigned.unknown'],LOC_Os04g33610,-2.32196521694797,3.33E-05,Down,-2.10592215977515,6.46E-05,Down,-2.89984963581301,1.51E-07,Down,-1.73738436174735,0.000775047598918,Down,-2.25941234364084,2.75E-05,Down
4999,Os09g0553100,Similar to Histone H4.,"Biological Process: nucleosome assembly (GO:0006334), Cellular Component: nucleosome (GO:0000786), Cellular Component: nucleus (GO:0005634), Molecular Function: DNA binding (GO:0003677)",,,,1.92306904528196,11983,Brown,1.03427617772897,['DNA.synthesis/chromatin structure.histone'],LOC_Os09g38020,-0.091923409763385,0.824311411106845,,0.849526212067751,0.000606434476482,,1.0198933971148,2.07E-05,Up,1.05597291048435,8.12E-06,Up,0.436281425082948,0.139139674180566,
5000,Os03g0823400,Similar to Bowman-Birk type trypsin inhibitor (WTI).,"Cellular Component: extracellular region (GO:0005576), Molecular Function: serine-type endopeptidase inhibitor activity (GO:0004867)",,,,0.809897199829105,12933,Grey,0.118453698073704,['not assigned.unknown'],LOC_Os03g60840,-0.367072887331886,0.323570113250243,,0.747159452286445,0.013626803099718,,1.11072360595286,8.17E-05,Up,0.504271988258714,0.107599099325691,,1.09263414372144,0.000155499576221,Up
5001,Os07g0271000,Similar to GDP dissociation inhibitor protein OsGDI1.,"Biological Process: protein transport (GO:0015031), Molecular Function: Rab GDP-dissociation inhibitor activity (GO:0005093)",,,,83.1282500350509,1929,Turquoise,69.9745807771142,['signalling.G-proteins'],LOC_Os07g16970,0.631042608888677,0.224968592944809,,0.92601552592907,0.037985173460134,,1.21259011508687,0.003642514569867,Up,1.43893460374091,0.000320623161125,Up,1.111551690123,0.011435749637508,Up
5002,Os01g0551000,Conserved hypothetical protein.,,,,,51.3862713119649,3301,Green,23.4909980783677,['not assigned.unknown'],LOC_Os01g37040,-0.216632453442164,0.706576246160911,,-1.80298573874606,2.23E-06,Down,-1.9868170454425,1.67E-07,Down,-2.12042923681808,1.77E-08,Down,-2.02736877198607,1.47E-07,Down
5003,Os05g0403600,Mitochodrial transcription termination factor-related family protein.,,,,,79.3569391870302,2071,Brown,76.7160917140937,['RNA.regulation of transcription.unclassified'],LOC_Os05g33460,0.023733589186001,0.984266376955069,,2.2938817660897,4.70E-05,Up,2.40662075121484,1.51E-05,Up,2.50053350694779,5.14E-06,Up,1.52539377580123,0.015558598103302,Up
5004,Os06g0208800,"Lysin motif-containing protein, Pattern recognition receptor, Peptidoglycan and chitin perception in innate immunity",,"LYP6, Os-LYP6, OsLYP6",,,0.447725003518277,13309,Grey,0.021015310579398,['not assigned.unknown'],LOC_Os06g10660,-2.05372043357684,8.57E-05,Down,-0.547968913655334,0.318750982583625,,-0.693440369414988,0.176779366212979,,-1.05976930210915,0.025321568643652,Down,-0.385839670494321,0.537540680665487,
5005,Os07g0597200,"Protein kinase, core domain containing protein.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,69.7246964752265,2432,Turquoise,64.9079499906006,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os07g40630,3.25412216372369,1.57E-12,Up,2.45868341624479,1.39E-07,Up,1.97308243045465,3.83E-05,Up,2.68395191902682,4.65E-09,Up,1.26690047714302,0.018712952180555,Up
5006,Os11g0567600,Leucine-rich repeat domain containing protein.,Molecular Function: protein binding (GO:0005515),,,,40.1135938380545,4108,Pink,30.1984586804314,"['stress.biotic.PR-proteins', 'signalling.receptor kinases.leucine rich repeat XI']",LOC_Os11g35980,0.31571276345245,0.578293042157583,,0.135274772159165,0.831302688632999,,0.662803646419765,0.132166116923927,,1.15069001046323,0.002929854111591,Up,1.602690067862,2.44E-05,Up
5007,Os02g0717600,Similar to predicted protein.,,,,,12.5050609573602,8063,Turquoise,8.44828510030453,['not assigned.unknown'],LOC_Os02g48640,1.81422398792554,6.11E-06,Up,1.69907678853397,1.63E-05,Up,1.86318936927115,1.48E-06,Up,1.75681817567126,5.65E-06,Up,0.604200881179938,0.246917119905287,
5008,Os05g0565200,Similar to Urease accessory protein G.,"Cellular Component: cytoplasm (GO:0005737), Molecular Function: ATP binding (GO:0005524), Molecular Function: nickel ion binding (GO:0016151)",UreG|OsUreG,,,19.3011658067537,6674,Brown,12.4782738463078,['amino acid metabolism.degradation.glutamate family.arginine'],LOC_Os05g49050,-0.207270305450425,0.692821619210717,,0.764065946804235,0.031593651794902,,1.26003874414099,8.77E-05,Up,1.70347509977405,2.94E-08,Up,1.23809282473313,0.000173544468174,Up
5009,Os12g0203000,Similar to Cyclin-dependent protein kinase-like protein.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",OsSTA277,,,6.77928972973439,9723,Red,3.98284371718984,['protein.postranslational modification'],LOC_Os12g10190,0.415400271387003,0.517808931393862,,1.84582793480619,1.22E-05,Up,2.22751211485674,5.06E-08,Up,2.16852465548311,1.03E-07,Up,1.46628962712135,0.001081629624796,Up
5010,Os11g0204800,Similar to Wali7 protein (Fragment).,,,,,3.16487521930398,11275,Salmon,1.3413673821706,['not assigned.unknown'],LOC_Os11g09864,-1.72340052116418,1.03E-08,Down,-2.20520859143177,4.94E-14,Down,-2.294963159005,7.43E-15,Down,-1.7074028901021,2.66E-09,Down,-1.48146581177182,4.89E-07,Down
5011,Os03g0348900,"Similar to CHY zinc finger family protein, expressed., Ring finger E3 ubiquitin ligase, Abiotic stress tolerance","Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270), Biological Process: protein ubiquitination (GO:0016567), Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",OsSRFP1,Ubiquitin mediated proteolysis,,74.5255780523405,2244,Red,34.8178405071761,['protein.degradation.ubiquitin.E3.RING'],LOC_Os03g22680,0.736731222649368,0.460825666532392,,2.09808534936552,0.002494167664803,Up,3.16561274558256,7.00E-07,Up,3.45641654639663,3.48E-08,Up,3.20426293787368,7.29E-07,Up
5012,Os08g0524100,"Similar to Type II inositol-1, 4,5-trisphosphate 5-phosphatase 12 (EC 3.1.3.36) (At5PTase12) (FRAGILE FIBER3 protein).","Molecular Function: inositol or phosphatidylinositol phosphatase activity (GO:0004437), Molecular Function: protein binding (GO:0005515)",,,,43.1697338429967,3840,Purple,15.7400462712269,"['minor CHO metabolism.myo-inositol.inositol phosphatase', 'DNA.synthesis/chromatin structure']",LOC_Os08g41270,-0.471534310798001,0.086903416889331,,-1.35885591028485,4.59E-09,Down,-2.13825395174099,1.15E-19,Down,-2.21351407159267,3.30E-21,Down,-1.51985384000147,9.36E-11,Down
5013,Os02g0652000,PREG-like protein.,"Biological Process: regulation of cyclin-dependent protein kinase activity (GO:0000079), Molecular Function: protein kinase binding (GO:0019901)",OsCYCP4;2,,,72.7243819556975,2316,Blue,51.1232095804257,['cell.cycle'],LOC_Os02g43550,-2.18314764402234,0.024427079503023,Down,-3.80296171217955,0.000125448817662,Down,-4.95478301310122,3.71E-05,Down,-4.65582935793113,2.29E-05,Down,-2.02587546495212,0.033444089921389,Down
5014,Os01g0227500,Cytochrome P450 family protein.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)",CYP71T2,,,6.47530196740183,9828,Purple,2.98628366932201,['misc.cytochrome P450'],LOC_Os01g12750,-1.45227486521099,0.008395328679181,Down,-1.98266378243637,0.000131859905538,Down,-2.63308795620652,7.80E-07,Down,-3.1258242104113,9.99E-09,Down,-3.28856944626387,6.43E-09,Down
5015,Os05g0582300,Similar to prenyl transferase.,"Biological Process: isoprenoid biosynthetic process (GO:0008299), Biological Process: photosynthesis (GO:0015979), Molecular Function: transferase activity, transferring alkyl or aryl (other than methyl) groups (GO:0016765)",OsSPS2,"Terpenoid backbone biosynthesis, Biosynthesis of secondary metabolites",,107.919946147492,1212,Green,35.5146604154992,['secondary metabolism.isoprenoids.non-mevalonate pathway.geranylgeranyl pyrophosphate synthase'],LOC_Os05g50550,-1.44659341250653,2.25E-13,Down,-3.09761898349737,4.87E-57,Down,-3.7532392959991,1.59E-78,Down,-3.77984468955328,1.15E-80,Down,-1.67296852412391,6.21E-18,Down
5016,Os04g0628100,Similar to Polyubiquitin.,Molecular Function: protein binding (GO:0005515),RUBI3,Ubiquitin mediated proteolysis,,24.4079234464867,5858,Turquoise,11.4484466213236,['protein.degradation.ubiquitin.ubiquitin'],LOC_Os04g53620,0.579155176391126,0.004684202469912,,-1.06560640037044,1.21E-08,Down,-1.24816108186618,1.26E-11,Down,-1.12635082192373,1.08E-09,Down,-1.36827375079628,1.62E-13,Down
