id,Label,TF,KEGG,kTotal,Rank,WGCNA_Modules, IntraModular Connectivity,Description,GO,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
2305,Os11g0213800,,,37.66775276784,1383,Magenta,17.9085014311084,Similar to NBS-LRR disease resistance protein homologue (Fragment).,"Biological Process: defense response (GO:0006952), Molecular Function: ADP binding (GO:0043531)",['stress.biotic'],LOC_Os11g10770,1.76267988760263,4.58E-06,Up,1.34022219254478,0.002588458687936,Up,3.14368049564815,3.63E-20,Up,2.93343512668761,9.15E-18,Up,2.49593580953887,1.37E-12,Up
2306,Os07g0622900,,,17.1237395723668,4033,Pink,3.32139661425857,"Endoplasmic reticulum (ER) membrane protein, Early tapetum development and meiosis","Biological Process: signal peptide processing (GO:0006465), Molecular Function: peptidase activity (GO:0008233), Cellular Component: signal peptidase complex (GO:0005787), Cellular Component: integral component of membrane (GO:0016021)",,LOC_Os07g43010,0.438242978628243,0.426135933498,,0.489978509543891,0.513210925650942,,1.26561828113526,4.30E-05,Up,1.25074559380555,3.78E-05,Up,1.06225534340582,0.000941572938512,Up
2307,Os07g0687100,,,19.0018990128462,3630,MidnightBlue,5.7030881811258,"Protein of unknown function DUF341 family protein., Protein of unknown function DUF341 domain containing protein.",,['not assigned.unknown'],LOC_Os07g48770,0.295000272191465,0.891135435453629,,0.098823158416697,0.997024584631436,,1.81277714918861,0.011758480513998,Up,1.90788480096424,0.005976278749089,Up,1.94197445305664,0.005598230062724,Up
2308,Os02g0778500,,,23.2251449487677,2860,lightYellow,9.52355564058491,Chalcone isomerase domain containing protein.,"Biological Process: cellular modified amino acid biosynthetic process (GO:0042398), Molecular Function: intramolecular lyase activity (GO:0016872)",['secondary metabolism.flavonoids.chalcones'],LOC_Os02g53810,0.623464911768459,0.39510733068554,,0.109273679257125,0.997024584631436,,2.20244101000038,3.78E-08,Up,2.26562048967728,9.12E-09,Up,1.83911575132904,8.83E-06,Up
2309,Os02g0491400,,,0.988322094154976,12623,Blue,0.40692151357482,Similar to Peptidylprolyl isomerase.,"Biological Process: protein folding (GO:0006457), Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515)",['cell.cycle.peptidylprolyl isomerase'],LOC_Os02g28980,-1.4664511472287,0.003521020701225,Down,-1.35816285711897,0.017607143580015,Down,-1.56018371462125,0.000790390587955,Down,-0.875755335176575,0.090863277678295,,-1.06222579353725,0.034174939797137,Down
2310,Os09g0441000,,,17.5248937414462,3933,Tan,12.3974819491952,"Peptidase S8, subtilisin-related domain containing protein.","Biological Process: proteolysis (GO:0006508), Biological Process: negative regulation of catalytic activity (GO:0043086), Molecular Function: serine-type endopeptidase activity (GO:0004252), Molecular Function: identical protein binding (GO:0042802)",['protein.degradation.subtilases'],LOC_Os09g26920,2.78406611484012,1.33E-05,Up,1.20143726741128,0.328816097618149,,1.42945922527714,0.061265722077418,,2.13300660790071,0.001080677585101,Up,1.93609061041051,0.00464631143007,Up
2311,Os02g0776900,GRF,,24.4716707931592,2680,Yellow,19.9237688809389,"Transcription activator, Gibberellin (GA)-induced stem elongation, Similar to Growth-regulating factor 1.","Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Cellular Component: nucleus (GO:0005634), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides (GO:0016818),",['RNA.regulation of transcription.General Transcription'],LOC_Os02g53690,-0.915757325048761,0.641517399296876,,-1.33457328673138,0.606681169138097,,-2.49309112877897,0.031706241993952,Down,-2.74295224771038,0.012561887316834,Down,-1.27526976316968,0.286872244545767,
2312,Os05g0437900,,,27.1489799318207,2310,lightYellow,8.093318769793,"Tubby family protein., Similar to Tubby-like F-box protein 8.","Molecular Function: protein binding (GO:0005515),","['protein.degradation.ubiquitin.E3.SCF.FBOX', 'cell.organisation']",LOC_Os05g36190,1.6880987391059,5.46E-11,Up,0.631082102307504,0.125577296986058,,1.8779280951928,4.83E-14,Up,2.02985697493504,1.43E-16,Up,1.80190318976113,6.25E-13,Up
2313,Os03g0319300,,"MAPK signaling pathway - plant, Phosphatidylinositol signaling system, Plant-pathogen interaction",19.2209997420613,3581,GreenYellow,8.408913490869,"Calmodulin, Ca<sup>2+</sup> sensor, Ca<sup>2+</sup> signalling, Thermotolerance",Molecular Function: calcium ion binding (GO:0005509),['signalling.calcium'],LOC_Os03g20370,1.19983188436891,0.000125467977446,Up,0.554238573480323,0.343836373771406,,2.22729306865915,4.75E-16,Up,2.38496229213655,1.96E-18,Up,2.26103788218433,1.82E-16,Up
2314,Os03g0806700,,,11.6007013590334,5706,Turquoise,9.1757115573711,"Protein of unknown function DUF868, plant family protein.",,['not assigned.unknown'],LOC_Os03g59200,-1.36795727443757,0.026945319405085,Down,-0.811631770990609,0.479684276047374,,-3.03566983871159,7.36E-07,Down,-2.57487004317028,3.13E-06,Down,-2.15329593451234,0.000131307749516,Down
2315,Os06g0729900,,,11.9075208663611,5607,Black,4.59212674874803,Similar to LysM domain containing protein.,,['not assigned.unknown'],LOC_Os06g51360,1.57487523988243,0.000347380015289,Up,0.959620398060686,0.132752219450457,,2.74262178798751,5.74E-13,Up,2.6546455920901,2.58E-12,Up,2.26612404594427,7.56E-09,Up
2316,Os01g0252200,C3H,,10.4286632361914,6162,MidnightBlue,7.46107075595589,"Zinc finger, CCCH-type domain containing protein.","Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: zinc ion binding (GO:0008270)",['not assigned.unknown'],LOC_Os01g14870,0.311955362083722,0.842796529815968,,0.452418117633546,0.912346041313456,,1.69966042777676,0.002417467522773,Up,1.79691770594908,0.000896147335317,Up,1.48740900330427,0.009953716044365,Up
2317,Os04g0639200,,,3.67953680301145,9924,GreenYellow,2.01108023218777,Similar to OSIGBa0138H21-OSIGBa0138E01.1 protein.,,['stress'],LOC_Os04g54630,0.493845436140024,0.776844900354359,,0.85600011223486,0.688057607252701,,2.35102703185622,0.000275980743865,Up,2.21375768457656,0.000569184199307,Up,2.45092215445257,0.000116708020457,Up
2318,Os12g0168100,,,50.8876942000041,762,lightYellow,11.5859287078533,Similar to AP2 domain containing protein RAP2.6 (Fragment).,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700)",['not assigned.unknown'],LOC_Os12g07030,5.84220564900495,2.76E-07,Up,3.67134905835392,0.010498438132771,Up,7.68255515113889,4.20E-13,Up,7.99453103435269,3.23E-14,Up,7.62927140934706,6.79E-13,Up
2319,Os06g0682633,,,1.42411191310818,12110,Yellow,0.89943090695207,Hypothetical conserved gene.,,,None,0.229511822089041,0.869402806564179,,-0.17401084720659,0.991135553790868,,-1.53975696933348,0.004836796663357,Down,-1.96689296708544,0.000137675323647,Down,-1.56759240817105,0.003531414466561,Down
2320,Os04g0546300,,,6.12006096356496,8204,Brown,3.73076250896593,Similar to GMPK2=PROTEIN kinase.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",['protein.postranslational modification'],LOC_Os04g46180,-1.00679643957985,0.005279287961031,Down,-0.575459598704659,0.341495480097706,,-1.32969834606429,7.64E-05,Down,-1.17728538796312,0.000330756860876,Down,-1.2698127019139,0.000147664340237,Down
2321,Os01g0827600,,,12.3009504245857,5472,Cyan,4.08773115470476,Exo70 exocyst complex subunit family protein.,"Biological Process: exocytosis (GO:0006887), Cellular Component: exocyst (GO:0000145)",['cell.vesicle transport'],LOC_Os01g61190,-1.20085469253609,0.001100184892023,Down,-0.138898881464614,0.98740587113306,,-1.03615114046842,0.004994959360913,Down,-1.07067911206584,0.00240475451569,Down,-1.72629863265269,9.08E-07,Down
2322,Os10g0404900,HD-ZIP,,55.4875299848536,632,Turquoise,49.3435267342482,Similar to HAHB-5 (Fragment).,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Cellular Component: nucleus (GO:0005634), Molecular Function: transcription regulatory region sequence-specific DNA binding (GO:0000976), Molecular Function: DNA binding (GO:0003677), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700), Molecular Function: protein binding (GO:0005515), Molecular Function: sequence-specific DNA binding (GO:0043565)","['RNA.regulation of transcription.HB,Homeobox transcription factor family']",LOC_Os10g26500,-0.810137957058515,0.651743801204046,,-1.36936439254093,0.471866784084675,,-3.11504940362662,0.00182479600679,Down,-2.27867615747154,0.015440006680344,Down,-3.18398826703316,0.001233964590034,Down
2323,Os07g0680900,,,4.12742127653911,9577,Black,0.951679407815772,Similar to Ribosomal protein S6 kinase.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",['protein.postranslational modification'],LOC_Os07g48290,2.20977686368922,0.017351019681247,Up,1.02963655240247,0.714309747240828,,2.33178171927855,0.006539806384668,Up,2.43390812575387,0.002937457093409,Up,2.64639503142991,0.001148294004474,Up
2324,Os02g0594100,,,9.05035770383788,6691,MidnightBlue,2.04523039283293,Similar to Protein kinase ATN1.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",['protein.postranslational modification'],LOC_Os02g38080,0.467691309216805,0.340157453321875,,0.459536403528428,0.551960838089047,,1.34003379431144,4.40E-06,Up,1.38677349881562,1.42E-06,Up,1.47944527394334,2.52E-07,Up
2325,Os05g0464200,,,11.5402524683376,5735,GreenYellow,7.8727156987614,Hypothetical conserved gene.,,['not assigned.unknown'],LOC_Os05g38860,3.02811820353595,0.002937508236125,Up,1.11483129621341,0.771394200320727,,3.21552223463161,0.000702474040164,Up,3.29276043113833,0.000367273181037,Up,2.91144748399787,0.002728697188129,Up
2326,Os03g0809100,,,3.369588287157,10167,lightYellow,1.67197650724234,Major facilitator superfamily protein.,"Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral to membrane (GO:0016021)",['transport.misc'],LOC_Os03g59450,0.350121252935017,0.564130458669596,,0.463025752349754,0.55708957227194,,1.29487469210454,1.55E-05,Up,1.14867792942113,0.000144535632545,Up,0.921409342005249,0.00423357968246,
2327,Os02g0770300,,,21.9354640816364,3063,Salmon,15.5255399540117,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os02g53080,-0.479267176054907,0.711771400898693,,0.157735674697679,0.997024584631436,,-1.68770237130515,0.011875727180145,Down,-2.5633720827469,7.64E-05,Down,-2.45487253450788,0.000259005521811,Down
2328,Os07g0646800,,,14.4735576469756,4763,Pink,4.60251906616245,Similar to Avr9/Cf-9 rapidly elicited protein 231.,"Molecular Function: transferase activity, transferring glycosyl groups (GO:0016757)",['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os07g45260,2.62343492867375,2.21E-05,Up,0.782669397427869,0.718781240617363,,3.60673461846369,1.54E-10,Up,3.59154991287972,1.45E-10,Up,2.98202842819443,2.95E-07,Up
2329,Os05g0298200,,,33.5710313741209,1674,Blue,26.8923249143872,"Ankyrin repeat containing protein., Hypothetical conserved gene.",Molecular Function: protein binding (GO:0005515),['cell.organisation'],LOC_Os05g23320,1.05732069917629,0.359946955148532,,1.45523160287663,0.189853552795579,,1.97011153539009,0.007404895267785,Up,1.57892704712859,0.038426020300423,Up,1.51955889918865,0.053922303686229,
2330,Os03g0235000,,"Phenylpropanoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",4.04008080520361,9635,Red,1.40472190967339,Similar to Peroxidase.,"Biological Process: response to oxidative stress (GO:0006979), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: heme binding (GO:0020037)",['misc.peroxidases'],LOC_Os03g13210,-1.10963557700736,0.334254882904344,,-0.007625528126534,0.999361875078358,,-2.2868169242452,0.002005762399925,Down,-3.39572432118852,8.50E-07,Down,-3.56462449047164,2.79E-07,Down
2331,Os08g0476900,,,10.5562257175818,6108,Blue,4.86441974908575,Similar to Patatin-like protein 1.,"Biological Process: lipid metabolic process (GO:0006629), Biological Process: metabolic process (GO:0008152)",['development.storage proteins'],LOC_Os08g37180,0.791842391912407,0.60286337235393,,1.58415206744367,0.168374677533656,,2.45760534964746,0.000892080447464,Up,2.52848091578055,0.000469266523513,Up,1.92626805190146,0.013942382370638,Up
2332,Os01g0375000,,Ribosome biogenesis in eukaryotes,8.62634306379203,6879,Yellow,5.15219975079387,GTP1/OBG domain containing protein.,"Cellular Component: intracellular (GO:0005622), Molecular Function: GTP binding (GO:0005525)",['signalling.G-proteins'],LOC_Os01g27730,-0.211679381965533,0.882585484129755,,-0.46317591265842,0.857316629431102,,-1.1642327658591,0.026091311116594,Down,-1.16486332804556,0.022659486375095,Down,-1.20348481507022,0.01942093168189,Down
2333,Os09g0429600,,,15.5838968884749,4466,Salmon,13.2102047738454,Non-protein coding transcript.,,['not assigned.unknown'],LOC_Os09g26004,-0.309351926566268,0.813619091162409,,-0.31028413167578,0.95355593071953,,-1.92780760785158,0.000331583889649,Down,-2.02841069818772,7.94E-05,Down,-2.18842481714931,3.86E-05,Down
2334,Os05g0287800,,,50.3142135860121,785,lightYellow,12.0562544624861,Similar to Phosphatidic acid phosphatase-like protein.,,['misc.acid and other phosphatases'],LOC_Os05g21180,1.53651829932468,0.000108334977814,Up,0.919504416549248,0.101858459264955,,3.32973809635988,3.36E-22,Up,3.30582424143231,4.95E-22,Up,2.81206920202603,7.32E-16,Up
2335,Os01g0157900,,,25.53391277969,2525,Magenta,5.50922708390584,Protein of unknown function Cys-rich family protein.,,['not assigned.unknown'],LOC_Os01g06460,0.639235528103056,0.163760452592957,,0.464024318220176,0.629629110289243,,1.93187219101168,2.04E-10,Up,2.09131036667383,3.05E-12,Up,1.93343077262811,2.10E-10,Up
2336,Os02g0102900,,RNA degradation,1.85283101174193,11627,Turquoise,0.806183918081737,"Similar to RuBisCO subunit binding-protein beta subunit, chloroplast (60 kDa chaperonin beta subunit) (CPN-60 beta) (Fragment).","Biological Process: protein folding (GO:0006457), Biological Process: protein refolding (GO:0042026), Biological Process: cellular protein metabolic process (GO:0044267), Cellular Component: cytoplasm (GO:0005737), Molecular Function: ATP binding (GO:0005524)",['protein.folding'],LOC_Os02g01280,-0.328699310234061,0.696131587868348,,-1.11465278691626,0.016923835574372,Down,-1.82073348043014,7.23E-06,Down,-1.20816303635857,0.00233973872258,Down,-1.42087484598152,0.000420340680522,Down
2337,Os04g0613900,,,1.39404136650228,12147,Salmon,0.609121084893846,Similar to Potassium transporter 18.,"Biological Process: potassium ion transmembrane transport (GO:0071805), Cellular Component: membrane (GO:0016020), Molecular Function: potassium ion transmembrane transporter activity (GO:0015079)",['transport.potassium'],LOC_Os04g52390,-0.835337354360101,0.154224926386821,,-0.325206770669614,0.92690743131975,,-1.76629413973419,6.40E-05,Down,-1.66394632644608,0.000111752152303,Down,-2.20142275512892,4.59E-07,Down
2338,Os04g0612500,,,6.05812436226636,8242,Turquoise,3.29985516985934,"Similar to 36.4 kDa proline-rich protein., Similar to Prolin rich protein.",Biological Process: lipid transport (GO:0006869),['not assigned.unknown'],LOC_Os04g52260,0.828950102070387,0.42440935993238,,1.99331348774247,0.002926275149226,Up,1.71411630401733,0.006061148311702,Up,0.965045992862715,0.175234727994117,,1.30174890785219,0.052258018436474,
2339,Os11g0686400,,,21.1255113746295,3203,Cyan,10.0550067496602,Similar to WRKY transcription factor 41.,"Biological Process: defense response (GO:0006952), Molecular Function: ADP binding (GO:0043531)",['stress.biotic.PR-proteins'],LOC_Os11g45924,-1.47662662343086,0.015414756194105,Down,-0.27441592847504,0.968803081189319,,-1.53585729689798,0.009287740550656,Down,-1.29493807898543,0.022577110721115,Down,-1.94856526423418,0.000758252369413,Down
2340,Os05g0514200,,,1.56078135290392,11970,Black,0.434976421381178,OsPK4.,"Biological Process: protein phosphorylation (GO:0006468), Biological Process: signal transduction (GO:0007165), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",['protein.postranslational modification'],LOC_Os05g43840,0.853729628556219,0.198307161087333,,0.355171139872105,0.929150412427527,,1.16299062641217,0.022147244787099,Up,1.57342589320665,0.000546872805359,Up,1.39335982233268,0.003539292528507,Up
2341,Os04g0466100,,,8.59898559169444,6895,Brown,5.50750041768627,Similar to Cell division protein FtsH-like protein.,Molecular Function: ATP binding (GO:0005524),['protein.degradation.metalloprotease'],LOC_Os04g39190,-0.91784373909278,0.129207155303388,,-0.706437159716977,0.471156632590121,,-1.22652216413157,0.018204160046136,Down,-1.55967211474136,0.001222605612467,Down,-1.56145801911723,0.00185104607103,Down
2342,Os08g0157900,NAC,,18.280722778635,3770,Black,12.1946863868593,Similar to NAM protein.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677)",['development.unspecified'],LOC_Os08g06140,0.224850159469064,0.688085772184315,,0.234697904893578,0.877420442787648,,1.06002182094281,1.04E-05,Up,1.02703196170287,1.79E-05,Up,1.22156412129394,1.96E-07,Up
2343,Os04g0511200,,"Cutin, suberine and wax biosynthesis",41.2712922954142,1176,Magenta,17.5267379398913,"EFA27 for EF hand, abscisic acid, 27kD.",,['development.unspecified'],LOC_Os04g43200,3.44056802776494,0.035123164828176,Up,3.23213724116431,0.099285309284446,,6.5484480119458,2.02E-07,Up,6.63754617904387,1.12E-07,Up,7.17901506737551,7.89E-09,Up
2344,Os05g0398000,,,12.0703760344197,5540,Brown,9.69461929717029,Similar to Cyclin-P3-1.,"Biological Process: regulation of cyclin-dependent protein kinase activity (GO:0000079), Molecular Function: protein kinase binding (GO:0019901)",['cell.cycle'],LOC_Os05g33040,-0.816088474808777,0.055061544146851,,-0.433239335860768,0.70023035767387,,-1.1518720877264,0.001461921983396,Down,-1.54372657240199,5.55E-06,Down,-1.43925059726383,3.93E-05,Down
2345,Os01g0863300,MYB,,41.2635032402512,1178,GreenYellow,8.82201642218639,Similar to MCB2 protein.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677), Molecular Function: protein binding (GO:0005515)",['RNA.regulation of transcription.MYB-related transcription factor family'],LOC_Os01g64360,3.68389338273999,2.53E-12,Up,1.9365509465561,0.003310370450541,Up,5.65718318975691,3.29E-30,Up,5.97537785313793,8.42E-34,Up,5.91841131723607,5.79E-33,Up
2346,Os03g0343300,,Ribosome biogenesis in eukaryotes,4.7713070197906,9083,Yellow,2.8604900374995,"Small-subunit processome, Utp14 domain containing protein.","Biological Process: rRNA processing (GO:0006364), Cellular Component: small-subunit processome (GO:0032040)",['RNA.processing.splicing'],LOC_Os03g22320,-0.212519726334062,0.879408847156914,,-0.385084639032946,0.912346041313456,,-1.61327610171232,0.001367220349299,Down,-1.36847064311711,0.005987185368528,Down,-1.54315977534506,0.002096522238234,Down
2347,Os04g0656800,,"Phenylpropanoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",47.1282712524177,903,Turquoise,39.7706679194014,Similar to Peroxidase precursor (EC 1.11.1.7).,"Biological Process: response to oxidative stress (GO:0006979), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: heme binding (GO:0020037)",['misc.peroxidases'],LOC_Os04g56180,-0.432618004625666,0.817092505083353,,-1.78138820539054,0.064804458148137,,-2.54974075929413,0.001264868944867,Down,-1.95016417983565,0.010559569788812,Down,-1.75408819375484,0.027193921011539,Down
2348,Os09g0380000,,,12.5934705881764,5382,LightCyan,3.94394550766171,Similar to catalytic/ ligase.,", Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824)",,LOC_Os09g21230,0.005296320502842,0.997132112367007,,0.825190317922984,0.372995485835422,,1.17046192930386,0.019338794138486,Up,1.2297964562251,0.011372910946758,Up,1.40330205676311,0.003204859516209,Up
2349,Os02g0787600,,,5.8712415410116,8381,Turquoise,2.30117243488415,"Glutamate receptor-related domain containing protein., Hypothetical conserved gene.","Biological Process: transport (GO:0006810), Cellular Component: membrane (GO:0016020), Cellular Component: outer membrane-bounded periplasmic space (GO:0030288), Molecular Function: ionotropic glutamate receptor activity (GO:0004970), Molecular Function: transporter activity (GO:0005215), Molecular Function: extracellular-glutamate-gated ion channel activity (GO:0005234),",['signalling.in sugar and nutrient physiology'],LOC_Os02g54640,1.2525386514773,0.154972597032414,,1.10080365723451,0.395159087085705,,2.79625940886726,3.07E-06,Up,3.15897182572174,5.05E-08,Up,2.62632373230632,1.50E-05,Up
2350,Os09g0478733,,,7.30273256092591,7536,GreenYellow,3.00729775393533,Non-protein coding transcript.,,,None,2.35315115874306,0.000822195522533,Up,1.04161304307031,0.528938275215207,,1.76011202745048,0.017223784131737,Up,1.60256211786305,0.0291206312403,Up,1.76807845485024,0.015233787058114,Up
2351,Os10g0548850,,,7.48385198420062,7427,Green,3.16703635591164,U box domain domain containing protein.,"Biological Process: protein ubiquitination (GO:0016567), Cellular Component: ubiquitin ligase complex (GO:0000151), Molecular Function: ubiquitin-protein ligase activity (GO:0004842)",['protein.degradation.ubiquitin.E3.RING'],LOC_Os10g40120,-1.78698229453998,0.008812464718919,Down,-1.30068956776642,0.123426831349936,,-1.67447320981438,0.013267506082857,Down,-1.22959081854169,0.060274292184049,,-1.59256041792104,0.016197353481688,Down
2352,Os05g0541100,,,28.2700151942302,2179,GreenYellow,16.9808259214099,IQ calmodulin-binding region domain containing protein.,Molecular Function: protein binding (GO:0005515),['signalling.calcium'],LOC_Os05g46350,1.7461597212216,0.040246932796679,Up,0.393411273053742,0.969105047574808,,3.11895109982689,2.90E-06,Up,3.41855613858783,1.62E-07,Up,3.51877545152805,7.42E-08,Up
2353,Os01g0128100,,,7.80903239474964,7284,GreenYellow,3.430921173252,Similar to Bifunctional nuclease (Fragment).,"Biological Process: DNA catabolic process (GO:0006308), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: endonuclease activity (GO:0004519), Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)",['DNA.synthesis/chromatin structure'],LOC_Os01g03740,2.42161469089394,0.18897419921868,,2.01748637343865,0.522288419618246,,3.28723603604495,0.01852479603389,Up,3.5329556621085,0.008413152505382,Up,2.35358091626824,0.122013598223658,
2354,Os02g0165200,,,4.89389190161073,8986,Salmon,3.34551838038929,Hypothetical protein.,,,None,0.182710759390855,0.90405467995985,,-0.01755609865035,0.997885281785442,,-1.56371928647947,0.003988437441456,Down,-1.39258423463974,0.007969211776976,Down,-1.72502502332477,0.001201324954546,Down
2355,Os07g0524900,,,6.8198385834834,7803,Turquoise,3.67982880801872,"Protein of unknown function DUF6, transmembrane domain containing protein.",Cellular Component: membrane (GO:0016020),['development.unspecified'],LOC_Os07g34070,2.70396144201926,0.000245154299115,Up,0.989914662034796,0.646006551585926,,2.89818139142299,2.83E-05,Up,2.92858182854086,1.84E-05,Up,2.08449923072046,0.005147914882157,Up
2356,Os05g0453300,,,33.3123633682414,1693,Yellow,11.1662432350355,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os05g37930,-0.590072160019631,0.527237141015216,,-0.322854171764496,0.947636257286658,,-1.37432249092928,0.018233223947237,Down,-2.14958818469751,8.58E-05,Down,-1.79065675946911,0.001514038032325,Down
2357,Os08g0540400,,Plant-pathogen interaction,20.0665201821505,3399,Black,10.3250094157648,Similar to Calcium-dependent protein kinase.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: calcium ion binding (GO:0005509), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",['signalling.calcium'],LOC_Os08g42750,2.86163830487406,4.84E-05,Up,1.02192022127524,0.621959186232983,,3.33575686817618,4.03E-07,Up,3.55657346166833,2.68E-08,Up,3.16101146596474,2.03E-06,Up
2358,Os01g0124100,,,47.8101484487598,877,Red,22.8110166251609,"Proteinase inhibitor I12, Bowman-Birk family protein.","Cellular Component: extracellular region (GO:0005576), Molecular Function: serine-type endopeptidase inhibitor activity (GO:0004867)",['not assigned.unknown'],LOC_Os01g03330,0.427721085548673,0.795138379198715,,0.596706737525868,0.877420442787648,,1.78449982518068,0.007141751289855,Up,1.60963339723404,0.016122524733441,Up,1.58183224991344,0.01942093168189,Up
2359,Os08g0497900,,,6.39028516334255,8053,Magenta,3.45113285741526,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os08g38890,0.839908113650842,0.140807337621501,,0.47231084760133,0.782122478519581,,1.5806551782077,0.000127514868198,Up,1.66368236435175,3.17E-05,Up,1.53292970710055,0.000211308454978,Up
2360,Os07g0655300,,,33.4664163110562,1679,Blue,18.5022198104301,Kelch related domain containing protein.,Molecular Function: protein binding (GO:0005515),['protein.degradation.ubiquitin.E3.BTB/POZ Cullin3.BTB/POZ'],LOC_Os07g46160,0.10323945531648,0.928540176413355,,0.176262277056162,0.975761774549926,,1.14983957869824,0.001072653748012,Up,1.39665408897593,2.96E-05,Up,1.1630925822884,0.000864704454023,Up
2361,Os07g0434100,,,24.6389411752739,2654,Salmon,18.3220870706821,Hypothetical gene.,,,None,-0.316478939771445,0.821521044977382,,-0.031695114577191,0.997885281785442,,-2.17297110768433,0.000246856343561,Down,-2.14302697778327,0.000136254403696,Down,-2.55485568050944,1.74E-05,Down
2362,Os04g0688300,,"Phenylpropanoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",4.95163537194908,8952,Red,2.16351931616032,"Haem peroxidase, plant/fungal/bacterial family protein.","Biological Process: response to oxidative stress (GO:0006979), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: heme binding (GO:0020037)",['misc.peroxidases'],LOC_Os04g59190,0.925210157307511,0.539893491750741,,1.92377976414935,0.087186026206008,,2.47647261560209,0.002205319783793,Up,1.88288639572151,0.026687823637257,Up,2.53822977493526,0.001533546288459,Up
2363,Os04g0668900,,,2.46853555420658,11000,Magenta,1.08889705908817,"Protein similar to plastid terminal oxidase, Carotenoid and strigolactone synthesis","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: alternative oxidase activity (GO:0009916)",['PS.lightreaction.cyclic electron flow-chlororespiration'],LOC_Os04g57320,0.223443738111036,0.851389953444939,,0.082247221466674,0.997024584631436,,1.23837775319474,0.003809182290765,Up,1.05226349099596,0.015293234289236,Up,1.02566244136892,0.021610145315695,Up
2364,Os10g0453900,,,3.69402941512399,9915,Turquoise,2.95675738435884,Eggshell protein family protein.,,['not assigned.unknown'],LOC_Os10g31640,1.1019843759791,0.267200855842326,,1.26207232185705,0.285713547863669,,2.057749796555,0.002220389009314,Up,2.16386805603348,0.001019276378284,Up,2.45699402561054,0.000144328003393,Up
