id,Label,TF,KEGG,Symbol,kTotal,Rank,WGCNA_Modules, IntraModular Connectivity,Description,GO,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day,FC_3day,pval_3day,REG_3day
2131,Os03g0699700,,Linoleic acid metabolism,OsLOX3|LOX3,5.70700073894696,8469,Brown,3.94642239253453,9-lipoxigenase.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: protein binding (GO:0005515), Molecular Function: lipoxygenase activity (GO:0016165), Molecular Function: oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen (GO:0016702), Molecular Function: metal ion binding (GO:0046872)",['hormone metabolism.jasmonate.synthesis-degradation.lipoxygenase'],LOC_Os03g49260,0.907769784843222,0.13050727241525,,2.69797908603549,2.37E-11,Up,2.69376168756154,2.19E-11,Up,-4.87518492416941,,,-0.291643917048458,0.756061969454071,,-1.02761926648291,,
2132,Os05g0573800,,,,16.5115655127477,4218,Red,12.3815641797505,Hypothetical conserved gene.,"Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515)",['not assigned.unknown'],LOC_Os05g49810,-0.357566208592425,0.878945408088524,,-1.97991867827997,0.013985950681804,Down,-1.2207307024735,0.133028140898784,,-1.5181894229727,,,-2.1719875135326,0.001021236055353,Down,-1.09660758993295,,
2133,Os01g0276700,,"Glycolysis / Gluconeogenesis, Purine metabolism, Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids",,5.33727854931577,8690,royalBlue,0.740791334385688,"Similar to Pyruvate kinase, cytosolic isozyme (EC 2.7.1.40) (PK)., Similar to Pyruvate kinase.","Biological Process: glycolysis (GO:0006096), Molecular Function: magnesium ion binding (GO:0000287), Molecular Function: catalytic activity (GO:0003824), Molecular Function: pyruvate kinase activity (GO:0004743), Molecular Function: potassium ion binding (GO:0030955)",['lipid metabolism.FA synthesis and FA elongation.pyruvate kinase'],LOC_Os01g16960,-0.359645898069821,0.587542450142398,,-1.41728288259966,8.26E-06,Down,-1.5515397810223,4.74E-07,Down,-4.19124323425983,1.34E-08,Down,-1.0552054759734,0.223634488518258,,-3.19674194434466,0.062341786155307,
2134,Os03g0286500,,,,58.4569958282374,553,Yellow,21.536915087528,Similar to RNA-binding region containing protein 1 (HSRNASEB) (ssDNA binding protein SEB4) (CLL-associated antigen KW-5). Splice isoform 2.,"Molecular Function: nucleotide binding (GO:0000166), Molecular Function: nucleic acid binding (GO:0003676)",['RNA.RNA binding'],LOC_Os03g17760,-0.49170641166217,0.860676576250619,,-3.18969959972327,0.000610603481531,Down,-3.15454413696459,0.000427448065027,Down,-0.625248621671026,,,-0.885524388359369,0.932537271589559,,-1.077097843294,,
2135,Os03g0211700,,"Glycosaminoglycan degradation, Metabolic pathways",,21.1505338639232,3198,Yellow,13.3259232901358,"Glycoside hydrolase family 79, N-terminal protein., Similar to Heparanase-like protein 2.","Cellular Component: membrane (GO:0016020), Molecular Function: hydrolase activity, acting on glycosyl bonds (GO:0016798)",['not assigned.unknown'],LOC_Os03g11320,-0.232649441366867,0.862279500381242,,-0.651582997108862,0.228350466388881,,-1.07064831301063,0.015092919891522,Down,-0.6214818872337,0.177292338837186,,-3.37457712376876,0.000158239306363,Down,-1.62281546561031,0.044289702609588,Down
2136,Os01g0764400,,"Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids",OsCM,7.34567760058241,7512,lightYellow,1.59338630170983,"Similar to Chorismate mutase, chloroplast precursor (EC 5.4.99.5) (CM-1).","Biological Process: aromatic amino acid family biosynthetic process (GO:0009073), Biological Process: chorismate metabolic process (GO:0046417), Molecular Function: chorismate mutase activity (GO:0004106)",['amino acid metabolism.synthesis.aromatic aa.phenylalanine and tyrosine.chorismate mutase'],LOC_Os01g55870,-0.313991533004556,0.641063519160098,,-1.29535439536373,1.92E-05,Down,-1.36411928965961,3.53E-06,Down,-2.49956447801473,0.000463311529837,Down,-3.44537301367723,0.001694457857169,Down,1.05969501862445,,
2137,Os03g0792400,,,,4.51106977323825,9257,Brown,2.69822811757738,"Similar to mRNA, clone: RTFL01-01-G24., Similar to predicted protein.","Biological Process: proteolysis (GO:0006508), Molecular Function: metalloendopeptidase activity (GO:0004222),",['protein.degradation'],LOC_Os03g57840,0.550204549421771,0.422806985399427,,1.24776083480085,0.001698911608454,Up,1.44001864835013,0.000116293735976,Up,-0.085790156700455,,,-2.17476630093017,,,-2.36634177037763,,
2138,Os08g0248800,,"Pyrimidine metabolism, Alanine, aspartate and glutamate metabolism, Metabolic pathways",,43.1994679406971,1075,Yellow,27.1185621959378,"Similar to Aspartate carbamoyltransferase 3, chloroplast precursor (EC 2.1.3.2) (Aspartate transcarbamylase 3) (ATCase 3).","Biological Process: 'de novo' pyrimidine base biosynthetic process (GO:0006207), Biological Process: cellular amino acid metabolic process (GO:0006520), Molecular Function: aspartate carbamoyltransferase activity (GO:0004070), Molecular Function: amino acid binding (GO:0016597), Molecular Function: carboxyl- or carbamoyltransferase activity (GO:0016743)",['nucleotide metabolism.synthesis.pyrimidine.aspartate transcarbamoylase'],LOC_Os08g15030,-0.108228462609011,0.971675246793483,,-1.0714175377661,0.192437515763095,,-1.22730638526769,0.093289129978075,,-0.702891433723384,0.603082705193438,,-2.60752089728142,2.40E-07,Down,-1.94954840153613,0.000109377948706,Down
2139,Os05g0275000,,,,5.45172321039696,8616,Green,4.04883404595126,Pentatricopeptide repeat domain containing protein.,Molecular Function: binding (GO:0005488),['development.unspecified'],LOC_Os05g19380,-0.970592809494813,0.406438444789301,,-1.16273969301768,0.220584475820384,,-0.664732845576331,0.488121076207649,,-2.1089154965098,7.24E-05,Down,-2.24898701458285,2.51E-05,Down,-3.40087188739505,0.008582063133121,Down
2140,Os07g0633600,,,,7.60131867611627,7378,Turquoise,6.45413328622396,"Similar to SUB1; calcium ion binding., Similar to SUB1 (short under blue light 1).",,['not assigned.unknown'],LOC_Os07g43990,0.30829037043559,0.749181384704309,,-0.463344488856162,0.406761224713829,,-0.719850168497283,0.098530373772447,,-0.91424181470409,0.019018784527544,,-1.41345382035873,0.000160302322875,Down,-1.2006742785894,0.001308927266506,Down
2141,Os02g0721700,,,,21.852747525749,3071,GreenYellow,13.7983089981423,Similar to Gpi-anchored protein (Fragment).,,['not assigned.unknown'],LOC_Os02g48980,-0.110942446501409,0.944172841047965,,-0.576419415438699,0.225090003378316,,-0.408721881394626,0.39956165308143,,-1.18342449730697,0.001019499364461,Down,-1.61252492499744,9.62E-06,Down,0.502542424533864,,
2142,Os10g0391500,,,,22.0384789121151,3044,LightCyan,9.2751227757219,Conserved hypothetical protein.,,,None,0.017813725347529,0.990902701500041,,0.597266316480618,0.09707993074984,,0.565641231357603,0.100646063519521,,1.26508019131698,3.91E-06,Up,1.41921472305385,1.69E-07,Up,0.649932154585751,,
2143,Os05g0466600,,,,4.84655977953031,9026,Turquoise,2.25955734905297,Similar to Histone H4.,"Biological Process: nucleosome assembly (GO:0006334), Cellular Component: nucleosome (GO:0000786), Cellular Component: nucleus (GO:0005634), Molecular Function: DNA binding (GO:0003677)",['DNA.synthesis/chromatin structure.histone'],LOC_Os05g39050,-0.059858780105962,0.981027349500231,,-1.0528595505491,0.045495465040723,Down,-1.20955722773108,0.012360626828225,Down,-1.03071446842016,0.397098206665988,,-1.23447659412155,0.060936127614802,,-0.62468468127007,0.495170135402517,
2144,Os03g0149200,,,,59.4384106202796,531,Turquoise,53.3497195008351,HR-like lesion-inducer family protein.,,['not assigned.unknown'],LOC_Os03g05520,0.39751057175591,0.715350367956725,,0.173651350972555,0.855462716294571,,-0.038445855170541,0.96885473707521,,-0.601372177116079,0.253138696993924,,-1.02478598896739,0.028213686566597,Down,-1.60537425418648,0.00027399406893,Down
2145,Os08g0119500,,,,1.9662355785892,11496,GreenYellow,0.870109360210707,Methyltransferase type 11 domain containing protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: methyltransferase activity (GO:0008168)",['not assigned.unknown'],LOC_Os08g02600,-0.526923313479954,0.88376841219098,,-0.343662773172762,0.87613011464025,,-1.14245405861378,0.430288323024846,,-1.49520463428132,0.231348715370486,,-1.50879020796366,0.001479451238448,Down,-1.02468561802852,0.020925901772998,Down
2146,Os08g0310300,,,,17.6383673452403,3902,Salmon,11.6178215116901,Hypothetical gene.,,['not assigned.unknown'],LOC_Os08g21879,-0.178099877251389,0.891329989253384,,0.101941839729886,0.899793892499656,,0.120408204631978,0.855969347745704,,0.922406070160554,0.007458165756934,,1.16031308504371,0.000413347203867,Up,1.09006068785475,0.000971083094569,Up
2147,Os03g0233000,,,,12.7905299663571,5313,Blue,6.32640475567478,Protein of unknown function DUF607 family protein.,,['not assigned.unknown'],LOC_Os03g13050,1.96836961736561,0.000138067103399,Up,-2.54224326083572,0.108283708099436,,-3.10133785534393,0.0288577702769,Down,0.703615501933748,0.728522994783622,,-3.74196389877299,0.004920386809162,Down,-1.81974902015046,0.169081768493007,
2148,Os11g0700500,MYB,,,27.5438879642762,2261,Brown,15.6598860843821,Similar to Snapdragon myb protein 305 homolog.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677), Molecular Function: protein binding (GO:0005515)",['RNA.regulation of transcription.MYB domain transcription factor family'],LOC_Os11g47460,-1.12508187124164,0.002922119944936,Down,-1.10090124571474,0.044855507324413,Down,-1.35447127761287,0.006337298006266,Down,-1.85958710546256,0.030402682939482,Down,0.439604654001428,,,-0.676494920976164,,
2149,Os10g0553300,,"Starch and sucrose metabolism, Metabolic pathways",OsTPP2,34.3343595226955,1625,lightYellow,9.16789604856862,Similar to Trehalose-6-phosphate phosphatase.,"Biological Process: trehalose biosynthetic process (GO:0005992), Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824)",['minor CHO metabolism.trehalose.TPP'],"LOC_Os10g40550, LOC_Os10g40555",0.506579309158132,0.615396088179456,,-0.728424903244138,0.26374040183008,,-1.28630568674529,0.011926488987669,Down,-1.93670978716676,5.21E-05,Down,1.62111921960357,,,0.623730365188599,,
2150,Os09g0416200,,,OsSTP26,1.66853082353627,11833,Green,1.03286117763092,Similar to Glucose transporter (Fragment).,"Biological Process: transport (GO:0006810), Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020), Cellular Component: integral to membrane (GO:0016021), Molecular Function: transporter activity (GO:0005215), Molecular Function: transmembrane transporter activity (GO:0022857), Molecular Function: substrate-specific transmembrane transporter activity (GO:0022891)",['transport.sugars'],LOC_Os09g24924,0.126025071670158,0.982266828268902,,0.034778975165582,0.989048985053527,,-1.19891740317812,0.449211055753779,,-0.339228563821792,0.835338440790008,,-3.95837919548022,0.017613276578841,Down,-3.54126055270665,0.022943197202812,Down
2151,Os01g0328700,,"Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle), Glycine, serine and threonine metabolism, Valine, leucine and isoleucine degradation, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Propanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism",,11.2467288910389,5847,lightGreen,7.04706682536993,FAD-dependent pyridine nucleotide-disulphide oxidoreductase domain containing protein.,"Biological Process: cell redox homeostasis (GO:0045454), Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: cytoplasm (GO:0005737), Molecular Function: dihydrolipoyl dehydrogenase activity (GO:0004148), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: oxidoreductase activity, acting on a sulfur group of donors, NAD or NADP as acceptor (GO:0016668), Molecular Function: flavin adenine dinucleotide binding (GO:0050660)",['TCA / org. transformation.TCA.pyruvate DH.E3'],LOC_Os01g22520,0.003936284670129,0.997707488029875,,-0.327800855460182,0.368513237339326,,-0.637594880204473,0.017299461543625,,-1.14421893689754,1.32E-06,Down,-1.39565272425685,3.29E-09,Down,-1.07709803544038,,
2152,Os06g0491800,,,,10.8019377806974,6010,Brown,8.93022315266067,HAT dimerisation domain containing protein.,"Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: protein dimerization activity (GO:0046983)",['DNA.synthesis/chromatin structure.retrotransposon/transposase.hat-like transposase'],LOC_Os06g29630,0.01947671289301,0.990902701500041,,0.301857332468559,0.589448563072458,,0.653734398683552,0.076787160654697,,1.01789168429821,0.001281750041043,Up,1.14394262592479,0.000214186431099,Up,-1.12842142607657,,
2153,Os11g0128700,,,,47.3216453279309,898,Turquoise,29.244536357856,Mad3/BUB1 homology region 1 domain containing protein.,,['protein.postranslational modification'],LOC_Os11g03460,0.653359207152864,0.589519934105951,,0.181530215064986,0.892183338508646,,-0.296128126091784,0.780727583188773,,-2.0495025517539,0.004314916140106,Down,-1.59484163023324,0.024151154864467,Down,-1.03462500566823,,
2154,Os02g0184900,,,OsCYP71D8L,1.13439172378201,12434,Grey,0.341596970923408,Cytochrome P450 family protein.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)",['misc.cytochrome P450'],LOC_Os02g09220,-1.24419600326197,0.021979341889412,Down,0.676718634680802,0.382841523380176,,0.747066312336996,0.258947307417053,,0.611092924672227,0.342746429064143,,1.1565147658999,0.03047235784051,Up,0.118300110251888,0.883874686479087,
2155,Os08g0151300,MYB,,"CEF1, OsMYB103, OsMYB103L, CEF1/OsMYB103L",21.944125538475,3062,Turquoise,16.3114810690075,"R2R3-MYB transcription factor, Regulation of leaf shape, cellulose synthesis and mechanical strength, Myb transcription factor domain containing protein.","Molecular Function: DNA binding (GO:0003677), Molecular Function: chromatin binding (GO:0003682), Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677), Molecular Function: protein binding (GO:0005515)",['RNA.regulation of transcription.MYB domain transcription factor family'],LOC_Os08g05520,-0.016681525519039,0.997707488029875,,-2.98672819815088,0.014310247350117,Down,-3.18024319453299,0.006236531779321,Down,-1.51275072916416,,,-3.73570816464815,0.00177025152889,Down,1.09775505675844,0.002618402108778,Up
2156,Os04g0639100,,,,20.7536713374522,3262,Turquoise,16.8886161714361,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os04g54620,0.161730944261371,0.976820179652346,,-2.18269642767602,0.110269061180779,,-3.83973040750284,0.004704855305237,Down,1.68038958504427,,,-4.50898013596614,0.012083901305571,Down,0.248035871359593,,
2157,Os03g0283100,,Glutathione metabolism,OsGSTL2,16.9214449742458,4083,Pink,13.6992113891907,Similar to In2-1 protein.,Molecular Function: protein binding (GO:0005515),['misc.glutathione S transferases'],LOC_Os03g17470,-0.166063394709138,0.952960379921358,,-1.40954082619583,0.044495644452874,Down,-1.75737118813656,0.005779357077034,Down,-1.88547722475285,0.225670061919237,,0.439609326294222,,,-0.635443864046819,0.21842330460537,
2158,Os01g0804400,,,CYP94D7,0.274626564294341,13499,Grey,0.074859175618409,Cytochrome P450 family protein.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)",['misc.cytochrome P450'],LOC_Os01g59020,-1.64013713935556,0.010898011682449,Down,-3.33431582955604,8.59E-08,Down,-3.70552974752,2.94E-09,Down,-3.16874048095152,,,-0.393408952965019,,,-0.13278695807719,0.830413914554639,
2159,Os01g0871300,,"Tyrosine metabolism, Phenylalanine metabolism, Phenylalanine, tyrosine and tryptophan biosynthesis, Isoquinoline alkaloid biosynthesis, Tropane, piperidine and pyridine alkaloid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids",,7.76232873510191,7310,Pink,4.3937272128967,"Pyridoxal phosphate-dependent transferase, major region domain containing protein., Similar to Aspartate aminotransferase.","Biological Process: biosynthetic process (GO:0009058), Biological Process: 1-aminocyclopropane-1-carboxylate biosynthetic process (GO:0042218), Molecular Function: catalytic activity (GO:0003824), Molecular Function: transferase activity, transferring nitrogenous groups (GO:0016769), Molecular Function: 1-aminocyclopropane-1-carboxylate synthase activity (GO:0016847), Molecular Function: pyridoxal phosphate binding (GO:0030170)",['amino acid metabolism.synthesis.central amino acid metabolism.aspartate.aspartate aminotransferase'],LOC_Os01g65090,-0.21694148677353,0.843167526454389,,-0.692704786237323,0.093181888071766,,-0.931155437355502,0.009410625589183,,-1.35731877670932,4.20E-05,Down,-1.29123686523532,0.000121993289213,Down,-2.67015748053118,9.42E-06,Down
2160,Os06g0611900,,"Glycine, serine and threonine metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism",,17.7007807073535,3891,Green,12.7112420359872,"Similar to Glycine decarboxylase P subunit., Similar to Victorin binding protein.","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: catalytic activity (GO:0003824), Molecular Function: glycine dehydrogenase (decarboxylating) activity (GO:0004375), Molecular Function: pyridoxal phosphate binding (GO:0030170), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: glycine dehydrogenase (decarboxylating) activity (GO:0004375)","['PS.photorespiration.glycine cleavage.P subunit', 'C1-metabolism']",LOC_Os06g40940,-1.29595505370927,0.008397383944251,Down,-1.22795090490706,0.181047431308382,,-0.724762513788759,0.447096432881689,,-1.90199486033273,0.000210338693101,Down,-2.31936026581489,4.50E-06,Down,-0.23447471386533,,
2161,Os08g0475100,,,,0.955922048639165,12662,Turquoise,0.571867271814778,Alpha/beta hydrolase fold-3 domain containing protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: hydrolase activity (GO:0016787)",['Biodegradation of Xenobiotics'],LOC_Os08g37040,-2.61125192714004,1.47E-05,Down,-4.22429134472438,0.026878359759501,Down,-2.9612708487655,0.062832837182079,,1.49614828427901,0.363956258162686,,0.665810429845848,0.549455469557516,,0.398387812212236,0.854515074620179,
2162,Os12g0624000,,"Cysteine and methionine metabolism, Selenocompound metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids",,32.0443737949295,1798,Turquoise,26.9807011114951,Similar to Methionine synthase protein.,"Biological Process: cellular amino acid biosynthetic process (GO:0008652), Biological Process: methionine biosynthetic process (GO:0009086), Molecular Function: 5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity (GO:0003871), Molecular Function: zinc ion binding (GO:0008270)",['amino acid metabolism.synthesis.aspartate family.methionine'],LOC_Os12g42884,-0.060659938866902,0.968884502808648,,-0.9128060108896,0.004942229705427,,-1.04276481287721,0.000665650090963,Down,-1.44855390158212,4.64E-07,Down,-1.25378048358118,0.647912734572928,,-2.34366227518751,,
2163,Os03g0578300,,,,25.2519092595853,2572,LightCyan,8.59677751666425,Conserved hypothetical protein.,,,None,0.26608390377664,0.803170752650894,,0.575555321606895,0.235690038624359,,0.86157924291699,0.02628020544105,,1.34583992205347,7.75E-05,Up,1.65239845881182,5.65E-07,Up,0.212211796902758,,
2164,Os01g0963000,,"Phenylpropanoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",,11.6886066251423,5684,Red,9.41373530429936,Similar to Peroxidase BP 1 precursor.,"Biological Process: response to oxidative stress (GO:0006979), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: heme binding (GO:0020037)",['misc.peroxidases'],LOC_Os01g73200,0.897020188534506,0.594969738442399,,3.34871189666582,3.57E-06,Up,2.67466614280701,0.000354981742685,Up,-3.86775109181828,1.45E-38,Down,2.24030843526313,,,-5.81611862146864,0.003917520316222,Down
2165,Os10g0180000,,,,4.73805716675691,9102,Turquoise,2.7271379056688,"NpGUT1 homolog., Similar to secondary cell wall-related glycosyltransferase family 47.",Cellular Component: membrane (GO:0016020),['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os10g10080,-0.383595824633461,0.517496309773977,,-0.862286224098973,0.010471049225868,,-0.953568803153171,0.002591010139067,,-1.14892953728084,0.000141362427452,Down,-1.14125537463742,0.000168028228664,Down,-0.963018884587915,,
2166,Os07g0635150,,,,3.75091769691858,9870,Pink,1.55307695178242,Hypothetical gene.,,,None,-1.83324921390654,0.290020049749482,,-1.94745251226308,0.0063050634171,Down,-2.40839559014557,0.000303991506649,Down,-4.66284247549763,,,-1.26151328567632,,,1.41095482574578,0.017779778402121,Up
2167,Os11g0592200,,,"OsPR4a, OsPR4",18.6622842235344,3690,Blue,11.2361774006019,Similar to Chitin-binding allergen Bra r 2 (Fragments).,"Biological Process: defense response to bacterium (GO:0042742), Biological Process: defense response to fungus (GO:0050832)",['stress.biotic'],LOC_Os11g37970,1.77577367716386,0.319401136492195,,-1.12984807683386,,,-2.36008009784392,,,1.49974308942907,0.033733542755986,Up,-1.18074387844507,,,-2.01645161039867,0.002545305226503,Down
2168,Os01g0588500,,,,14.771527072014,4681,Brown,7.45590412758102,Similar to Avr9/Cf-9 induced kinase 1.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os01g40590,-0.305497209648322,0.734260116660096,,-0.121306409879676,0.87625286921166,,0.471403607284707,0.277428307669998,,1.05620711132935,0.001089035927058,Up,1.31655457263198,2.51E-05,Up,-2.05092012456701,0.318582052329805,
2169,Os01g0263300,,"Phenylpropanoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",OsPOX1|ddOs319,4.83152399031723,9040,Turquoise,1.92548680154834,Similar to Peroxidase 72 precursor (EC 1.11.1.7) (Atperox P72) (PRXR8) (ATP6a).,"Biological Process: response to oxidative stress (GO:0006979), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: heme binding (GO:0020037)",['misc.peroxidases'],LOC_Os01g15830,-0.015072840796377,0.991764510873815,,-0.374592036163563,0.335038323632816,,-0.998668409419539,0.000204281950444,,-1.68873015005339,1.27E-11,Down,-1.71645278681863,1.07E-11,Down,0.544637428962351,0.729493315990372,
2170,Os06g0130000,,,"LMR, SPL4",9.32540554138624,6567,Grey60,4.49347482640342,"AAA-type ATPase, Defense response, Similar to Tobacco mosaic virus helicase domain-binding protein (Fragment)., Similar to ATP binding.","Molecular Function: ATP binding (GO:0005524), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: ATP binding (GO:0005524), Molecular Function: nucleoside-triphosphatase activity (GO:0017111)",['protein.degradation.AAA type'],LOC_Os06g03940,0.477094203226042,0.182552036934941,,0.579927430490978,0.047669816187843,,0.902464265946991,0.000255031587032,,1.22706152944601,9.73E-08,Up,1.37072589489093,2.06E-09,Up,-2.19584548151385,0.124303240030613,
2171,Os02g0175400,,"Oxidative phosphorylation, Metabolic pathways, Phagosome",,83.2107376283679,195,Turquoise,73.0992483313545,Similar to Vacuolar H(+)-ATPase subunit A (Fragment).,"Biological Process: ATP hydrolysis coupled proton transport (GO:0015991), Biological Process: proton transport (GO:0015992), Biological Process: ATP metabolic process (GO:0046034), Cellular Component: proton-transporting two-sector ATPase complex (GO:0016469), Cellular Component: proton-transporting two-sector ATPase complex, catalytic domain (GO:0033178), Cellular Component: proton-transporting V-type ATPase, V1 domain (GO:0033180), Molecular Function: ATP binding (GO:0005524), Molecular Function: hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances (GO:0016820), Molecular Function: hydrogen ion transporting ATP synthase activity, rotational mechanism (GO:0046933), Molecular Function: proton-transporting ATPase activity, rotational mechanism (GO:0046961)",['transport.p- and v-ATPases.H+-transporting two-sector ATPase'],LOC_Os02g07870,0.051520585024584,0.984848380546567,,-1.24431504508136,0.016665337553595,Down,-2.02885335777839,1.23E-05,Down,-1.91862816591373,0.06625569867716,,-1.55222235476978,,,-1.60812292689576,0.000162128233369,Down
2172,Os06g0266800,,,"OsGSR1, GW6, OsGASR7",42.5538156478042,1115,Turquoise,39.6182973876931,"Similar to Gibberellin-stimulated protein., GAST gene family protein, Coordinator in  crosstalk between GA nad BR signaling",,['hormone metabolism.gibberelin.induced-regulated-responsive-activated'],LOC_Os06g15620,0.249065620147159,0.942798327268865,,-1.81072793898333,0.048490416369536,Down,-2.57076466818519,0.001826198655578,Down,-2.41348279888831,0.024764790780529,Down,-0.727778122243797,0.248791537096381,,-5.05283300689782,,
2173,Os02g0610800,,,,49.7870484407434,800,Green,45.4432957278305,Protein of unknown function DUF1092 family protein.,,['not assigned.unknown'],LOC_Os02g39740,-1.38295095351099,0.126723720677679,,-1.70039932894451,0.013180912779129,Down,-1.68132781806109,0.009906814769528,Down,1.60747589221479,,,1.27305643668543,0.109313393769657,,0.578776681147875,,
2174,Os07g0674400,,,,10.3731008069163,6181,Brown,3.9397156651994,Pollen Ole e 1 allergen/extensin domain containing protein.,,['not assigned.unknown'],LOC_Os07g47750,-0.580506800062218,0.356713932699816,,-0.648997697747727,0.196860028554801,,-0.56397849677654,0.243204029657603,,-0.310718453770811,0.545662979485846,,-2.61577532820061,7.04E-11,Down,-1.65332616364927,1.45E-05,Down
2175,Os02g0674700,,,,19.4947051498149,3530,LightCyan,7.6195517437701,Similar to protein binding protein.,"Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",['protein.degradation.ubiquitin.E3.RING'],LOC_Os02g45240,0.173766074925874,0.867308568245075,,0.6282219677298,0.071888019134532,,0.795204891451401,0.009313728376583,,0.985852724087448,0.000503970357314,,1.24966813303413,4.93E-06,Up,1.05972594762737,0.000140818911999,Up
2176,Os02g0186500,,,,12.2965760463522,5474,GreenYellow,8.05945927486068,Similar to Protein kinase-like protein.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os02g09359,-0.092957743099358,0.951121438057486,,-0.828272468186934,0.024735387015257,,-0.755204318881506,0.035649649299359,,-0.907178641239557,0.006533375518039,,-1.26510439264896,0.000104399089735,Down,-1.40046719837372,1.30E-05,Down
2177,Os06g0714432,,,,14.3312184825083,4799,Salmon,6.05141133004982,Non-protein coding transcript.,,,None,-0.304107381471689,0.900043817617457,,0.417059398172639,0.71390339501136,,0.682096884488286,0.398685115688163,,0.839182557184116,0.217435547600784,,2.15157273949566,4.28E-05,Up,1.92356650160552,0.000308817976158,Up
2178,Os03g0799700,,,"TSV3, OsObgC2",15.1167140679495,4584,Green,12.5456224366451,"Obg subfamily of small GTP-binding protein, Chloroplast development at the early leaf stage under cold stress",Molecular Function: GTP binding (GO:0005525),['signalling.G-proteins'],LOC_Os03g58540,-1.03723506296522,0.345225849533631,,-2.17048825988751,,,-2.34532000573664,,,2.29916589670803,4.29E-11,Up,-1.28096712050692,,,-1.84887897709531,8.32E-09,Down
